Instance,SBS_Prediction
71,0.7341937062794075
129,0.7400496394674221
22,0.6912382317173347
183,0.7583896773025991
429,0.6652870858677121
64,0.6417372518849696
481,0.7427854978839301
241,0.7720056315437422
281,0.7189613617027937
84,0.7325622944023774
161,0.7909322122620849
103,0.6269843568317083
209,0.6403140210452718
206,0.6292399064135428
244,0.6440271676218672
336,0.6222884298205851
331,0.6453323485439283
0,0.6281705015132266
261,0.6309129566991798
504,0.6157516537479474
407,0.6293591583345499
440,0.6310752741533323
230,0.6222822191996797
430,0.6213537943868563
A,0.6382565348644371
357,0.6514980447112577
202,0.6320223127876925
345,0.6270032523412611
232,0.6194301338411363
127,0.6325603458077557
20,0.6258434657455623
387,0.6214166832756359
67,0.6368762057124738
502,0.6302016113822031
94,0.6419488743511675
74,0.6253160216999905
23,0.6346016600578979
156,0.6277774970794235
394,0.6332650385729377
121,0.6422389520879294
242,0.6291714615990714
80,0.6287084260889444
11,0.6277694493351579
59,0.6392800817761164
179,0.6104539373917874
427,0.6312016718261557
340,0.636131896624671
137,0.622827395253734
366,0.6218157728464674
322,0.6436686035703437
81,0.6271623639282052
237,0.629376107153834
69,0.628959077629741
239,0.6391007439987806
497,0.6374179209715303
496,0.6224902009635054
92,0.6316189287270162
168,0.633861184434592
14,0.6306167454081186
367,0.6374069944597879
247,0.6331967047927168
