Instance,SBS_Prediction
71,0.8482728553721011
129,0.8405469461502517
22,0.8646147619717288
183,0.8036921525526999
429,0.845627814379305
64,0.8492055729180232
481,0.8414070932383417
241,0.8503728058335079
281,0.8468539858142887
84,0.8643901084266044
161,0.8475905690313003
103,0.8501246552725452
209,0.8575486524787448
206,0.8522534929099743
244,0.8450600898487687
336,0.8607602414793241
331,0.8594802990000042
0,0.8642979663273987
261,0.8458501148230841
504,0.8579637932336216
407,0.8545140123232986
440,0.8523938250326993
230,0.8429767149961033
430,0.8415450430421401
A,0.8497020174283128
357,0.8577485683160013
202,0.8460983922230728
345,0.8475738742845076
232,0.8661932188575026
127,0.8415354190118254
20,0.852153141361175
387,0.8582881144342049
67,0.8434046409760798
502,0.8531874211373645
94,0.851517672692946
74,0.8609281013829997
23,0.8546395882092561
156,0.859427474444647
394,0.8512931320589471
121,0.8450489943291878
242,0.8365205868663572
80,0.8615166274912107
11,0.8559111547705309
59,0.8537430684711522
179,0.858329912128397
427,0.8557705472281342
340,0.8320829868962698
137,0.8540620502057813
366,0.8628473981126165
322,0.8536979552754991
81,0.8567106389200457
237,0.8534270634665697
69,0.8545147198860186
239,0.8517789485456254
497,0.8398815766755611
496,0.8507438805911807
