Generation 0 | Revalues: 100 | GridSize: 12
Generation 1 | Revalues: 312 | GridSize: 13
Generation 2 | Revalues: 516 | GridSize: 17
Generation 3 | Revalues: 710 | GridSize: 23
Generation 4 | Revalues: 904 | GridSize: 24
Generation 5 | Revalues: 1082 | GridSize: 25
Generation 6 | Revalues: 1298 | GridSize: 28
Generation 7 | Revalues: 1480 | GridSize: 25
Generation 8 | Revalues: 1692 | GridSize: 21
Generation 9 | Revalues: 1864 | GridSize: 24
Generation 10 | Revalues: 2054 | GridSize: 29
Generation 11 | Revalues: 2250 | GridSize: 28
Generation 12 | Revalues: 2448 | GridSize: 36
Generation 13 | Revalues: 2666 | GridSize: 45
Generation 14 | Revalues: 2864 | GridSize: 42
Generation 15 | Revalues: 3062 | GridSize: 45
Generation 16 | Revalues: 3268 | GridSize: 42
Generation 17 | Revalues: 3478 | GridSize: 48
Generation 18 | Revalues: 3672 | GridSize: 47
Generation 19 | Revalues: 3868 | GridSize: 48
Generation 20 | Revalues: 4056 | GridSize: 55
Generation 21 | Revalues: 4236 | GridSize: 54
Generation 22 | Revalues: 4416 | GridSize: 60
Generation 23 | Revalues: 4624 | GridSize: 66
Generation 24 | Revalues: 4822 | GridSize: 70
Generation 25 | Revalues: 5042 | GridSize: 72
Generation 26 | Revalues: 5224 | GridSize: 74
Generation 27 | Revalues: 5434 | GridSize: 79
Generation 28 | Revalues: 5624 | GridSize: 81
Generation 29 | Revalues: 5806 | GridSize: 83
Generation 30 | Revalues: 5994 | GridSize: 83
Generation 31 | Revalues: 6202 | GridSize: 84
Generation 32 | Revalues: 6412 | GridSize: 90
Generation 33 | Revalues: 6612 | GridSize: 94
Generation 34 | Revalues: 6824 | GridSize: 103
Generation 35 | Revalues: 7022 | GridSize: 105
Generation 36 | Revalues: 7216 | GridSize: 108
Generation 37 | Revalues: 7402 | GridSize: 108
Generation 38 | Revalues: 7594 | GridSize: 108
Generation 39 | Revalues: 7786 | GridSize: 114
Generation 40 | Revalues: 7966 | GridSize: 118
Generation 41 | Revalues: 8170 | GridSize: 125
Generation 42 | Revalues: 8360 | GridSize: 119
Generation 43 | Revalues: 8568 | GridSize: 116
Generation 44 | Revalues: 8756 | GridSize: 119
Generation 45 | Revalues: 8966 | GridSize: 124
Generation 46 | Revalues: 9168 | GridSize: 121
Generation 47 | Revalues: 9374 | GridSize: 125
Generation 48 | Revalues: 9590 | GridSize: 125
Generation 49 | Revalues: 9800 | GridSize: 130
Generation 50 | Revalues: 10006 | GridSize: 132
Generation 51 | Revalues: 10190 | GridSize: 131
Generation 52 | Revalues: 10392 | GridSize: 131
Generation 53 | Revalues: 10616 | GridSize: 141
Generation 54 | Revalues: 10794 | GridSize: 145
Generation 55 | Revalues: 10984 | GridSize: 148
Generation 56 | Revalues: 11174 | GridSize: 152
Generation 57 | Revalues: 11368 | GridSize: 153
Generation 58 | Revalues: 11570 | GridSize: 152
Generation 59 | Revalues: 11768 | GridSize: 157
Generation 60 | Revalues: 11976 | GridSize: 160
Generation 61 | Revalues: 12184 | GridSize: 142
Generation 62 | Revalues: 12412 | GridSize: 144
Generation 63 | Revalues: 12590 | GridSize: 148
Generation 64 | Revalues: 12774 | GridSize: 152
Generation 65 | Revalues: 12978 | GridSize: 155
Generation 66 | Revalues: 13176 | GridSize: 152
Generation 67 | Revalues: 13398 | GridSize: 157
Generation 68 | Revalues: 13570 | GridSize: 159
Generation 69 | Revalues: 13778 | GridSize: 155
Generation 70 | Revalues: 13994 | GridSize: 156
Generation 71 | Revalues: 14212 | GridSize: 158
Generation 72 | Revalues: 14398 | GridSize: 160
Generation 73 | Revalues: 14606 | GridSize: 164
Generation 74 | Revalues: 14818 | GridSize: 162
Generation 75 | Revalues: 15026 | GridSize: 160
Generation 76 | Revalues: 15250 | GridSize: 161
Generation 77 | Revalues: 15454 | GridSize: 165
Generation 78 | Revalues: 15662 | GridSize: 164
Generation 79 | Revalues: 15864 | GridSize: 162
Generation 80 | Revalues: 16080 | GridSize: 167
Generation 81 | Revalues: 16284 | GridSize: 168
Generation 82 | Revalues: 16482 | GridSize: 170
Generation 83 | Revalues: 16676 | GridSize: 171
Generation 84 | Revalues: 16874 | GridSize: 173
Generation 85 | Revalues: 17080 | GridSize: 174
Generation 86 | Revalues: 17300 | GridSize: 177
Generation 87 | Revalues: 17530 | GridSize: 175
