Instance,SBS_Prediction
71,0.7220936291910316
129,0.7346556386174597
22,0.6921158876755797
183,0.7605848701826662
429,0.6621630546017643
64,0.6371420907809131
481,0.7206157627601304
241,0.7762698720665935
281,0.7379676383081849
84,0.7337940872715129
161,0.8038504022051726
103,0.6223249417999703
209,0.6286197905382679
206,0.6423371447672759
244,0.6409521432497783
336,0.6312449277911644
331,0.6360516422441748
0,0.6271127298210069
261,0.635120625404287
504,0.6353168471133089
407,0.6094676169786635
440,0.6175173142747091
230,0.6225064807295225
430,0.6291107200598881
A,0.6328752090322088
357,0.648330932589635
202,0.6252846012586342
345,0.6243681431339368
232,0.6329782572448436
127,0.6262755128594282
20,0.6291341491345595
387,0.6325574160156355
67,0.6275974498193376
502,0.6313087262457375
94,0.6218712825438276
74,0.6294293570712529
23,0.6289751710305073
156,0.6248645437921866
394,0.6300509503227419
121,0.6143481899327116
242,0.6376430684891143
80,0.6250443456172414
11,0.6050652504892993
59,0.6030164324728862
179,0.6307900003799138
427,0.6320904422243009
340,0.62466007427652
137,0.627441252711343
366,0.6278171315916893
322,0.6335377767317687
81,0.6329505418596937
237,0.6341546103825596
69,0.6441271855731694
239,0.6364707810401791
497,0.6336726737903736
496,0.6306202581743147
92,0.6083587131190967
168,0.6284342513427424
14,0.6271687839544806
367,0.6202888471440704
247,0.6167970253405425
