Instance,SBS_Prediction
71,0.7266743984165841
129,0.7395557477177104
22,0.6895426622306673
183,0.7622615477373796
429,0.6580923462769173
64,0.6562432730240456
481,0.7303807444396405
241,0.7822277261980848
281,0.727679595356299
84,0.7279255689252934
161,0.7977427025888727
103,0.6096264828172273
209,0.6300475047942874
206,0.6382893181439502
244,0.6310597779434005
336,0.6205162983287613
331,0.6310284067528427
0,0.6484928372613319
261,0.6349365013379419
504,0.6404993157791781
407,0.6297231949774379
440,0.6143034390531309
230,0.6266363216022061
430,0.6235279564183158
A,0.6230261354367166
357,0.6279092627810188
202,0.6339429631545906
345,0.6309783154588581
232,0.6589327882067011
127,0.6333614086949091
20,0.6386426746581746
387,0.6242567332209298
67,0.6352093006698734
502,0.6311140750401528
94,0.6261297464551301
74,0.6295377408460676
23,0.6353999393911115
156,0.6322925385033428
394,0.644186184084671
121,0.6277512459601093
242,0.6377295248878343
80,0.6316826876399108
11,0.611039543033174
59,0.6434293483324174
179,0.627925175170549
427,0.6259837081251777
340,0.6298790620988931
137,0.6343329188013521
366,0.6361367105299842
322,0.6198786857757324
81,0.6410862626756229
237,0.6138736387754986
69,0.6392151605815257
239,0.6409003776766538
497,0.6233259158729535
496,0.6137103760630175
92,0.6185502924515959
168,0.6180026650028451
14,0.6387625688717592
367,0.6203538199546039
247,0.622013417501583
