Instance,SBS_Prediction
71,0.7215507597546131
129,0.7470616197731974
22,0.6990790750973085
183,0.7512505312677591
429,0.6563136457901139
64,0.6458039755591265
481,0.7423392240293637
241,0.7696058140219608
281,0.725186635170712
84,0.7574774955710075
161,0.8010416833633489
103,0.6306794790426692
209,0.6303715463630213
206,0.6468368240769325
244,0.6385285044991976
336,0.6381632877271991
331,0.6569872416196657
0,0.6258633970388808
261,0.6487269816767732
504,0.6358712181890691
407,0.594563416831108
440,0.6265436328932028
230,0.629216348313076
430,0.6352823006386131
A,0.6374224902675124
357,0.6402094802773718
202,0.6269967370441687
345,0.6323445982695384
232,0.6224689755650044
127,0.6203769769464045
20,0.620459962829717
387,0.606074721661993
67,0.6489875370536164
502,0.6226564208311942
94,0.6340696087382134
74,0.6382379149006195
23,0.6287663438230456
156,0.6192512522410092
394,0.6374421909905773
121,0.6432968503065213
242,0.6306096801850454
80,0.6059316544441287
11,0.6185418032966946
59,0.6172136140508487
179,0.6108932885305598
427,0.6363436582605689
340,0.6457737615596376
137,0.6193776488065039
366,0.6345658129537489
322,0.6200727114465215
81,0.6484547623161877
237,0.6153533312968995
69,0.64102056948758
239,0.6266128228162713
497,0.6200984028572334
496,0.6213941335758814
92,0.6374032149658898
168,0.6127049041900491
14,0.61931306750683
367,0.6039654978566902
247,0.6349198882337018
