Instance,SBS_Prediction
71,0.8581950083869648
129,0.8390895759226479
22,0.8592830463605527
183,0.8149353782726597
429,0.8405497107588263
64,0.8645708822388299
481,0.8489047213288216
241,0.8410028807076111
281,0.8479911230786965
84,0.8542694292234746
161,0.8538645356269566
103,0.8482066510121382
209,0.8528108739024388
206,0.858411439553261
244,0.8394476282282668
336,0.8458501149995123
331,0.8420990934123556
0,0.8656091539380255
261,0.8572175417312713
504,0.8589686443633501
407,0.8424501428576953
440,0.835861665560294
230,0.8450760396254711
430,0.8490986115080454
A,0.8454759318851984
357,0.8553664808128622
202,0.8485790420417064
345,0.8574244947570735
232,0.8690695898613181
127,0.8542137726439311
20,0.8480313721044774
387,0.8528248062549706
67,0.845582425885294
502,0.8483522666353883
94,0.8530256232377809
74,0.852973676828455
23,0.8538306018344827
156,0.8583428949070517
394,0.8511774342443976
121,0.8616503776798511
242,0.8534788252323051
80,0.8607616612717185
11,0.8466710456499402
59,0.8576423192969943
179,0.8508450022101995
427,0.8569337017538374
340,0.849263768074417
137,0.8537804172861176
366,0.8529429501696723
322,0.8517104484462682
81,0.8563006594676814
237,0.8491828807916907
69,0.8550516422246772
239,0.842936313799312
497,0.851590799078174
496,0.8534982458615968
