Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 15450 | GridSize: 176
Generation 2 | Revalues: 18160 | GridSize: 150
Generation 3 | Revalues: 20610 | GridSize: 152
Generation 4 | Revalues: 22910 | GridSize: 155
Generation 5 | Revalues: 24710 | GridSize: 166
Generation 6 | Revalues: 26140 | GridSize: 173
Generation 7 | Revalues: 28310 | GridSize: 199
Generation 8 | Revalues: 30500 | GridSize: 190
Generation 9 | Revalues: 32380 | GridSize: 211
Generation 10 | Revalues: 33680 | GridSize: 215
Generation 11 | Revalues: 34960 | GridSize: 221
Generation 12 | Revalues: 36620 | GridSize: 235
Generation 13 | Revalues: 38230 | GridSize: 233
Generation 14 | Revalues: 39740 | GridSize: 235
Generation 15 | Revalues: 41290 | GridSize: 226
Generation 16 | Revalues: 42590 | GridSize: 231
Generation 17 | Revalues: 43660 | GridSize: 242
Generation 18 | Revalues: 45250 | GridSize: 248
Generation 19 | Revalues: 46880 | GridSize: 231
Generation 20 | Revalues: 48510 | GridSize: 244
Generation 21 | Revalues: 50010 | GridSize: 243
Generation 22 | Revalues: 51430 | GridSize: 226
Generation 23 | Revalues: 52960 | GridSize: 225
Generation 24 | Revalues: 54150 | GridSize: 223
Generation 25 | Revalues: 55230 | GridSize: 227
Generation 26 | Revalues: 56550 | GridSize: 225
Generation 27 | Revalues: 58220 | GridSize: 238
Generation 28 | Revalues: 59570 | GridSize: 231
Generation 29 | Revalues: 60840 | GridSize: 246
Generation 30 | Revalues: 62050 | GridSize: 254
Generation 31 | Revalues: 63400 | GridSize: 254
Generation 32 | Revalues: 64500 | GridSize: 243
Generation 33 | Revalues: 65630 | GridSize: 254
Generation 34 | Revalues: 66840 | GridSize: 252
Generation 35 | Revalues: 67860 | GridSize: 265
Generation 36 | Revalues: 69340 | GridSize: 261
Generation 37 | Revalues: 70620 | GridSize: 259
Generation 38 | Revalues: 72170 | GridSize: 251
Generation 39 | Revalues: 73280 | GridSize: 247
Generation 40 | Revalues: 75190 | GridSize: 234
Generation 41 | Revalues: 76400 | GridSize: 237
Generation 42 | Revalues: 77620 | GridSize: 239
Generation 43 | Revalues: 79010 | GridSize: 246
Generation 44 | Revalues: 80350 | GridSize: 243
Generation 45 | Revalues: 81720 | GridSize: 256
Generation 46 | Revalues: 83220 | GridSize: 252
Generation 47 | Revalues: 84650 | GridSize: 263
Generation 48 | Revalues: 85740 | GridSize: 263
Generation 49 | Revalues: 87020 | GridSize: 271
Generation 50 | Revalues: 88200 | GridSize: 269
Generation 51 | Revalues: 89800 | GridSize: 275
Generation 52 | Revalues: 90980 | GridSize: 281
Generation 53 | Revalues: 92260 | GridSize: 277
Generation 54 | Revalues: 93580 | GridSize: 275
Generation 55 | Revalues: 94730 | GridSize: 289
Generation 56 | Revalues: 96090 | GridSize: 285
Generation 57 | Revalues: 97270 | GridSize: 258
Generation 58 | Revalues: 98380 | GridSize: 264
Generation 59 | Revalues: 99440 | GridSize: 264
Generation 60 | Revalues: 100750 | GridSize: 275
Generation 61 | Revalues: 102910 | GridSize: 276
Generation 62 | Revalues: 104080 | GridSize: 282
Generation 63 | Revalues: 105180 | GridSize: 288
Generation 64 | Revalues: 106250 | GridSize: 295
Generation 65 | Revalues: 107520 | GridSize: 300
Generation 66 | Revalues: 108690 | GridSize: 291
Generation 67 | Revalues: 109830 | GridSize: 275
Generation 68 | Revalues: 110860 | GridSize: 278
Generation 69 | Revalues: 112150 | GridSize: 289
Generation 70 | Revalues: 113250 | GridSize: 285
Generation 71 | Revalues: 114350 | GridSize: 289
Generation 72 | Revalues: 115480 | GridSize: 281
Generation 73 | Revalues: 116630 | GridSize: 293
Generation 74 | Revalues: 117710 | GridSize: 300
