Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 38210 | GridSize: 300
Generation 2 | Revalues: 42760 | GridSize: 300
Generation 3 | Revalues: 47230 | GridSize: 300
Generation 4 | Revalues: 50980 | GridSize: 300
Generation 5 | Revalues: 53230 | GridSize: 300
Generation 6 | Revalues: 55290 | GridSize: 298
Generation 7 | Revalues: 57340 | GridSize: 298
Generation 8 | Revalues: 60440 | GridSize: 300
Generation 9 | Revalues: 62460 | GridSize: 298
Generation 10 | Revalues: 64410 | GridSize: 299
Generation 11 | Revalues: 65860 | GridSize: 299
Generation 12 | Revalues: 67950 | GridSize: 300
Generation 13 | Revalues: 69300 | GridSize: 299
Generation 14 | Revalues: 71230 | GridSize: 300
Generation 15 | Revalues: 73280 | GridSize: 300
Generation 16 | Revalues: 75180 | GridSize: 300
Generation 17 | Revalues: 77270 | GridSize: 300
Generation 18 | Revalues: 78610 | GridSize: 300
Generation 19 | Revalues: 80270 | GridSize: 300
Generation 20 | Revalues: 82490 | GridSize: 300
Generation 21 | Revalues: 84330 | GridSize: 300
Generation 22 | Revalues: 86550 | GridSize: 298
Generation 23 | Revalues: 87770 | GridSize: 300
Generation 24 | Revalues: 89100 | GridSize: 300
Generation 25 | Revalues: 90620 | GridSize: 300
Generation 26 | Revalues: 92080 | GridSize: 297
Generation 27 | Revalues: 93600 | GridSize: 299
Generation 28 | Revalues: 95200 | GridSize: 300
Generation 29 | Revalues: 96970 | GridSize: 299
Generation 30 | Revalues: 98720 | GridSize: 300
Generation 31 | Revalues: 100830 | GridSize: 300
Generation 32 | Revalues: 102430 | GridSize: 297
Generation 33 | Revalues: 104310 | GridSize: 300
Generation 34 | Revalues: 105530 | GridSize: 300
Generation 35 | Revalues: 107260 | GridSize: 298
Generation 36 | Revalues: 108890 | GridSize: 300
Generation 37 | Revalues: 110150 | GridSize: 300
Generation 38 | Revalues: 112390 | GridSize: 300
Generation 39 | Revalues: 113690 | GridSize: 300
Generation 40 | Revalues: 115370 | GridSize: 300
Generation 41 | Revalues: 116600 | GridSize: 300
Generation 42 | Revalues: 117820 | GridSize: 299
Generation 43 | Revalues: 119330 | GridSize: 300
Generation 44 | Revalues: 120550 | GridSize: 300
Generation 45 | Revalues: 122000 | GridSize: 300
Generation 46 | Revalues: 123490 | GridSize: 300
Generation 47 | Revalues: 125040 | GridSize: 300
Generation 48 | Revalues: 126580 | GridSize: 300
Generation 49 | Revalues: 128300 | GridSize: 300
Generation 50 | Revalues: 129590 | GridSize: 300
Generation 51 | Revalues: 130790 | GridSize: 300
Generation 52 | Revalues: 132400 | GridSize: 300
Generation 53 | Revalues: 133520 | GridSize: 300
Generation 54 | Revalues: 134710 | GridSize: 300
Generation 55 | Revalues: 136390 | GridSize: 300
Generation 56 | Revalues: 137660 | GridSize: 300
Generation 57 | Revalues: 139400 | GridSize: 300
Generation 58 | Revalues: 140650 | GridSize: 300
Generation 59 | Revalues: 141880 | GridSize: 300
Generation 60 | Revalues: 143210 | GridSize: 300
Generation 61 | Revalues: 144460 | GridSize: 300
Generation 62 | Revalues: 145780 | GridSize: 300
Generation 63 | Revalues: 146850 | GridSize: 300
Generation 64 | Revalues: 148030 | GridSize: 300
Generation 65 | Revalues: 149380 | GridSize: 300
Generation 66 | Revalues: 150670 | GridSize: 300
Generation 67 | Revalues: 151970 | GridSize: 300
Generation 68 | Revalues: 153300 | GridSize: 300
Generation 69 | Revalues: 154540 | GridSize: 299
Generation 70 | Revalues: 155950 | GridSize: 300
Generation 71 | Revalues: 157400 | GridSize: 300
Generation 72 | Revalues: 158950 | GridSize: 300
Generation 73 | Revalues: 160480 | GridSize: 300
Generation 74 | Revalues: 161780 | GridSize: 300
Generation 75 | Revalues: 163320 | GridSize: 300
Generation 76 | Revalues: 164460 | GridSize: 300
Generation 77 | Revalues: 165830 | GridSize: 300
Generation 78 | Revalues: 167210 | GridSize: 300
Generation 79 | Revalues: 168580 | GridSize: 300
Generation 80 | Revalues: 169810 | GridSize: 300
Generation 81 | Revalues: 171440 | GridSize: 300
Generation 82 | Revalues: 172920 | GridSize: 300
Generation 83 | Revalues: 174220 | GridSize: 299
Generation 84 | Revalues: 175590 | GridSize: 300
Generation 85 | Revalues: 176820 | GridSize: 299
Generation 86 | Revalues: 178290 | GridSize: 300
Generation 87 | Revalues: 179440 | GridSize: 300
Generation 88 | Revalues: 180620 | GridSize: 300
Generation 89 | Revalues: 181920 | GridSize: 300
Generation 90 | Revalues: 183360 | GridSize: 300
Generation 91 | Revalues: 184700 | GridSize: 300
Generation 92 | Revalues: 186070 | GridSize: 300
Generation 93 | Revalues: 187350 | GridSize: 300
Generation 94 | Revalues: 188690 | GridSize: 300
Generation 95 | Revalues: 189840 | GridSize: 300
Generation 96 | Revalues: 191210 | GridSize: 297
Generation 97 | Revalues: 192690 | GridSize: 300
Generation 98 | Revalues: 193790 | GridSize: 300
Generation 99 | Revalues: 195210 | GridSize: 300
Generation 100 | Revalues: 196570 | GridSize: 300
Generation 101 | Revalues: 197800 | GridSize: 300
Generation 102 | Revalues: 199060 | GridSize: 300
Generation 103 | Revalues: 200340 | GridSize: 299
Generation 104 | Revalues: 202110 | GridSize: 300
Generation 105 | Revalues: 203230 | GridSize: 300
Generation 106 | Revalues: 204570 | GridSize: 300
Generation 107 | Revalues: 206040 | GridSize: 300
Generation 108 | Revalues: 207160 | GridSize: 300
Generation 109 | Revalues: 208400 | GridSize: 300
Generation 110 | Revalues: 209680 | GridSize: 299
Generation 111 | Revalues: 210980 | GridSize: 298
Generation 112 | Revalues: 212370 | GridSize: 300
Generation 113 | Revalues: 213600 | GridSize: 299
Generation 114 | Revalues: 214990 | GridSize: 300
Generation 115 | Revalues: 216210 | GridSize: 299
Generation 116 | Revalues: 217430 | GridSize: 300
Generation 117 | Revalues: 218860 | GridSize: 300
Generation 118 | Revalues: 220240 | GridSize: 300
Generation 119 | Revalues: 221880 | GridSize: 300
Generation 120 | Revalues: 223090 | GridSize: 300
Generation 121 | Revalues: 224360 | GridSize: 299
Generation 122 | Revalues: 225600 | GridSize: 299
Generation 123 | Revalues: 226900 | GridSize: 300
Generation 124 | Revalues: 228040 | GridSize: 300
Generation 125 | Revalues: 229180 | GridSize: 299
Generation 126 | Revalues: 230680 | GridSize: 300
Generation 127 | Revalues: 231970 | GridSize: 300
Generation 128 | Revalues: 233290 | GridSize: 300
Generation 129 | Revalues: 234630 | GridSize: 300
Generation 130 | Revalues: 235820 | GridSize: 299
Generation 131 | Revalues: 237100 | GridSize: 298
Generation 132 | Revalues: 238220 | GridSize: 300
Generation 133 | Revalues: 239330 | GridSize: 300
Generation 134 | Revalues: 240630 | GridSize: 300
Generation 135 | Revalues: 241770 | GridSize: 300
Generation 136 | Revalues: 242900 | GridSize: 300
Generation 137 | Revalues: 244060 | GridSize: 300
Generation 138 | Revalues: 245170 | GridSize: 299
Generation 139 | Revalues: 246440 | GridSize: 300
Generation 140 | Revalues: 247750 | GridSize: 300
Generation 141 | Revalues: 248920 | GridSize: 299
Generation 142 | Revalues: 250100 | GridSize: 300
Generation 143 | Revalues: 251270 | GridSize: 300
Generation 144 | Revalues: 252750 | GridSize: 300
Generation 145 | Revalues: 253870 | GridSize: 300
Generation 146 | Revalues: 254990 | GridSize: 300
Generation 147 | Revalues: 256180 | GridSize: 300
Generation 148 | Revalues: 257610 | GridSize: 300
Generation 149 | Revalues: 258720 | GridSize: 300
Generation 150 | Revalues: 260110 | GridSize: 300
Generation 151 | Revalues: 261170 | GridSize: 300
Generation 152 | Revalues: 262240 | GridSize: 300
Generation 153 | Revalues: 263440 | GridSize: 296
Generation 154 | Revalues: 264600 | GridSize: 300
Generation 155 | Revalues: 265740 | GridSize: 300
Generation 156 | Revalues: 267050 | GridSize: 300
Generation 157 | Revalues: 268120 | GridSize: 300
Generation 158 | Revalues: 269410 | GridSize: 300
Generation 159 | Revalues: 270590 | GridSize: 300
Generation 160 | Revalues: 271860 | GridSize: 300
Generation 161 | Revalues: 273020 | GridSize: 300
Generation 162 | Revalues: 274160 | GridSize: 300
Generation 163 | Revalues: 275300 | GridSize: 300
Generation 164 | Revalues: 276350 | GridSize: 300
Generation 165 | Revalues: 277600 | GridSize: 300
Generation 166 | Revalues: 278680 | GridSize: 300
Generation 167 | Revalues: 279860 | GridSize: 300
Generation 168 | Revalues: 280910 | GridSize: 300
Generation 169 | Revalues: 282100 | GridSize: 300
Generation 170 | Revalues: 283320 | GridSize: 300
Generation 171 | Revalues: 284540 | GridSize: 300
Generation 172 | Revalues: 285560 | GridSize: 300
Generation 173 | Revalues: 286740 | GridSize: 300
Generation 174 | Revalues: 287850 | GridSize: 300
Generation 175 | Revalues: 289040 | GridSize: 300
Generation 176 | Revalues: 290170 | GridSize: 300
Generation 177 | Revalues: 291310 | GridSize: 300
Generation 178 | Revalues: 292420 | GridSize: 299
Generation 179 | Revalues: 293480 | GridSize: 300
Generation 180 | Revalues: 294530 | GridSize: 300
Generation 181 | Revalues: 295660 | GridSize: 300
Generation 182 | Revalues: 296830 | GridSize: 300
Generation 183 | Revalues: 298030 | GridSize: 300
Generation 184 | Revalues: 299070 | GridSize: 298
Generation 185 | Revalues: 300230 | GridSize: 300
Generation 186 | Revalues: 301270 | GridSize: 300
Generation 187 | Revalues: 302510 | GridSize: 300
Generation 188 | Revalues: 303640 | GridSize: 300
Generation 189 | Revalues: 304760 | GridSize: 300
Generation 190 | Revalues: 305990 | GridSize: 299
Generation 191 | Revalues: 307060 | GridSize: 300
Generation 192 | Revalues: 308290 | GridSize: 300
Generation 193 | Revalues: 309370 | GridSize: 300
Generation 194 | Revalues: 310640 | GridSize: 300
Generation 195 | Revalues: 311830 | GridSize: 300
Generation 196 | Revalues: 312910 | GridSize: 300
Generation 197 | Revalues: 314090 | GridSize: 300
Generation 198 | Revalues: 315210 | GridSize: 300
Generation 199 | Revalues: 316310 | GridSize: 300
Generation 200 | Revalues: 317600 | GridSize: 300
Generation 201 | Revalues: 318750 | GridSize: 300
Generation 202 | Revalues: 320100 | GridSize: 300
Generation 203 | Revalues: 321240 | GridSize: 300
Generation 204 | Revalues: 322340 | GridSize: 300
Generation 205 | Revalues: 323560 | GridSize: 300
Generation 206 | Revalues: 324610 | GridSize: 300
Generation 207 | Revalues: 325730 | GridSize: 300
Generation 208 | Revalues: 326910 | GridSize: 300
Generation 209 | Revalues: 328100 | GridSize: 300
Generation 210 | Revalues: 329250 | GridSize: 300
Generation 211 | Revalues: 330470 | GridSize: 300
Generation 212 | Revalues: 331550 | GridSize: 300
Generation 213 | Revalues: 332670 | GridSize: 300
Generation 214 | Revalues: 333890 | GridSize: 300
Generation 215 | Revalues: 334900 | GridSize: 300
Generation 216 | Revalues: 336050 | GridSize: 300
Generation 217 | Revalues: 337380 | GridSize: 300
Generation 218 | Revalues: 338570 | GridSize: 300
Generation 219 | Revalues: 339660 | GridSize: 300
Generation 220 | Revalues: 340800 | GridSize: 300
Generation 221 | Revalues: 342070 | GridSize: 298
Generation 222 | Revalues: 343180 | GridSize: 300
Generation 223 | Revalues: 344380 | GridSize: 300
Generation 224 | Revalues: 345460 | GridSize: 300
Generation 225 | Revalues: 346730 | GridSize: 299
Generation 226 | Revalues: 348050 | GridSize: 300
Generation 227 | Revalues: 349140 | GridSize: 299
Generation 228 | Revalues: 350330 | GridSize: 300
Generation 229 | Revalues: 351500 | GridSize: 300
Generation 230 | Revalues: 352650 | GridSize: 300
Generation 231 | Revalues: 353800 | GridSize: 300
Generation 232 | Revalues: 354890 | GridSize: 300
Generation 233 | Revalues: 356100 | GridSize: 300
Generation 234 | Revalues: 357170 | GridSize: 300
Generation 235 | Revalues: 358390 | GridSize: 299
Generation 236 | Revalues: 359520 | GridSize: 300
Generation 237 | Revalues: 360640 | GridSize: 300
Generation 238 | Revalues: 361730 | GridSize: 300
Generation 239 | Revalues: 362980 | GridSize: 300
Generation 240 | Revalues: 364240 | GridSize: 300
Generation 241 | Revalues: 365620 | GridSize: 300
Generation 242 | Revalues: 366680 | GridSize: 300
Generation 243 | Revalues: 367810 | GridSize: 300
Generation 244 | Revalues: 369000 | GridSize: 300
Generation 245 | Revalues: 370140 | GridSize: 300
Generation 246 | Revalues: 371420 | GridSize: 300
Generation 247 | Revalues: 372590 | GridSize: 300
Generation 248 | Revalues: 373700 | GridSize: 299
Generation 249 | Revalues: 374710 | GridSize: 300
