Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 18230 | GridSize: 242
Generation 2 | Revalues: 21130 | GridSize: 253
Generation 3 | Revalues: 26630 | GridSize: 258
Generation 4 | Revalues: 29200 | GridSize: 293
Generation 5 | Revalues: 30850 | GridSize: 295
Generation 6 | Revalues: 32970 | GridSize: 292
Generation 7 | Revalues: 34970 | GridSize: 299
Generation 8 | Revalues: 37160 | GridSize: 293
Generation 9 | Revalues: 38360 | GridSize: 294
Generation 10 | Revalues: 39970 | GridSize: 295
Generation 11 | Revalues: 41700 | GridSize: 291
Generation 12 | Revalues: 43500 | GridSize: 287
Generation 13 | Revalues: 45160 | GridSize: 296
Generation 14 | Revalues: 46630 | GridSize: 291
Generation 15 | Revalues: 48920 | GridSize: 300
Generation 16 | Revalues: 50110 | GridSize: 298
Generation 17 | Revalues: 51200 | GridSize: 299
Generation 18 | Revalues: 52690 | GridSize: 297
Generation 19 | Revalues: 53990 | GridSize: 300
Generation 20 | Revalues: 55300 | GridSize: 297
Generation 21 | Revalues: 57110 | GridSize: 300
Generation 22 | Revalues: 58510 | GridSize: 300
Generation 23 | Revalues: 59540 | GridSize: 300
Generation 24 | Revalues: 61090 | GridSize: 300
Generation 25 | Revalues: 63550 | GridSize: 300
Generation 26 | Revalues: 65050 | GridSize: 296
Generation 27 | Revalues: 66320 | GridSize: 299
Generation 28 | Revalues: 67500 | GridSize: 300
Generation 29 | Revalues: 68910 | GridSize: 299
Generation 30 | Revalues: 70040 | GridSize: 300
Generation 31 | Revalues: 71650 | GridSize: 300
Generation 32 | Revalues: 73130 | GridSize: 296
Generation 33 | Revalues: 74300 | GridSize: 299
Generation 34 | Revalues: 75630 | GridSize: 299
Generation 35 | Revalues: 76680 | GridSize: 299
Generation 36 | Revalues: 77820 | GridSize: 299
Generation 37 | Revalues: 79460 | GridSize: 300
Generation 38 | Revalues: 80760 | GridSize: 300
Generation 39 | Revalues: 82340 | GridSize: 300
Generation 40 | Revalues: 83520 | GridSize: 300
Generation 41 | Revalues: 85940 | GridSize: 295
Generation 42 | Revalues: 87130 | GridSize: 300
Generation 43 | Revalues: 88250 | GridSize: 300
Generation 44 | Revalues: 89380 | GridSize: 300
Generation 45 | Revalues: 90440 | GridSize: 299
Generation 46 | Revalues: 91620 | GridSize: 298
Generation 47 | Revalues: 92690 | GridSize: 297
Generation 48 | Revalues: 93760 | GridSize: 300
Generation 49 | Revalues: 95000 | GridSize: 298
Generation 50 | Revalues: 96140 | GridSize: 295
Generation 51 | Revalues: 97460 | GridSize: 300
Generation 52 | Revalues: 98770 | GridSize: 300
Generation 53 | Revalues: 100130 | GridSize: 300
Generation 54 | Revalues: 101240 | GridSize: 300
