Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 308 | GridSize: 18
Generation 2 | Revalues: 522 | GridSize: 31
Generation 3 | Revalues: 716 | GridSize: 33
Generation 4 | Revalues: 902 | GridSize: 48
Generation 5 | Revalues: 1122 | GridSize: 44
Generation 6 | Revalues: 1330 | GridSize: 45
Generation 7 | Revalues: 1542 | GridSize: 41
Generation 8 | Revalues: 1742 | GridSize: 40
Generation 9 | Revalues: 1924 | GridSize: 43
Generation 10 | Revalues: 2118 | GridSize: 43
Generation 11 | Revalues: 2316 | GridSize: 43
Generation 12 | Revalues: 2530 | GridSize: 50
Generation 13 | Revalues: 2738 | GridSize: 50
Generation 14 | Revalues: 2970 | GridSize: 59
Generation 15 | Revalues: 3146 | GridSize: 50
Generation 16 | Revalues: 3346 | GridSize: 45
Generation 17 | Revalues: 3560 | GridSize: 46
Generation 18 | Revalues: 3772 | GridSize: 49
Generation 19 | Revalues: 3982 | GridSize: 43
Generation 20 | Revalues: 4194 | GridSize: 45
Generation 21 | Revalues: 4394 | GridSize: 51
Generation 22 | Revalues: 4590 | GridSize: 62
Generation 23 | Revalues: 4806 | GridSize: 61
Generation 24 | Revalues: 4984 | GridSize: 63
Generation 25 | Revalues: 5182 | GridSize: 71
Generation 26 | Revalues: 5368 | GridSize: 75
Generation 27 | Revalues: 5586 | GridSize: 81
Generation 28 | Revalues: 5782 | GridSize: 79
Generation 29 | Revalues: 5964 | GridSize: 83
Generation 30 | Revalues: 6174 | GridSize: 84
Generation 31 | Revalues: 6356 | GridSize: 79
Generation 32 | Revalues: 6552 | GridSize: 89
Generation 33 | Revalues: 6770 | GridSize: 89
Generation 34 | Revalues: 6978 | GridSize: 89
Generation 35 | Revalues: 7154 | GridSize: 99
Generation 36 | Revalues: 7354 | GridSize: 99
Generation 37 | Revalues: 7542 | GridSize: 93
Generation 38 | Revalues: 7736 | GridSize: 101
Generation 39 | Revalues: 7946 | GridSize: 70
Generation 40 | Revalues: 8138 | GridSize: 74
Generation 41 | Revalues: 8296 | GridSize: 76
Generation 42 | Revalues: 8518 | GridSize: 77
Generation 43 | Revalues: 8734 | GridSize: 87
Generation 44 | Revalues: 8942 | GridSize: 88
Generation 45 | Revalues: 9134 | GridSize: 95
Generation 46 | Revalues: 9324 | GridSize: 100
Generation 47 | Revalues: 9520 | GridSize: 99
Generation 48 | Revalues: 9724 | GridSize: 98
Generation 49 | Revalues: 9922 | GridSize: 109
Generation 50 | Revalues: 10152 | GridSize: 94
Generation 51 | Revalues: 10360 | GridSize: 100
Generation 52 | Revalues: 10590 | GridSize: 106
Generation 53 | Revalues: 10778 | GridSize: 109
Generation 54 | Revalues: 10960 | GridSize: 103
Generation 55 | Revalues: 11162 | GridSize: 101
Generation 56 | Revalues: 11358 | GridSize: 102
Generation 57 | Revalues: 11556 | GridSize: 105
Generation 58 | Revalues: 11762 | GridSize: 108
Generation 59 | Revalues: 11970 | GridSize: 113
Generation 60 | Revalues: 12162 | GridSize: 115
Generation 61 | Revalues: 12378 | GridSize: 119
Generation 62 | Revalues: 12574 | GridSize: 123
Generation 63 | Revalues: 12750 | GridSize: 128
Generation 64 | Revalues: 12960 | GridSize: 127
Generation 65 | Revalues: 13174 | GridSize: 126
Generation 66 | Revalues: 13382 | GridSize: 132
Generation 67 | Revalues: 13574 | GridSize: 129
Generation 68 | Revalues: 13774 | GridSize: 129
Generation 69 | Revalues: 13998 | GridSize: 133
Generation 70 | Revalues: 14184 | GridSize: 144
Generation 71 | Revalues: 14372 | GridSize: 145
Generation 72 | Revalues: 14552 | GridSize: 144
Generation 73 | Revalues: 14728 | GridSize: 138
Generation 74 | Revalues: 14936 | GridSize: 140
Generation 75 | Revalues: 15128 | GridSize: 142
Generation 76 | Revalues: 15328 | GridSize: 150
Generation 77 | Revalues: 15524 | GridSize: 153
Generation 78 | Revalues: 15700 | GridSize: 156
Generation 79 | Revalues: 15916 | GridSize: 152
Generation 80 | Revalues: 16112 | GridSize: 156
Generation 81 | Revalues: 16310 | GridSize: 164
Generation 82 | Revalues: 16526 | GridSize: 155
Generation 83 | Revalues: 16740 | GridSize: 161
Generation 84 | Revalues: 16952 | GridSize: 164
Generation 85 | Revalues: 17156 | GridSize: 163
Generation 86 | Revalues: 17342 | GridSize: 160
Generation 87 | Revalues: 17526 | GridSize: 168
Generation 88 | Revalues: 17750 | GridSize: 168
Generation 89 | Revalues: 17936 | GridSize: 170
Generation 90 | Revalues: 18110 | GridSize: 169
Generation 91 | Revalues: 18300 | GridSize: 163
Generation 92 | Revalues: 18512 | GridSize: 162
Generation 93 | Revalues: 18696 | GridSize: 165
Generation 94 | Revalues: 18864 | GridSize: 167
Generation 95 | Revalues: 19056 | GridSize: 168
Generation 96 | Revalues: 19250 | GridSize: 167
Generation 97 | Revalues: 19440 | GridSize: 169
Generation 98 | Revalues: 19618 | GridSize: 170
Generation 99 | Revalues: 19830 | GridSize: 173
Generation 100 | Revalues: 20032 | GridSize: 177
Generation 101 | Revalues: 20238 | GridSize: 171
Generation 102 | Revalues: 20448 | GridSize: 180
Generation 103 | Revalues: 20650 | GridSize: 181
Generation 104 | Revalues: 20840 | GridSize: 171
Generation 105 | Revalues: 21024 | GridSize: 175
Generation 106 | Revalues: 21206 | GridSize: 175
Generation 107 | Revalues: 21398 | GridSize: 179
Generation 108 | Revalues: 21608 | GridSize: 185
Generation 109 | Revalues: 21804 | GridSize: 187
Generation 110 | Revalues: 21988 | GridSize: 190
Generation 111 | Revalues: 22192 | GridSize: 198
Generation 112 | Revalues: 22358 | GridSize: 200
Generation 113 | Revalues: 22568 | GridSize: 182
Generation 114 | Revalues: 22758 | GridSize: 184
Generation 115 | Revalues: 22960 | GridSize: 189
Generation 116 | Revalues: 23152 | GridSize: 189
Generation 117 | Revalues: 23382 | GridSize: 193
Generation 118 | Revalues: 23578 | GridSize: 197
Generation 119 | Revalues: 23766 | GridSize: 197
Generation 120 | Revalues: 23962 | GridSize: 199
Generation 121 | Revalues: 24152 | GridSize: 204
Generation 122 | Revalues: 24334 | GridSize: 206
Generation 123 | Revalues: 24528 | GridSize: 197
Generation 124 | Revalues: 24724 | GridSize: 202
Generation 125 | Revalues: 24920 | GridSize: 206
Generation 126 | Revalues: 25130 | GridSize: 206
Generation 127 | Revalues: 25336 | GridSize: 202
Generation 128 | Revalues: 25512 | GridSize: 204
Generation 129 | Revalues: 25706 | GridSize: 202
Generation 130 | Revalues: 25892 | GridSize: 204
Generation 131 | Revalues: 26078 | GridSize: 205
Generation 132 | Revalues: 26292 | GridSize: 208
Generation 133 | Revalues: 26466 | GridSize: 213
Generation 134 | Revalues: 26658 | GridSize: 216
Generation 135 | Revalues: 26856 | GridSize: 214
Generation 136 | Revalues: 27054 | GridSize: 207
Generation 137 | Revalues: 27234 | GridSize: 206
Generation 138 | Revalues: 27430 | GridSize: 210
Generation 139 | Revalues: 27644 | GridSize: 213
Generation 140 | Revalues: 27828 | GridSize: 219
Generation 141 | Revalues: 28044 | GridSize: 224
Generation 142 | Revalues: 28256 | GridSize: 233
Generation 143 | Revalues: 28448 | GridSize: 229
Generation 144 | Revalues: 28650 | GridSize: 230
Generation 145 | Revalues: 28838 | GridSize: 238
Generation 146 | Revalues: 29052 | GridSize: 240
Generation 147 | Revalues: 29244 | GridSize: 238
Generation 148 | Revalues: 29454 | GridSize: 243
Generation 149 | Revalues: 29648 | GridSize: 243
Generation 150 | Revalues: 29836 | GridSize: 237
Generation 151 | Revalues: 30042 | GridSize: 236
Generation 152 | Revalues: 30260 | GridSize: 240
Generation 153 | Revalues: 30460 | GridSize: 245
Generation 154 | Revalues: 30636 | GridSize: 243
Generation 155 | Revalues: 30832 | GridSize: 246
Generation 156 | Revalues: 31034 | GridSize: 237
Generation 157 | Revalues: 31230 | GridSize: 239
Generation 158 | Revalues: 31436 | GridSize: 240
Generation 159 | Revalues: 31630 | GridSize: 246
Generation 160 | Revalues: 31848 | GridSize: 245
Generation 161 | Revalues: 32044 | GridSize: 247
Generation 162 | Revalues: 32234 | GridSize: 250
Generation 163 | Revalues: 32430 | GridSize: 254
Generation 164 | Revalues: 32628 | GridSize: 246
Generation 165 | Revalues: 32812 | GridSize: 253
Generation 166 | Revalues: 33014 | GridSize: 255
Generation 167 | Revalues: 33204 | GridSize: 257
Generation 168 | Revalues: 33396 | GridSize: 255
Generation 169 | Revalues: 33578 | GridSize: 255
Generation 170 | Revalues: 33774 | GridSize: 256
Generation 171 | Revalues: 33958 | GridSize: 251
Generation 172 | Revalues: 34168 | GridSize: 250
Generation 173 | Revalues: 34346 | GridSize: 247
Generation 174 | Revalues: 34546 | GridSize: 249
Generation 175 | Revalues: 34768 | GridSize: 254
Generation 176 | Revalues: 34964 | GridSize: 257
Generation 177 | Revalues: 35166 | GridSize: 257
Generation 178 | Revalues: 35372 | GridSize: 263
Generation 179 | Revalues: 35586 | GridSize: 264
Generation 180 | Revalues: 35784 | GridSize: 268
Generation 181 | Revalues: 35996 | GridSize: 269
Generation 182 | Revalues: 36180 | GridSize: 270
Generation 183 | Revalues: 36382 | GridSize: 274
Generation 184 | Revalues: 36576 | GridSize: 277
Generation 185 | Revalues: 36766 | GridSize: 279
