Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 304 | GridSize: 11
Generation 2 | Revalues: 506 | GridSize: 11
Generation 3 | Revalues: 686 | GridSize: 18
Generation 4 | Revalues: 894 | GridSize: 20
Generation 5 | Revalues: 1082 | GridSize: 18
Generation 6 | Revalues: 1246 | GridSize: 27
Generation 7 | Revalues: 1452 | GridSize: 22
Generation 8 | Revalues: 1670 | GridSize: 18
Generation 9 | Revalues: 1866 | GridSize: 24
Generation 10 | Revalues: 2078 | GridSize: 30
Generation 11 | Revalues: 2282 | GridSize: 23
Generation 12 | Revalues: 2480 | GridSize: 29
Generation 13 | Revalues: 2684 | GridSize: 31
Generation 14 | Revalues: 2878 | GridSize: 33
Generation 15 | Revalues: 3072 | GridSize: 42
Generation 16 | Revalues: 3292 | GridSize: 36
Generation 17 | Revalues: 3488 | GridSize: 44
Generation 18 | Revalues: 3710 | GridSize: 46
Generation 19 | Revalues: 3890 | GridSize: 44
Generation 20 | Revalues: 4106 | GridSize: 48
Generation 21 | Revalues: 4302 | GridSize: 55
Generation 22 | Revalues: 4474 | GridSize: 54
Generation 23 | Revalues: 4670 | GridSize: 57
Generation 24 | Revalues: 4866 | GridSize: 53
Generation 25 | Revalues: 5092 | GridSize: 59
Generation 26 | Revalues: 5296 | GridSize: 63
Generation 27 | Revalues: 5496 | GridSize: 61
Generation 28 | Revalues: 5706 | GridSize: 62
Generation 29 | Revalues: 5892 | GridSize: 67
Generation 30 | Revalues: 6096 | GridSize: 62
Generation 31 | Revalues: 6298 | GridSize: 71
Generation 32 | Revalues: 6474 | GridSize: 62
Generation 33 | Revalues: 6668 | GridSize: 63
Generation 34 | Revalues: 6886 | GridSize: 68
Generation 35 | Revalues: 7110 | GridSize: 72
Generation 36 | Revalues: 7304 | GridSize: 73
Generation 37 | Revalues: 7506 | GridSize: 76
Generation 38 | Revalues: 7700 | GridSize: 84
Generation 39 | Revalues: 7906 | GridSize: 77
Generation 40 | Revalues: 8108 | GridSize: 80
Generation 41 | Revalues: 8322 | GridSize: 73
Generation 42 | Revalues: 8532 | GridSize: 76
Generation 43 | Revalues: 8720 | GridSize: 71
Generation 44 | Revalues: 8902 | GridSize: 70
Generation 45 | Revalues: 9110 | GridSize: 72
Generation 46 | Revalues: 9278 | GridSize: 73
Generation 47 | Revalues: 9472 | GridSize: 74
Generation 48 | Revalues: 9670 | GridSize: 81
Generation 49 | Revalues: 9882 | GridSize: 75
Generation 50 | Revalues: 10088 | GridSize: 79
Generation 51 | Revalues: 10308 | GridSize: 83
Generation 52 | Revalues: 10504 | GridSize: 79
Generation 53 | Revalues: 10708 | GridSize: 81
Generation 54 | Revalues: 10892 | GridSize: 82
Generation 55 | Revalues: 11086 | GridSize: 76
Generation 56 | Revalues: 11290 | GridSize: 82
Generation 57 | Revalues: 11488 | GridSize: 84
Generation 58 | Revalues: 11692 | GridSize: 85
Generation 59 | Revalues: 11890 | GridSize: 84
Generation 60 | Revalues: 12110 | GridSize: 83
Generation 61 | Revalues: 12292 | GridSize: 88
Generation 62 | Revalues: 12528 | GridSize: 89
Generation 63 | Revalues: 12730 | GridSize: 91
Generation 64 | Revalues: 12926 | GridSize: 89
Generation 65 | Revalues: 13110 | GridSize: 90
Generation 66 | Revalues: 13302 | GridSize: 87
Generation 67 | Revalues: 13486 | GridSize: 84
Generation 68 | Revalues: 13706 | GridSize: 85
Generation 69 | Revalues: 13894 | GridSize: 84
Generation 70 | Revalues: 14088 | GridSize: 88
Generation 71 | Revalues: 14302 | GridSize: 89
Generation 72 | Revalues: 14514 | GridSize: 90
Generation 73 | Revalues: 14724 | GridSize: 86
Generation 74 | Revalues: 14924 | GridSize: 86
Generation 75 | Revalues: 15128 | GridSize: 85
Generation 76 | Revalues: 15330 | GridSize: 86
Generation 77 | Revalues: 15530 | GridSize: 87
Generation 78 | Revalues: 15714 | GridSize: 87
Generation 79 | Revalues: 15936 | GridSize: 91
Generation 80 | Revalues: 16128 | GridSize: 94
Generation 81 | Revalues: 16328 | GridSize: 90
Generation 82 | Revalues: 16526 | GridSize: 92
Generation 83 | Revalues: 16742 | GridSize: 92
Generation 84 | Revalues: 16948 | GridSize: 88
Generation 85 | Revalues: 17152 | GridSize: 90
Generation 86 | Revalues: 17382 | GridSize: 86
Generation 87 | Revalues: 17602 | GridSize: 88
Generation 88 | Revalues: 17804 | GridSize: 91
Generation 89 | Revalues: 17982 | GridSize: 93
Generation 90 | Revalues: 18200 | GridSize: 94
Generation 91 | Revalues: 18400 | GridSize: 100
Generation 92 | Revalues: 18602 | GridSize: 98
Generation 93 | Revalues: 18788 | GridSize: 103
Generation 94 | Revalues: 18976 | GridSize: 104
Generation 95 | Revalues: 19168 | GridSize: 94
Generation 96 | Revalues: 19358 | GridSize: 97
Generation 97 | Revalues: 19534 | GridSize: 99
Generation 98 | Revalues: 19726 | GridSize: 99
Generation 99 | Revalues: 19924 | GridSize: 98
Generation 100 | Revalues: 20134 | GridSize: 104
Generation 101 | Revalues: 20344 | GridSize: 104
Generation 102 | Revalues: 20532 | GridSize: 108
Generation 103 | Revalues: 20752 | GridSize: 106
Generation 104 | Revalues: 20954 | GridSize: 107
Generation 105 | Revalues: 21162 | GridSize: 103
Generation 106 | Revalues: 21358 | GridSize: 104
Generation 107 | Revalues: 21572 | GridSize: 106
Generation 108 | Revalues: 21750 | GridSize: 110
Generation 109 | Revalues: 21952 | GridSize: 113
Generation 110 | Revalues: 22142 | GridSize: 114
Generation 111 | Revalues: 22326 | GridSize: 113
Generation 112 | Revalues: 22544 | GridSize: 115
Generation 113 | Revalues: 22742 | GridSize: 117
Generation 114 | Revalues: 22922 | GridSize: 120
Generation 115 | Revalues: 23104 | GridSize: 120
Generation 116 | Revalues: 23310 | GridSize: 119
Generation 117 | Revalues: 23510 | GridSize: 116
