Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 24540 | GridSize: 257
Generation 2 | Revalues: 29340 | GridSize: 284
Generation 3 | Revalues: 33560 | GridSize: 296
Generation 4 | Revalues: 36600 | GridSize: 290
Generation 5 | Revalues: 40240 | GridSize: 297
Generation 6 | Revalues: 42590 | GridSize: 296
Generation 7 | Revalues: 45010 | GridSize: 300
Generation 8 | Revalues: 48100 | GridSize: 291
Generation 9 | Revalues: 51000 | GridSize: 300
Generation 10 | Revalues: 53170 | GridSize: 300
Generation 11 | Revalues: 55240 | GridSize: 298
Generation 12 | Revalues: 57310 | GridSize: 298
Generation 13 | Revalues: 58810 | GridSize: 300
Generation 14 | Revalues: 61000 | GridSize: 295
Generation 15 | Revalues: 63550 | GridSize: 299
Generation 16 | Revalues: 64930 | GridSize: 300
Generation 17 | Revalues: 66150 | GridSize: 297
Generation 18 | Revalues: 68140 | GridSize: 299
Generation 19 | Revalues: 69920 | GridSize: 300
Generation 20 | Revalues: 71340 | GridSize: 300
Generation 21 | Revalues: 73170 | GridSize: 295
Generation 22 | Revalues: 74610 | GridSize: 300
Generation 23 | Revalues: 76170 | GridSize: 300
Generation 24 | Revalues: 77270 | GridSize: 297
Generation 25 | Revalues: 79070 | GridSize: 294
Generation 26 | Revalues: 80530 | GridSize: 300
Generation 27 | Revalues: 81840 | GridSize: 300
Generation 28 | Revalues: 83090 | GridSize: 300
Generation 29 | Revalues: 84260 | GridSize: 300
Generation 30 | Revalues: 86050 | GridSize: 300
Generation 31 | Revalues: 87310 | GridSize: 300
Generation 32 | Revalues: 88490 | GridSize: 299
Generation 33 | Revalues: 90790 | GridSize: 291
Generation 34 | Revalues: 92250 | GridSize: 300
Generation 35 | Revalues: 93840 | GridSize: 298
Generation 36 | Revalues: 95040 | GridSize: 299
Generation 37 | Revalues: 96220 | GridSize: 300
Generation 38 | Revalues: 97410 | GridSize: 300
Generation 39 | Revalues: 98830 | GridSize: 300
Generation 40 | Revalues: 100700 | GridSize: 294
Generation 41 | Revalues: 101720 | GridSize: 300
Generation 42 | Revalues: 103050 | GridSize: 300
Generation 43 | Revalues: 104530 | GridSize: 299
Generation 44 | Revalues: 105830 | GridSize: 300
Generation 45 | Revalues: 107130 | GridSize: 300
Generation 46 | Revalues: 108500 | GridSize: 298
Generation 47 | Revalues: 109730 | GridSize: 300
Generation 48 | Revalues: 111360 | GridSize: 300
Generation 49 | Revalues: 112620 | GridSize: 300
Generation 50 | Revalues: 114210 | GridSize: 300
Generation 51 | Revalues: 115390 | GridSize: 300
Generation 52 | Revalues: 116640 | GridSize: 299
Generation 53 | Revalues: 118310 | GridSize: 298
Generation 54 | Revalues: 119600 | GridSize: 300
Generation 55 | Revalues: 121170 | GridSize: 298
Generation 56 | Revalues: 122510 | GridSize: 300
Generation 57 | Revalues: 123750 | GridSize: 300
Generation 58 | Revalues: 124880 | GridSize: 300
Generation 59 | Revalues: 125950 | GridSize: 300
Generation 60 | Revalues: 127290 | GridSize: 297
Generation 61 | Revalues: 128670 | GridSize: 296
Generation 62 | Revalues: 129930 | GridSize: 300
Generation 63 | Revalues: 131140 | GridSize: 300
Generation 64 | Revalues: 132220 | GridSize: 297
Generation 65 | Revalues: 133800 | GridSize: 295
Generation 66 | Revalues: 134880 | GridSize: 300
Generation 67 | Revalues: 136240 | GridSize: 300
Generation 68 | Revalues: 138200 | GridSize: 300
Generation 69 | Revalues: 139490 | GridSize: 300
Generation 70 | Revalues: 140710 | GridSize: 300
Generation 71 | Revalues: 141920 | GridSize: 300
Generation 72 | Revalues: 143290 | GridSize: 300
Generation 73 | Revalues: 144510 | GridSize: 300
Generation 74 | Revalues: 145740 | GridSize: 298
Generation 75 | Revalues: 146850 | GridSize: 298
Generation 76 | Revalues: 148080 | GridSize: 300
Generation 77 | Revalues: 149230 | GridSize: 299
Generation 78 | Revalues: 150300 | GridSize: 300
Generation 79 | Revalues: 151430 | GridSize: 300
Generation 80 | Revalues: 152540 | GridSize: 300
Generation 81 | Revalues: 153790 | GridSize: 299
Generation 82 | Revalues: 155010 | GridSize: 298
Generation 83 | Revalues: 156520 | GridSize: 300
Generation 84 | Revalues: 157650 | GridSize: 300
Generation 85 | Revalues: 158800 | GridSize: 300
Generation 86 | Revalues: 159860 | GridSize: 297
Generation 87 | Revalues: 160970 | GridSize: 300
Generation 88 | Revalues: 162030 | GridSize: 300
Generation 89 | Revalues: 163320 | GridSize: 298
Generation 90 | Revalues: 164720 | GridSize: 300
Generation 91 | Revalues: 166130 | GridSize: 300
Generation 92 | Revalues: 167130 | GridSize: 300
Generation 93 | Revalues: 168360 | GridSize: 299
Generation 94 | Revalues: 169600 | GridSize: 300
Generation 95 | Revalues: 170870 | GridSize: 300
Generation 96 | Revalues: 172080 | GridSize: 299
Generation 97 | Revalues: 173190 | GridSize: 300
Generation 98 | Revalues: 174190 | GridSize: 300
Generation 99 | Revalues: 175310 | GridSize: 300
Generation 100 | Revalues: 176500 | GridSize: 300
Generation 101 | Revalues: 177540 | GridSize: 300
Generation 102 | Revalues: 178580 | GridSize: 297
Generation 103 | Revalues: 179620 | GridSize: 300
Generation 104 | Revalues: 180740 | GridSize: 300
Generation 105 | Revalues: 182010 | GridSize: 300
Generation 106 | Revalues: 183110 | GridSize: 300
Generation 107 | Revalues: 184410 | GridSize: 293
Generation 108 | Revalues: 185720 | GridSize: 298
Generation 109 | Revalues: 186760 | GridSize: 300
Generation 110 | Revalues: 187850 | GridSize: 300
Generation 111 | Revalues: 188950 | GridSize: 300
Generation 112 | Revalues: 190520 | GridSize: 298
Generation 113 | Revalues: 191630 | GridSize: 298
Generation 114 | Revalues: 192730 | GridSize: 299
Generation 115 | Revalues: 193740 | GridSize: 300
Generation 116 | Revalues: 194840 | GridSize: 300
Generation 117 | Revalues: 195900 | GridSize: 300
Generation 118 | Revalues: 196900 | GridSize: 300
Generation 119 | Revalues: 198090 | GridSize: 300
Generation 120 | Revalues: 199280 | GridSize: 300
Generation 121 | Revalues: 200370 | GridSize: 300
Generation 122 | Revalues: 201420 | GridSize: 299
Generation 123 | Revalues: 202520 | GridSize: 298
Generation 124 | Revalues: 203680 | GridSize: 300
Generation 125 | Revalues: 204720 | GridSize: 300
Generation 126 | Revalues: 205740 | GridSize: 300
Generation 127 | Revalues: 207340 | GridSize: 298
Generation 128 | Revalues: 208410 | GridSize: 300
Generation 129 | Revalues: 209520 | GridSize: 300
Generation 130 | Revalues: 210710 | GridSize: 300
Generation 131 | Revalues: 211770 | GridSize: 300
Generation 132 | Revalues: 212960 | GridSize: 300
Generation 133 | Revalues: 214160 | GridSize: 300
Generation 134 | Revalues: 215470 | GridSize: 296
Generation 135 | Revalues: 216530 | GridSize: 297
Generation 136 | Revalues: 217700 | GridSize: 299
Generation 137 | Revalues: 218720 | GridSize: 300
Generation 138 | Revalues: 219720 | GridSize: 300
Generation 139 | Revalues: 220760 | GridSize: 300
Generation 140 | Revalues: 221990 | GridSize: 299
Generation 141 | Revalues: 223070 | GridSize: 298
Generation 142 | Revalues: 224120 | GridSize: 300
Generation 143 | Revalues: 225350 | GridSize: 299
Generation 144 | Revalues: 226390 | GridSize: 298
Generation 145 | Revalues: 227400 | GridSize: 299
Generation 146 | Revalues: 228500 | GridSize: 300
Generation 147 | Revalues: 229780 | GridSize: 300
Generation 148 | Revalues: 230870 | GridSize: 300
Generation 149 | Revalues: 231910 | GridSize: 300
Generation 150 | Revalues: 233040 | GridSize: 295
Generation 151 | Revalues: 234110 | GridSize: 300
Generation 152 | Revalues: 235430 | GridSize: 299
Generation 153 | Revalues: 236530 | GridSize: 300
Generation 154 | Revalues: 237680 | GridSize: 300
Generation 155 | Revalues: 238730 | GridSize: 300
Generation 156 | Revalues: 239920 | GridSize: 300
Generation 157 | Revalues: 241030 | GridSize: 300
Generation 158 | Revalues: 242050 | GridSize: 300
Generation 159 | Revalues: 243120 | GridSize: 300
Generation 160 | Revalues: 244190 | GridSize: 300
Generation 161 | Revalues: 245320 | GridSize: 300
Generation 162 | Revalues: 246420 | GridSize: 300
Generation 163 | Revalues: 247700 | GridSize: 297
Generation 164 | Revalues: 248710 | GridSize: 300
Generation 165 | Revalues: 249840 | GridSize: 300
Generation 166 | Revalues: 250840 | GridSize: 300
Generation 167 | Revalues: 251970 | GridSize: 300
Generation 168 | Revalues: 253170 | GridSize: 298
Generation 169 | Revalues: 254290 | GridSize: 298
Generation 170 | Revalues: 255530 | GridSize: 300
Generation 171 | Revalues: 256550 | GridSize: 300
Generation 172 | Revalues: 257610 | GridSize: 300
Generation 173 | Revalues: 258680 | GridSize: 298
Generation 174 | Revalues: 260070 | GridSize: 300
Generation 175 | Revalues: 261190 | GridSize: 296
Generation 176 | Revalues: 262190 | GridSize: 300
Generation 177 | Revalues: 263260 | GridSize: 299
Generation 178 | Revalues: 264290 | GridSize: 300
Generation 179 | Revalues: 265330 | GridSize: 300
Generation 180 | Revalues: 266420 | GridSize: 299
Generation 181 | Revalues: 267620 | GridSize: 300
Generation 182 | Revalues: 268620 | GridSize: 300
Generation 183 | Revalues: 269880 | GridSize: 295
Generation 184 | Revalues: 270960 | GridSize: 300
Generation 185 | Revalues: 272230 | GridSize: 300
Generation 186 | Revalues: 273320 | GridSize: 298
Generation 187 | Revalues: 274390 | GridSize: 300
Generation 188 | Revalues: 275400 | GridSize: 299
Generation 189 | Revalues: 276410 | GridSize: 300
Generation 190 | Revalues: 277500 | GridSize: 300
Generation 191 | Revalues: 278510 | GridSize: 300
Generation 192 | Revalues: 279550 | GridSize: 300
Generation 193 | Revalues: 280590 | GridSize: 300
Generation 194 | Revalues: 281590 | GridSize: 300
Generation 195 | Revalues: 282700 | GridSize: 300
Generation 196 | Revalues: 283920 | GridSize: 299
Generation 197 | Revalues: 284920 | GridSize: 300
Generation 198 | Revalues: 286210 | GridSize: 300
Generation 199 | Revalues: 287430 | GridSize: 299
Generation 200 | Revalues: 288450 | GridSize: 300
Generation 201 | Revalues: 289450 | GridSize: 299
Generation 202 | Revalues: 290450 | GridSize: 300
Generation 203 | Revalues: 291570 | GridSize: 299
Generation 204 | Revalues: 292630 | GridSize: 300
Generation 205 | Revalues: 293670 | GridSize: 300
Generation 206 | Revalues: 294700 | GridSize: 298
Generation 207 | Revalues: 295770 | GridSize: 300
Generation 208 | Revalues: 296880 | GridSize: 297
Generation 209 | Revalues: 297930 | GridSize: 299
Generation 210 | Revalues: 299040 | GridSize: 300
Generation 211 | Revalues: 300390 | GridSize: 298
Generation 212 | Revalues: 301620 | GridSize: 300
Generation 213 | Revalues: 302990 | GridSize: 300
Generation 214 | Revalues: 304030 | GridSize: 300
Generation 215 | Revalues: 305100 | GridSize: 300
Generation 216 | Revalues: 306170 | GridSize: 300
Generation 217 | Revalues: 307210 | GridSize: 300
Generation 218 | Revalues: 308280 | GridSize: 297
Generation 219 | Revalues: 309320 | GridSize: 300
Generation 220 | Revalues: 310530 | GridSize: 300
Generation 221 | Revalues: 311600 | GridSize: 299
Generation 222 | Revalues: 312620 | GridSize: 300
Generation 223 | Revalues: 313620 | GridSize: 300
Generation 224 | Revalues: 314740 | GridSize: 300
Generation 225 | Revalues: 316150 | GridSize: 297
Generation 226 | Revalues: 317260 | GridSize: 300
Generation 227 | Revalues: 318550 | GridSize: 300
Generation 228 | Revalues: 319550 | GridSize: 300
Generation 229 | Revalues: 320590 | GridSize: 300
Generation 230 | Revalues: 321680 | GridSize: 300
Generation 231 | Revalues: 322690 | GridSize: 300
Generation 232 | Revalues: 323810 | GridSize: 300
Generation 233 | Revalues: 324960 | GridSize: 300
Generation 234 | Revalues: 325980 | GridSize: 300
Generation 235 | Revalues: 327060 | GridSize: 299
Generation 236 | Revalues: 328070 | GridSize: 300
Generation 237 | Revalues: 329170 | GridSize: 298
Generation 238 | Revalues: 330220 | GridSize: 300
Generation 239 | Revalues: 331320 | GridSize: 296
Generation 240 | Revalues: 332390 | GridSize: 300
Generation 241 | Revalues: 333460 | GridSize: 300
Generation 242 | Revalues: 334500 | GridSize: 300
Generation 243 | Revalues: 335680 | GridSize: 300
Generation 244 | Revalues: 336860 | GridSize: 300
Generation 245 | Revalues: 337960 | GridSize: 300
Generation 246 | Revalues: 338980 | GridSize: 300
Generation 247 | Revalues: 339980 | GridSize: 300
Generation 248 | Revalues: 341030 | GridSize: 300
Generation 249 | Revalues: 342260 | GridSize: 300
Generation 250 | Revalues: 343330 | GridSize: 300
Generation 251 | Revalues: 344410 | GridSize: 300
Generation 252 | Revalues: 345440 | GridSize: 300
Generation 253 | Revalues: 346440 | GridSize: 300
Generation 254 | Revalues: 347450 | GridSize: 300
Generation 255 | Revalues: 348450 | GridSize: 300
Generation 256 | Revalues: 349450 | GridSize: 300
Generation 257 | Revalues: 350620 | GridSize: 299
Generation 258 | Revalues: 351640 | GridSize: 299
Generation 259 | Revalues: 352680 | GridSize: 300
Generation 260 | Revalues: 353730 | GridSize: 300
Generation 261 | Revalues: 354800 | GridSize: 300
Generation 262 | Revalues: 355920 | GridSize: 300
Generation 263 | Revalues: 357080 | GridSize: 300
Generation 264 | Revalues: 358160 | GridSize: 297
Generation 265 | Revalues: 359180 | GridSize: 299
Generation 266 | Revalues: 360220 | GridSize: 300
Generation 267 | Revalues: 361560 | GridSize: 298
Generation 268 | Revalues: 362600 | GridSize: 300
Generation 269 | Revalues: 363610 | GridSize: 299
Generation 270 | Revalues: 364610 | GridSize: 300
Generation 271 | Revalues: 365790 | GridSize: 300
Generation 272 | Revalues: 366790 | GridSize: 300
Generation 273 | Revalues: 367970 | GridSize: 300
Generation 274 | Revalues: 368990 | GridSize: 300
Generation 275 | Revalues: 370060 | GridSize: 300
Generation 276 | Revalues: 371060 | GridSize: 300
Generation 277 | Revalues: 372070 | GridSize: 300
Generation 278 | Revalues: 373110 | GridSize: 300
Generation 279 | Revalues: 374130 | GridSize: 300
Generation 280 | Revalues: 375240 | GridSize: 300
Generation 281 | Revalues: 376290 | GridSize: 298
Generation 282 | Revalues: 377400 | GridSize: 300
Generation 283 | Revalues: 378470 | GridSize: 300
