Instance,SBS_Prediction
71,0.850257285975074
129,0.8389492357444496
22,0.8591880836071576
183,0.8166509779703283
429,0.8423964312649891
64,0.8577770774922701
481,0.8491393332961032
241,0.8423552001074244
281,0.8675129003555775
84,0.860162785969692
161,0.857098270447215
103,0.8577526735928858
209,0.8524438821896662
206,0.8607056888093516
244,0.8390221295105743
336,0.850030691122718
331,0.8463297033356038
0,0.8472464730894705
261,0.8516585451408903
504,0.8563767558967105
407,0.8427993447507327
440,0.8514257311764145
230,0.856432295131894
430,0.8550228712086876
A,0.8597264558342289
357,0.8406319959992762
202,0.851621382632467
345,0.8535123297491064
232,0.8573761480104953
127,0.8646797114748855
20,0.8612869221486653
387,0.8453589173162677
67,0.8596052838192495
502,0.8519941102193472
94,0.846150779211516
74,0.8572896114401692
23,0.8442938962972234
156,0.858648233216739
394,0.8418841026143398
121,0.8476971031103591
242,0.8544973524656035
80,0.8567747705440363
11,0.845093820414101
59,0.853430634041213
179,0.8512462212599994
427,0.8461369892017113
340,0.8508338833537834
137,0.8484495528627175
366,0.8514724629326399
322,0.861648505409568
81,0.8493320562530178
237,0.8527595662341416
69,0.878674457717509
239,0.8345744785643858
497,0.8450489658885724
496,0.8420104289379047
