Instance,SBS_Prediction
71,0.8542261471810194
129,0.8419638400436392
22,0.851303085352362
183,0.8272231942799644
429,0.8297009833280583
64,0.8487282956777608
481,0.8582052770037879
241,0.8565641280019815
281,0.8509004713254491
84,0.8521901335105301
161,0.842783507137254
103,0.836619888794223
209,0.83409993833185
206,0.8543849505091258
244,0.8495464479980538
336,0.8593243773756412
331,0.8582890428034896
0,0.8618266504942658
261,0.8474170226357003
504,0.8558734479147769
407,0.8453351511405611
440,0.8604834441634912
230,0.8484764258401388
430,0.8592750339040449
A,0.8447000682932962
357,0.8586242270373942
202,0.8657567802975538
345,0.8553707954129347
232,0.8622454272057731
127,0.849930624263949
20,0.8522274092844218
387,0.8429399085228435
67,0.8591717914834376
502,0.8580096872331261
94,0.8359305397709543
74,0.8367087581133442
23,0.8254157088344861
156,0.8576580943229206
394,0.851276229571154
121,0.8519973863473776
242,0.8511604172883342
80,0.85766400378129
11,0.8616512246294764
59,0.8524038758029857
179,0.8501664349935086
427,0.8510872267123422
340,0.8395644895234641
137,0.8422102543762239
366,0.8591313560316833
322,0.8474124276996691
81,0.8478088556623845
237,0.8567336858632024
69,0.8512929157179656
239,0.8523307773811308
497,0.8404644139008162
496,0.8633006599241791
