Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 310 | GridSize: 14
Generation 2 | Revalues: 514 | GridSize: 16
Generation 3 | Revalues: 742 | GridSize: 14
Generation 4 | Revalues: 944 | GridSize: 18
Generation 5 | Revalues: 1138 | GridSize: 20
Generation 6 | Revalues: 1378 | GridSize: 16
Generation 7 | Revalues: 1558 | GridSize: 22
Generation 8 | Revalues: 1766 | GridSize: 21
Generation 9 | Revalues: 1966 | GridSize: 23
Generation 10 | Revalues: 2158 | GridSize: 19
Generation 11 | Revalues: 2342 | GridSize: 22
Generation 12 | Revalues: 2548 | GridSize: 24
Generation 13 | Revalues: 2746 | GridSize: 31
Generation 14 | Revalues: 2968 | GridSize: 43
Generation 15 | Revalues: 3178 | GridSize: 38
Generation 16 | Revalues: 3380 | GridSize: 33
Generation 17 | Revalues: 3580 | GridSize: 32
Generation 18 | Revalues: 3758 | GridSize: 36
Generation 19 | Revalues: 3938 | GridSize: 34
Generation 20 | Revalues: 4104 | GridSize: 35
Generation 21 | Revalues: 4290 | GridSize: 31
Generation 22 | Revalues: 4492 | GridSize: 34
Generation 23 | Revalues: 4676 | GridSize: 32
Generation 24 | Revalues: 4872 | GridSize: 33
Generation 25 | Revalues: 5048 | GridSize: 45
Generation 26 | Revalues: 5266 | GridSize: 38
Generation 27 | Revalues: 5472 | GridSize: 36
Generation 28 | Revalues: 5682 | GridSize: 42
Generation 29 | Revalues: 5890 | GridSize: 42
Generation 30 | Revalues: 6078 | GridSize: 49
Generation 31 | Revalues: 6234 | GridSize: 41
Generation 32 | Revalues: 6444 | GridSize: 45
Generation 33 | Revalues: 6658 | GridSize: 47
Generation 34 | Revalues: 6880 | GridSize: 57
Generation 35 | Revalues: 7080 | GridSize: 58
Generation 36 | Revalues: 7272 | GridSize: 66
Generation 37 | Revalues: 7460 | GridSize: 66
Generation 38 | Revalues: 7658 | GridSize: 59
Generation 39 | Revalues: 7860 | GridSize: 58
Generation 40 | Revalues: 8056 | GridSize: 63
Generation 41 | Revalues: 8268 | GridSize: 71
Generation 42 | Revalues: 8468 | GridSize: 77
Generation 43 | Revalues: 8664 | GridSize: 85
Generation 44 | Revalues: 8860 | GridSize: 89
Generation 45 | Revalues: 9054 | GridSize: 92
Generation 46 | Revalues: 9248 | GridSize: 98
Generation 47 | Revalues: 9450 | GridSize: 103
Generation 48 | Revalues: 9648 | GridSize: 105
Generation 49 | Revalues: 9856 | GridSize: 99
Generation 50 | Revalues: 10056 | GridSize: 99
Generation 51 | Revalues: 10274 | GridSize: 106
Generation 52 | Revalues: 10480 | GridSize: 105
Generation 53 | Revalues: 10674 | GridSize: 112
Generation 54 | Revalues: 10882 | GridSize: 91
Generation 55 | Revalues: 11064 | GridSize: 85
Generation 56 | Revalues: 11260 | GridSize: 81
Generation 57 | Revalues: 11454 | GridSize: 68
Generation 58 | Revalues: 11654 | GridSize: 72
Generation 59 | Revalues: 11856 | GridSize: 71
