Instance,SBS_Prediction
71,0.809735112175001
129,0.7187022816001005
22,0.7179575709568995
183,0.8767446115672713
429,0.79860061737855
64,0.8014882773854
481,0.8023980008915998
241,0.7928158185600997
281,0.8047074306377
84,0.7953305468740999
161,0.7925651111281
103,0.7952866569503
209,0.8021458991424
206,0.7942384813837503
244,0.7964486876456004
336,0.7901238247090498
331,0.7856170385580005
0,0.7988366832019996
261,0.7869382981181999
504,0.7880748883682999
407,0.7891201784589499
440,0.7869448868955
230,0.8032462640489502
430,0.79176761449535
A,0.80171595451485
357,0.8016576023564003
202,0.7996292791848499
345,0.7876979800109002
232,0.7955489067345002
127,0.7928273005916001
20,0.8055197915076501
387,0.7921237288368005
67,0.7904805902669001
502,0.7937289114622503
94,0.7918313087666999
74,0.78784815605805
23,0.7959331253179003
156,0.7902169630100505
394,0.8055429320362998
121,0.7924691509360007
242,0.7870189310097002
80,0.79062004782155
11,0.7918287246848
59,0.7955828180902997
179,0.8088837118693
427,0.78363849587665
340,0.7925142587926498
137,0.8032506007601005
366,0.7880010865586001
322,0.80004341789985
81,0.7871181912505
237,0.7961837118830999
69,0.7886694463673503
239,0.7912384580601003
497,0.798282355292
