Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 24530 | GridSize: 300
Generation 2 | Revalues: 29190 | GridSize: 300
Generation 3 | Revalues: 34460 | GridSize: 290
Generation 4 | Revalues: 36770 | GridSize: 295
Generation 5 | Revalues: 39670 | GridSize: 298
Generation 6 | Revalues: 43260 | GridSize: 299
Generation 7 | Revalues: 45290 | GridSize: 299
Generation 8 | Revalues: 47160 | GridSize: 295
Generation 9 | Revalues: 49440 | GridSize: 300
Generation 10 | Revalues: 50710 | GridSize: 299
Generation 11 | Revalues: 53010 | GridSize: 300
Generation 12 | Revalues: 55060 | GridSize: 300
Generation 13 | Revalues: 58340 | GridSize: 300
Generation 14 | Revalues: 60390 | GridSize: 300
Generation 15 | Revalues: 61840 | GridSize: 300
Generation 16 | Revalues: 63120 | GridSize: 300
Generation 17 | Revalues: 65100 | GridSize: 300
Generation 18 | Revalues: 66490 | GridSize: 300
Generation 19 | Revalues: 67620 | GridSize: 300
Generation 20 | Revalues: 68950 | GridSize: 300
Generation 21 | Revalues: 70220 | GridSize: 300
Generation 22 | Revalues: 71560 | GridSize: 300
Generation 23 | Revalues: 72910 | GridSize: 300
Generation 24 | Revalues: 74690 | GridSize: 291
Generation 25 | Revalues: 76170 | GridSize: 300
Generation 26 | Revalues: 77980 | GridSize: 300
Generation 27 | Revalues: 79620 | GridSize: 300
Generation 28 | Revalues: 80840 | GridSize: 300
Generation 29 | Revalues: 82580 | GridSize: 300
Generation 30 | Revalues: 83940 | GridSize: 300
Generation 31 | Revalues: 85180 | GridSize: 298
Generation 32 | Revalues: 86560 | GridSize: 298
Generation 33 | Revalues: 87700 | GridSize: 300
Generation 34 | Revalues: 88950 | GridSize: 300
Generation 35 | Revalues: 90180 | GridSize: 300
Generation 36 | Revalues: 91950 | GridSize: 300
Generation 37 | Revalues: 93170 | GridSize: 298
Generation 38 | Revalues: 94320 | GridSize: 300
Generation 39 | Revalues: 95940 | GridSize: 298
Generation 40 | Revalues: 97310 | GridSize: 300
Generation 41 | Revalues: 98940 | GridSize: 300
Generation 42 | Revalues: 100330 | GridSize: 300
Generation 43 | Revalues: 101440 | GridSize: 300
Generation 44 | Revalues: 102570 | GridSize: 300
Generation 45 | Revalues: 103680 | GridSize: 299
Generation 46 | Revalues: 104910 | GridSize: 300
Generation 47 | Revalues: 105970 | GridSize: 300
Generation 48 | Revalues: 106980 | GridSize: 298
Generation 49 | Revalues: 108350 | GridSize: 300
Generation 50 | Revalues: 109480 | GridSize: 299
Generation 51 | Revalues: 110510 | GridSize: 300
Generation 52 | Revalues: 111680 | GridSize: 300
Generation 53 | Revalues: 112990 | GridSize: 300
Generation 54 | Revalues: 114050 | GridSize: 300
Generation 55 | Revalues: 115170 | GridSize: 300
Generation 56 | Revalues: 116460 | GridSize: 298
Generation 57 | Revalues: 117600 | GridSize: 300
Generation 58 | Revalues: 119040 | GridSize: 297
Generation 59 | Revalues: 120400 | GridSize: 297
Generation 60 | Revalues: 121510 | GridSize: 300
Generation 61 | Revalues: 122610 | GridSize: 300
Generation 62 | Revalues: 123780 | GridSize: 300
Generation 63 | Revalues: 124990 | GridSize: 297
Generation 64 | Revalues: 126300 | GridSize: 297
Generation 65 | Revalues: 127500 | GridSize: 300
Generation 66 | Revalues: 128540 | GridSize: 297
Generation 67 | Revalues: 129670 | GridSize: 299
Generation 68 | Revalues: 130810 | GridSize: 299
Generation 69 | Revalues: 132090 | GridSize: 299
Generation 70 | Revalues: 133180 | GridSize: 299
Generation 71 | Revalues: 134270 | GridSize: 300
Generation 72 | Revalues: 135450 | GridSize: 300
Generation 73 | Revalues: 136650 | GridSize: 300
Generation 74 | Revalues: 137740 | GridSize: 300
Generation 75 | Revalues: 138850 | GridSize: 300
Generation 76 | Revalues: 140140 | GridSize: 299
Generation 77 | Revalues: 141390 | GridSize: 299
Generation 78 | Revalues: 142740 | GridSize: 299
Generation 79 | Revalues: 144260 | GridSize: 298
Generation 80 | Revalues: 145330 | GridSize: 298
Generation 81 | Revalues: 146390 | GridSize: 300
Generation 82 | Revalues: 147500 | GridSize: 299
Generation 83 | Revalues: 148580 | GridSize: 299
Generation 84 | Revalues: 150120 | GridSize: 299
Generation 85 | Revalues: 151470 | GridSize: 300
Generation 86 | Revalues: 152700 | GridSize: 300
Generation 87 | Revalues: 153800 | GridSize: 300
Generation 88 | Revalues: 155160 | GridSize: 300
Generation 89 | Revalues: 156440 | GridSize: 300
Generation 90 | Revalues: 157540 | GridSize: 300
Generation 91 | Revalues: 158590 | GridSize: 300
Generation 92 | Revalues: 159880 | GridSize: 300
Generation 93 | Revalues: 161250 | GridSize: 300
Generation 94 | Revalues: 162380 | GridSize: 300
Generation 95 | Revalues: 163530 | GridSize: 300
Generation 96 | Revalues: 164730 | GridSize: 300
Generation 97 | Revalues: 165890 | GridSize: 300
Generation 98 | Revalues: 167180 | GridSize: 300
Generation 99 | Revalues: 168420 | GridSize: 299
Generation 100 | Revalues: 169440 | GridSize: 300
Generation 101 | Revalues: 171000 | GridSize: 292
Generation 102 | Revalues: 172070 | GridSize: 300
Generation 103 | Revalues: 173260 | GridSize: 300
Generation 104 | Revalues: 174380 | GridSize: 300
Generation 105 | Revalues: 175640 | GridSize: 300
Generation 106 | Revalues: 176730 | GridSize: 300
Generation 107 | Revalues: 177980 | GridSize: 300
Generation 108 | Revalues: 179110 | GridSize: 300
Generation 109 | Revalues: 180240 | GridSize: 300
Generation 110 | Revalues: 181270 | GridSize: 300
Generation 111 | Revalues: 182390 | GridSize: 300
Generation 112 | Revalues: 183620 | GridSize: 300
Generation 113 | Revalues: 184900 | GridSize: 300
Generation 114 | Revalues: 186150 | GridSize: 300
Generation 115 | Revalues: 187290 | GridSize: 300
Generation 116 | Revalues: 188960 | GridSize: 299
Generation 117 | Revalues: 189970 | GridSize: 300
Generation 118 | Revalues: 191080 | GridSize: 300
Generation 119 | Revalues: 192260 | GridSize: 300
Generation 120 | Revalues: 193510 | GridSize: 300
Generation 121 | Revalues: 194800 | GridSize: 299
Generation 122 | Revalues: 195980 | GridSize: 300
Generation 123 | Revalues: 197080 | GridSize: 300
Generation 124 | Revalues: 198440 | GridSize: 298
Generation 125 | Revalues: 199640 | GridSize: 300
Generation 126 | Revalues: 200720 | GridSize: 300
Generation 127 | Revalues: 202150 | GridSize: 300
Generation 128 | Revalues: 203790 | GridSize: 299
Generation 129 | Revalues: 205410 | GridSize: 294
Generation 130 | Revalues: 206430 | GridSize: 300
Generation 131 | Revalues: 207520 | GridSize: 300
Generation 132 | Revalues: 208880 | GridSize: 300
Generation 133 | Revalues: 209980 | GridSize: 300
Generation 134 | Revalues: 211120 | GridSize: 300
Generation 135 | Revalues: 212240 | GridSize: 300
Generation 136 | Revalues: 213300 | GridSize: 300
Generation 137 | Revalues: 214610 | GridSize: 300
Generation 138 | Revalues: 215620 | GridSize: 300
Generation 139 | Revalues: 216800 | GridSize: 300
Generation 140 | Revalues: 217820 | GridSize: 300
Generation 141 | Revalues: 218900 | GridSize: 294
Generation 142 | Revalues: 220270 | GridSize: 296
Generation 143 | Revalues: 221420 | GridSize: 300
Generation 144 | Revalues: 222460 | GridSize: 300
Generation 145 | Revalues: 223680 | GridSize: 294
Generation 146 | Revalues: 224810 | GridSize: 299
Generation 147 | Revalues: 225940 | GridSize: 300
Generation 148 | Revalues: 227200 | GridSize: 299
Generation 149 | Revalues: 228680 | GridSize: 300
Generation 150 | Revalues: 229800 | GridSize: 300
Generation 151 | Revalues: 230860 | GridSize: 300
Generation 152 | Revalues: 232000 | GridSize: 300
Generation 153 | Revalues: 233190 | GridSize: 300
Generation 154 | Revalues: 234220 | GridSize: 300
Generation 155 | Revalues: 235320 | GridSize: 300
Generation 156 | Revalues: 236340 | GridSize: 300
Generation 157 | Revalues: 237580 | GridSize: 300
Generation 158 | Revalues: 238620 | GridSize: 300
Generation 159 | Revalues: 239870 | GridSize: 300
Generation 160 | Revalues: 241330 | GridSize: 296
Generation 161 | Revalues: 242380 | GridSize: 300
Generation 162 | Revalues: 243380 | GridSize: 300
Generation 163 | Revalues: 244490 | GridSize: 300
Generation 164 | Revalues: 245540 | GridSize: 300
Generation 165 | Revalues: 246590 | GridSize: 300
Generation 166 | Revalues: 247780 | GridSize: 299
Generation 167 | Revalues: 248870 | GridSize: 299
Generation 168 | Revalues: 250020 | GridSize: 300
Generation 169 | Revalues: 251060 | GridSize: 298
Generation 170 | Revalues: 252100 | GridSize: 300
Generation 171 | Revalues: 253130 | GridSize: 300
Generation 172 | Revalues: 254250 | GridSize: 300
Generation 173 | Revalues: 255250 | GridSize: 300
Generation 174 | Revalues: 256280 | GridSize: 299
Generation 175 | Revalues: 257400 | GridSize: 299
Generation 176 | Revalues: 258430 | GridSize: 300
Generation 177 | Revalues: 259540 | GridSize: 300
Generation 178 | Revalues: 260740 | GridSize: 299
Generation 179 | Revalues: 261860 | GridSize: 300
Generation 180 | Revalues: 262900 | GridSize: 300
Generation 181 | Revalues: 264020 | GridSize: 300
Generation 182 | Revalues: 265120 | GridSize: 300
Generation 183 | Revalues: 266250 | GridSize: 300
Generation 184 | Revalues: 267290 | GridSize: 300
Generation 185 | Revalues: 268350 | GridSize: 300
Generation 186 | Revalues: 269850 | GridSize: 300
Generation 187 | Revalues: 270910 | GridSize: 300
Generation 188 | Revalues: 272010 | GridSize: 300
Generation 189 | Revalues: 273030 | GridSize: 300
Generation 190 | Revalues: 274270 | GridSize: 300
Generation 191 | Revalues: 275450 | GridSize: 300
Generation 192 | Revalues: 276490 | GridSize: 298
Generation 193 | Revalues: 277590 | GridSize: 300
Generation 194 | Revalues: 278690 | GridSize: 300
Generation 195 | Revalues: 279710 | GridSize: 300
Generation 196 | Revalues: 280780 | GridSize: 300
Generation 197 | Revalues: 281930 | GridSize: 299
Generation 198 | Revalues: 283210 | GridSize: 298
Generation 199 | Revalues: 284370 | GridSize: 300
Generation 200 | Revalues: 285550 | GridSize: 296
Generation 201 | Revalues: 286570 | GridSize: 300
Generation 202 | Revalues: 287630 | GridSize: 299
Generation 203 | Revalues: 288710 | GridSize: 300
Generation 204 | Revalues: 289780 | GridSize: 300
Generation 205 | Revalues: 290860 | GridSize: 299
Generation 206 | Revalues: 291920 | GridSize: 300
Generation 207 | Revalues: 293080 | GridSize: 299
Generation 208 | Revalues: 294140 | GridSize: 300
Generation 209 | Revalues: 295180 | GridSize: 300
Generation 210 | Revalues: 296210 | GridSize: 300
Generation 211 | Revalues: 297350 | GridSize: 300
Generation 212 | Revalues: 298430 | GridSize: 300
Generation 213 | Revalues: 299570 | GridSize: 300
Generation 214 | Revalues: 300800 | GridSize: 300
Generation 215 | Revalues: 301930 | GridSize: 300
Generation 216 | Revalues: 302950 | GridSize: 299
Generation 217 | Revalues: 304040 | GridSize: 300
Generation 218 | Revalues: 305050 | GridSize: 300
Generation 219 | Revalues: 306220 | GridSize: 300
Generation 220 | Revalues: 307280 | GridSize: 300
Generation 221 | Revalues: 308330 | GridSize: 300
Generation 222 | Revalues: 309340 | GridSize: 300
Generation 223 | Revalues: 310470 | GridSize: 300
Generation 224 | Revalues: 311550 | GridSize: 300
Generation 225 | Revalues: 312660 | GridSize: 300
Generation 226 | Revalues: 313740 | GridSize: 300
Generation 227 | Revalues: 314850 | GridSize: 300
Generation 228 | Revalues: 315870 | GridSize: 298
Generation 229 | Revalues: 316880 | GridSize: 300
Generation 230 | Revalues: 318000 | GridSize: 300
Generation 231 | Revalues: 319060 | GridSize: 300
Generation 232 | Revalues: 320130 | GridSize: 300
Generation 233 | Revalues: 321140 | GridSize: 300
Generation 234 | Revalues: 322330 | GridSize: 299
Generation 235 | Revalues: 323350 | GridSize: 300
Generation 236 | Revalues: 324360 | GridSize: 300
Generation 237 | Revalues: 325380 | GridSize: 300
Generation 238 | Revalues: 326460 | GridSize: 299
Generation 239 | Revalues: 327480 | GridSize: 300
Generation 240 | Revalues: 328690 | GridSize: 300
Generation 241 | Revalues: 329730 | GridSize: 300
Generation 242 | Revalues: 330870 | GridSize: 300
Generation 243 | Revalues: 331880 | GridSize: 300
Generation 244 | Revalues: 332880 | GridSize: 300
Generation 245 | Revalues: 333990 | GridSize: 300
Generation 246 | Revalues: 335090 | GridSize: 300
Generation 247 | Revalues: 336100 | GridSize: 300
Generation 248 | Revalues: 337150 | GridSize: 300
Generation 249 | Revalues: 338240 | GridSize: 300
Generation 250 | Revalues: 339260 | GridSize: 300
Generation 251 | Revalues: 340350 | GridSize: 300
Generation 252 | Revalues: 341390 | GridSize: 298
Generation 253 | Revalues: 342420 | GridSize: 300
Generation 254 | Revalues: 343440 | GridSize: 298
Generation 255 | Revalues: 344470 | GridSize: 300
Generation 256 | Revalues: 345470 | GridSize: 300
Generation 257 | Revalues: 346790 | GridSize: 300
Generation 258 | Revalues: 347820 | GridSize: 300
Generation 259 | Revalues: 348850 | GridSize: 300
Generation 260 | Revalues: 349850 | GridSize: 300
Generation 261 | Revalues: 350940 | GridSize: 299
Generation 262 | Revalues: 352170 | GridSize: 300
Generation 263 | Revalues: 353290 | GridSize: 300
Generation 264 | Revalues: 354330 | GridSize: 300
Generation 265 | Revalues: 355370 | GridSize: 298
Generation 266 | Revalues: 356400 | GridSize: 300
Generation 267 | Revalues: 357410 | GridSize: 300
