Instance,SBS_Prediction
71,0.8542261471810189
129,0.8356404589774588
22,0.8627507317209756
183,0.8297934587581877
429,0.8314706312226413
64,0.8569840370418563
481,0.8536356406592557
241,0.8503732356374837
281,0.8661186602320968
84,0.8566213984052843
161,0.8383011403999397
103,0.8479629539706335
209,0.8521402573791421
206,0.8524420921000291
244,0.8646054287689816
336,0.8525074737397311
331,0.8566851651435857
0,0.8588383464194681
261,0.8586607558741748
504,0.8461390234940792
407,0.8619299452068272
440,0.8539550786850286
230,0.86572846669077
430,0.8483445967108694
A,0.8532272230732881
357,0.8569723895480521
202,0.8544859924983595
345,0.8519239756619137
232,0.8479549895030722
127,0.8404070400901924
20,0.8561728176359832
387,0.8497187877139205
67,0.8552762758812397
502,0.8487962158638038
94,0.8637618835723093
74,0.8470103013437814
23,0.848541910410806
156,0.8514309501171604
394,0.8554215066766437
121,0.8443186465092812
242,0.8501285391406309
80,0.8480208896051806
11,0.8499964547701545
59,0.8556747455651531
179,0.8585670075850927
427,0.855438127127969
340,0.8516995683582514
137,0.8467511955766536
366,0.8535035535895723
322,0.8564664080202097
81,0.8477614831055069
237,0.8416695511340586
69,0.8636107069228064
239,0.8520767786689959
497,0.8487060406887824
496,0.8638373968990035
