Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 296 | GridSize: 13
Generation 2 | Revalues: 490 | GridSize: 13
Generation 3 | Revalues: 696 | GridSize: 14
Generation 4 | Revalues: 912 | GridSize: 17
Generation 5 | Revalues: 1108 | GridSize: 16
Generation 6 | Revalues: 1284 | GridSize: 9
Generation 7 | Revalues: 1478 | GridSize: 13
Generation 8 | Revalues: 1680 | GridSize: 13
Generation 9 | Revalues: 1876 | GridSize: 13
Generation 10 | Revalues: 2084 | GridSize: 10
Generation 11 | Revalues: 2270 | GridSize: 9
Generation 12 | Revalues: 2456 | GridSize: 18
Generation 13 | Revalues: 2684 | GridSize: 19
Generation 14 | Revalues: 2874 | GridSize: 24
Generation 15 | Revalues: 3064 | GridSize: 27
Generation 16 | Revalues: 3248 | GridSize: 29
Generation 17 | Revalues: 3440 | GridSize: 20
Generation 18 | Revalues: 3644 | GridSize: 20
Generation 19 | Revalues: 3860 | GridSize: 19
Generation 20 | Revalues: 4058 | GridSize: 23
Generation 21 | Revalues: 4248 | GridSize: 27
Generation 22 | Revalues: 4470 | GridSize: 27
Generation 23 | Revalues: 4678 | GridSize: 35
Generation 24 | Revalues: 4898 | GridSize: 46
Generation 25 | Revalues: 5108 | GridSize: 56
Generation 26 | Revalues: 5290 | GridSize: 52
Generation 27 | Revalues: 5488 | GridSize: 42
Generation 28 | Revalues: 5674 | GridSize: 41
Generation 29 | Revalues: 5884 | GridSize: 40
Generation 30 | Revalues: 6094 | GridSize: 40
Generation 31 | Revalues: 6284 | GridSize: 44
Generation 32 | Revalues: 6480 | GridSize: 46
Generation 33 | Revalues: 6706 | GridSize: 47
Generation 34 | Revalues: 6914 | GridSize: 51
Generation 35 | Revalues: 7090 | GridSize: 52
Generation 36 | Revalues: 7284 | GridSize: 52
Generation 37 | Revalues: 7482 | GridSize: 44
Generation 38 | Revalues: 7702 | GridSize: 43
Generation 39 | Revalues: 7888 | GridSize: 43
Generation 40 | Revalues: 8088 | GridSize: 40
Generation 41 | Revalues: 8278 | GridSize: 45
Generation 42 | Revalues: 8472 | GridSize: 49
Generation 43 | Revalues: 8662 | GridSize: 54
Generation 44 | Revalues: 8864 | GridSize: 44
Generation 45 | Revalues: 9048 | GridSize: 43
Generation 46 | Revalues: 9236 | GridSize: 49
Generation 47 | Revalues: 9468 | GridSize: 53
Generation 48 | Revalues: 9668 | GridSize: 54
Generation 49 | Revalues: 9882 | GridSize: 56
Generation 50 | Revalues: 10088 | GridSize: 55
Generation 51 | Revalues: 10288 | GridSize: 61
Generation 52 | Revalues: 10500 | GridSize: 60
Generation 53 | Revalues: 10678 | GridSize: 61
Generation 54 | Revalues: 10878 | GridSize: 56
Generation 55 | Revalues: 11096 | GridSize: 59
Generation 56 | Revalues: 11318 | GridSize: 64
Generation 57 | Revalues: 11524 | GridSize: 62
Generation 58 | Revalues: 11732 | GridSize: 65
Generation 59 | Revalues: 11940 | GridSize: 61
Generation 60 | Revalues: 12156 | GridSize: 57
Generation 61 | Revalues: 12368 | GridSize: 66
Generation 62 | Revalues: 12550 | GridSize: 64
Generation 63 | Revalues: 12754 | GridSize: 63
Generation 64 | Revalues: 12994 | GridSize: 62
Generation 65 | Revalues: 13224 | GridSize: 59
Generation 66 | Revalues: 13416 | GridSize: 67
Generation 67 | Revalues: 13616 | GridSize: 76
Generation 68 | Revalues: 13808 | GridSize: 77
Generation 69 | Revalues: 14008 | GridSize: 69
Generation 70 | Revalues: 14202 | GridSize: 68
Generation 71 | Revalues: 14374 | GridSize: 72
Generation 72 | Revalues: 14562 | GridSize: 75
Generation 73 | Revalues: 14766 | GridSize: 77
Generation 74 | Revalues: 14974 | GridSize: 70
Generation 75 | Revalues: 15178 | GridSize: 68
Generation 76 | Revalues: 15384 | GridSize: 68
Generation 77 | Revalues: 15584 | GridSize: 68
Generation 78 | Revalues: 15778 | GridSize: 73
Generation 79 | Revalues: 15970 | GridSize: 80
Generation 80 | Revalues: 16168 | GridSize: 79
Generation 81 | Revalues: 16354 | GridSize: 77
Generation 82 | Revalues: 16552 | GridSize: 77
Generation 83 | Revalues: 16766 | GridSize: 78
Generation 84 | Revalues: 16978 | GridSize: 84
Generation 85 | Revalues: 17178 | GridSize: 84
Generation 86 | Revalues: 17372 | GridSize: 94
Generation 87 | Revalues: 17590 | GridSize: 85
Generation 88 | Revalues: 17790 | GridSize: 92
Generation 89 | Revalues: 17992 | GridSize: 87
Generation 90 | Revalues: 18220 | GridSize: 87
Generation 91 | Revalues: 18412 | GridSize: 94
Generation 92 | Revalues: 18598 | GridSize: 95
Generation 93 | Revalues: 18822 | GridSize: 100
Generation 94 | Revalues: 19008 | GridSize: 107
Generation 95 | Revalues: 19224 | GridSize: 104
Generation 96 | Revalues: 19418 | GridSize: 96
Generation 97 | Revalues: 19626 | GridSize: 87
Generation 98 | Revalues: 19814 | GridSize: 96
Generation 99 | Revalues: 20010 | GridSize: 99
Generation 100 | Revalues: 20218 | GridSize: 101
Generation 101 | Revalues: 20420 | GridSize: 105
Generation 102 | Revalues: 20632 | GridSize: 98
Generation 103 | Revalues: 20840 | GridSize: 93
Generation 104 | Revalues: 21044 | GridSize: 98
Generation 105 | Revalues: 21240 | GridSize: 103
Generation 106 | Revalues: 21434 | GridSize: 102
Generation 107 | Revalues: 21646 | GridSize: 107
Generation 108 | Revalues: 21852 | GridSize: 102
Generation 109 | Revalues: 22068 | GridSize: 102
Generation 110 | Revalues: 22250 | GridSize: 109
Generation 111 | Revalues: 22450 | GridSize: 104
Generation 112 | Revalues: 22682 | GridSize: 102
Generation 113 | Revalues: 22864 | GridSize: 106
Generation 114 | Revalues: 23078 | GridSize: 106
Generation 115 | Revalues: 23276 | GridSize: 105
Generation 116 | Revalues: 23480 | GridSize: 103
Generation 117 | Revalues: 23656 | GridSize: 106
Generation 118 | Revalues: 23866 | GridSize: 102
Generation 119 | Revalues: 24072 | GridSize: 102
Generation 120 | Revalues: 24272 | GridSize: 102
Generation 121 | Revalues: 24464 | GridSize: 103
Generation 122 | Revalues: 24678 | GridSize: 112
Generation 123 | Revalues: 24872 | GridSize: 106
Generation 124 | Revalues: 25044 | GridSize: 107
Generation 125 | Revalues: 25268 | GridSize: 110
Generation 126 | Revalues: 25468 | GridSize: 109
Generation 127 | Revalues: 25672 | GridSize: 108
Generation 128 | Revalues: 25882 | GridSize: 106
Generation 129 | Revalues: 26070 | GridSize: 108
Generation 130 | Revalues: 26274 | GridSize: 109
Generation 131 | Revalues: 26508 | GridSize: 112
Generation 132 | Revalues: 26708 | GridSize: 108
Generation 133 | Revalues: 26916 | GridSize: 111
Generation 134 | Revalues: 27110 | GridSize: 103
Generation 135 | Revalues: 27292 | GridSize: 109
Generation 136 | Revalues: 27518 | GridSize: 110
Generation 137 | Revalues: 27720 | GridSize: 113
Generation 138 | Revalues: 27930 | GridSize: 111
Generation 139 | Revalues: 28122 | GridSize: 106
Generation 140 | Revalues: 28304 | GridSize: 112
Generation 141 | Revalues: 28506 | GridSize: 109
Generation 142 | Revalues: 28714 | GridSize: 102
Generation 143 | Revalues: 28914 | GridSize: 102
Generation 144 | Revalues: 29110 | GridSize: 113
Generation 145 | Revalues: 29306 | GridSize: 113
Generation 146 | Revalues: 29506 | GridSize: 115
Generation 147 | Revalues: 29714 | GridSize: 110
Generation 148 | Revalues: 29902 | GridSize: 108
Generation 149 | Revalues: 30114 | GridSize: 114
Generation 150 | Revalues: 30330 | GridSize: 106
Generation 151 | Revalues: 30528 | GridSize: 108
Generation 152 | Revalues: 30714 | GridSize: 106
Generation 153 | Revalues: 30920 | GridSize: 108
Generation 154 | Revalues: 31120 | GridSize: 101
Generation 155 | Revalues: 31308 | GridSize: 108
Generation 156 | Revalues: 31508 | GridSize: 105
Generation 157 | Revalues: 31724 | GridSize: 113
Generation 158 | Revalues: 31922 | GridSize: 112
Generation 159 | Revalues: 32156 | GridSize: 117
Generation 160 | Revalues: 32360 | GridSize: 117
Generation 161 | Revalues: 32548 | GridSize: 119
Generation 162 | Revalues: 32734 | GridSize: 120
Generation 163 | Revalues: 32924 | GridSize: 119
Generation 164 | Revalues: 33096 | GridSize: 122
Generation 165 | Revalues: 33288 | GridSize: 118
Generation 166 | Revalues: 33498 | GridSize: 121
Generation 167 | Revalues: 33704 | GridSize: 121
Generation 168 | Revalues: 33910 | GridSize: 120
Generation 169 | Revalues: 34108 | GridSize: 115
Generation 170 | Revalues: 34294 | GridSize: 123
Generation 171 | Revalues: 34462 | GridSize: 123
Generation 172 | Revalues: 34676 | GridSize: 125
Generation 173 | Revalues: 34872 | GridSize: 127
Generation 174 | Revalues: 35050 | GridSize: 127
Generation 175 | Revalues: 35210 | GridSize: 118
Generation 176 | Revalues: 35398 | GridSize: 121
Generation 177 | Revalues: 35596 | GridSize: 126
Generation 178 | Revalues: 35794 | GridSize: 124
Generation 179 | Revalues: 35978 | GridSize: 127
Generation 180 | Revalues: 36164 | GridSize: 123
Generation 181 | Revalues: 36384 | GridSize: 123
