Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 24850 | GridSize: 275
Generation 2 | Revalues: 27370 | GridSize: 283
Generation 3 | Revalues: 30620 | GridSize: 300
Generation 4 | Revalues: 33940 | GridSize: 295
Generation 5 | Revalues: 36050 | GridSize: 298
Generation 6 | Revalues: 37860 | GridSize: 287
Generation 7 | Revalues: 39250 | GridSize: 288
Generation 8 | Revalues: 41460 | GridSize: 299
Generation 9 | Revalues: 43370 | GridSize: 289
Generation 10 | Revalues: 45170 | GridSize: 295
Generation 11 | Revalues: 46550 | GridSize: 300
Generation 12 | Revalues: 48040 | GridSize: 299
Generation 13 | Revalues: 49480 | GridSize: 300
Generation 14 | Revalues: 51580 | GridSize: 287
Generation 15 | Revalues: 53340 | GridSize: 281
Generation 16 | Revalues: 55030 | GridSize: 298
Generation 17 | Revalues: 56510 | GridSize: 299
Generation 18 | Revalues: 57800 | GridSize: 299
Generation 19 | Revalues: 59280 | GridSize: 295
Generation 20 | Revalues: 60800 | GridSize: 299
Generation 21 | Revalues: 62370 | GridSize: 299
Generation 22 | Revalues: 63870 | GridSize: 299
Generation 23 | Revalues: 65250 | GridSize: 295
Generation 24 | Revalues: 67130 | GridSize: 300
Generation 25 | Revalues: 68440 | GridSize: 299
Generation 26 | Revalues: 70020 | GridSize: 298
Generation 27 | Revalues: 71280 | GridSize: 300
Generation 28 | Revalues: 72550 | GridSize: 298
Generation 29 | Revalues: 73960 | GridSize: 294
Generation 30 | Revalues: 75090 | GridSize: 297
Generation 31 | Revalues: 76280 | GridSize: 300
Generation 32 | Revalues: 77340 | GridSize: 298
Generation 33 | Revalues: 78620 | GridSize: 300
Generation 34 | Revalues: 79960 | GridSize: 300
Generation 35 | Revalues: 81040 | GridSize: 300
Generation 36 | Revalues: 82340 | GridSize: 298
Generation 37 | Revalues: 83740 | GridSize: 299
Generation 38 | Revalues: 84880 | GridSize: 300
Generation 39 | Revalues: 86050 | GridSize: 298
Generation 40 | Revalues: 87390 | GridSize: 300
Generation 41 | Revalues: 88660 | GridSize: 298
Generation 42 | Revalues: 89740 | GridSize: 300
Generation 43 | Revalues: 90790 | GridSize: 300
Generation 44 | Revalues: 91850 | GridSize: 300
Generation 45 | Revalues: 92870 | GridSize: 300
Generation 46 | Revalues: 94410 | GridSize: 295
Generation 47 | Revalues: 95820 | GridSize: 299
Generation 48 | Revalues: 96970 | GridSize: 300
Generation 49 | Revalues: 98120 | GridSize: 300
Generation 50 | Revalues: 99350 | GridSize: 300
Generation 51 | Revalues: 100400 | GridSize: 300
