Instance,SBS_Prediction
71,0.8139486426720006
129,0.7194309437721006
22,0.7131526528636001
183,0.8778200047154532
429,0.7924778178940499
64,0.7900100332017501
481,0.7928688742161496
241,0.796726786557
281,0.7960414496490503
84,0.7952513574778999
161,0.7952604491606999
103,0.7957631460059501
209,0.8061323367624503
206,0.79824973013405
244,0.8063029082987003
336,0.7880326015896999
331,0.8020934820159501
0,0.7882931464131003
261,0.78777814969825
504,0.7777011919679492
407,0.7934002137539001
440,0.8076471107389003
230,0.7988899513410499
430,0.7930012875562501
A,0.8101699162810001
357,0.7906786920447996
202,0.8012125301398001
345,0.7992326653227999
232,0.8022245224701001
127,0.8022611611460999
20,0.8048242480860003
387,0.794861884833
67,0.7919863579591498
502,0.7980780910466504
94,0.7853553119482999
74,0.7983000447198499
23,0.7993690711663001
156,0.7921055800664503
394,0.78941219835665
121,0.7970788321229
242,0.7972477707908001
80,0.8036532509010003
11,0.7997600635717999
59,0.7905616549252504
179,0.799355481214
427,0.7993166630891504
340,0.7986362355854003
137,0.8052376388982497
366,0.80278561867595
322,0.7919812801919995
81,0.8038356871103501
237,0.7945693602541998
69,0.8015666331697999
239,0.8006054838371003
497,0.7974583849563999
