Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 332 | GridSize: 13
Generation 2 | Revalues: 556 | GridSize: 10
Generation 3 | Revalues: 780 | GridSize: 11
Generation 4 | Revalues: 1016 | GridSize: 17
Generation 5 | Revalues: 1246 | GridSize: 17
Generation 6 | Revalues: 1440 | GridSize: 19
Generation 7 | Revalues: 1678 | GridSize: 24
Generation 8 | Revalues: 1888 | GridSize: 16
Generation 9 | Revalues: 2114 | GridSize: 17
Generation 10 | Revalues: 2314 | GridSize: 21
Generation 11 | Revalues: 2552 | GridSize: 28
Generation 12 | Revalues: 2810 | GridSize: 21
Generation 13 | Revalues: 3036 | GridSize: 25
Generation 14 | Revalues: 3262 | GridSize: 22
Generation 15 | Revalues: 3470 | GridSize: 27
Generation 16 | Revalues: 3710 | GridSize: 41
Generation 17 | Revalues: 3936 | GridSize: 31
Generation 18 | Revalues: 4174 | GridSize: 39
Generation 19 | Revalues: 4388 | GridSize: 38
Generation 20 | Revalues: 4604 | GridSize: 34
Generation 21 | Revalues: 4848 | GridSize: 27
Generation 22 | Revalues: 5064 | GridSize: 26
Generation 23 | Revalues: 5302 | GridSize: 22
Generation 24 | Revalues: 5504 | GridSize: 32
Generation 25 | Revalues: 5720 | GridSize: 29
Generation 26 | Revalues: 5960 | GridSize: 32
Generation 27 | Revalues: 6190 | GridSize: 38
Generation 28 | Revalues: 6392 | GridSize: 39
Generation 29 | Revalues: 6624 | GridSize: 41
Generation 30 | Revalues: 6850 | GridSize: 41
Generation 31 | Revalues: 7058 | GridSize: 47
Generation 32 | Revalues: 7290 | GridSize: 30
Generation 33 | Revalues: 7496 | GridSize: 32
Generation 34 | Revalues: 7720 | GridSize: 42
Generation 35 | Revalues: 7908 | GridSize: 41
Generation 36 | Revalues: 8128 | GridSize: 32
Generation 37 | Revalues: 8366 | GridSize: 33
Generation 38 | Revalues: 8578 | GridSize: 25
Generation 39 | Revalues: 8808 | GridSize: 37
Generation 40 | Revalues: 9032 | GridSize: 32
Generation 41 | Revalues: 9256 | GridSize: 36
Generation 42 | Revalues: 9456 | GridSize: 35
Generation 43 | Revalues: 9684 | GridSize: 33
Generation 44 | Revalues: 9892 | GridSize: 33
Generation 45 | Revalues: 10122 | GridSize: 33
Generation 46 | Revalues: 10356 | GridSize: 24
Generation 47 | Revalues: 10586 | GridSize: 33
Generation 48 | Revalues: 10814 | GridSize: 22
Generation 49 | Revalues: 11028 | GridSize: 34
Generation 50 | Revalues: 11254 | GridSize: 35
Generation 51 | Revalues: 11480 | GridSize: 35
