Instance,SBS_Prediction
71,0.8581950083869649
129,0.8387954034548458
22,0.8515527487953999
183,0.8274131197867544
429,0.8347790869485369
64,0.8359565814725274
481,0.8479655500174283
241,0.836778916656628
281,0.8375231836303673
84,0.862285243088268
161,0.8474152597553267
103,0.8464369106170777
209,0.8507375817970885
206,0.8588248457631011
244,0.8448153821779014
336,0.857615998108004
331,0.8496571720213708
0,0.8539795148335935
261,0.8525749292509925
504,0.8535031916260227
407,0.8436888583941756
440,0.845277916842358
230,0.8473076235315036
430,0.849456179260576
A,0.8417346541266899
357,0.8418685546981551
202,0.8554004865175945
345,0.8580740063966408
232,0.8591129618335035
127,0.8544889324431217
20,0.8771867336075958
387,0.8583010163273728
67,0.8568287543580797
502,0.8610790659137987
94,0.8587216759484855
74,0.8489869779859954
23,0.8432211669963331
156,0.8490652326463204
394,0.8569197346281422
121,0.8529266599606224
242,0.8585423659134652
80,0.8525666712902491
11,0.8568588645655991
59,0.8482449557264684
179,0.8649756002840331
427,0.8443780267533704
340,0.8469260867801315
137,0.8567455331549472
366,0.8614787045412998
322,0.8367398851098894
81,0.839690638023247
237,0.840799860881949
69,0.8649695277050747
239,0.844019542674994
497,0.8437690961539818
496,0.855746815281731
