Instance,SBS_Prediction
71,0.8681171614018289
129,0.8399451091032425
22,0.8541412562561664
183,0.8350352206045878
429,0.8230840718762671
64,0.8403359987796628
481,0.8536658931456241
241,0.857267280596079
281,0.8552623294268596
84,0.8574346194577995
161,0.8595032467782704
103,0.8496975038775092
209,0.8547295081665266
206,0.8416673716034793
244,0.8485671855631707
336,0.8466781632513629
331,0.8423212539513903
0,0.8630834046576613
261,0.8448786914664131
504,0.8501175730884859
407,0.857230643673053
440,0.8462507316453675
230,0.855246256139145
430,0.8582450131523713
A,0.8646027540880837
357,0.8516269792358482
202,0.8659106767914095
345,0.8507828451963348
232,0.8574383185791473
127,0.8503916849540701
20,0.8588694546840435
387,0.8662184786360655
67,0.8715500655239853
502,0.8447126174406802
94,0.8510059126141105
74,0.845991369388899
23,0.8493865102925301
156,0.8529357641437525
394,0.8634541538302508
121,0.8462649922666279
242,0.8535793422854739
80,0.8532017683821742
11,0.8676702640635919
59,0.84787429401544
179,0.8557172598118509
427,0.8459173282322677
340,0.8555262067400843
137,0.8546724913423227
366,0.8540505255102683
322,0.8465176097916626
81,0.8490409399003376
237,0.8547766735175486
69,0.8539659838320318
239,0.8538565463989858
497,0.8472379108477212
496,0.8652982729699678
