Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 27990 | GridSize: 269
Generation 2 | Revalues: 33250 | GridSize: 286
Generation 3 | Revalues: 35310 | GridSize: 296
Generation 4 | Revalues: 38280 | GridSize: 296
Generation 5 | Revalues: 43530 | GridSize: 300
Generation 6 | Revalues: 46880 | GridSize: 298
Generation 7 | Revalues: 48890 | GridSize: 280
Generation 8 | Revalues: 51190 | GridSize: 300
Generation 9 | Revalues: 53240 | GridSize: 300
Generation 10 | Revalues: 54700 | GridSize: 300
Generation 11 | Revalues: 57090 | GridSize: 298
Generation 12 | Revalues: 58570 | GridSize: 298
Generation 13 | Revalues: 60020 | GridSize: 300
Generation 14 | Revalues: 62150 | GridSize: 299
Generation 15 | Revalues: 63490 | GridSize: 300
Generation 16 | Revalues: 64790 | GridSize: 296
Generation 17 | Revalues: 66400 | GridSize: 300
Generation 18 | Revalues: 68410 | GridSize: 299
Generation 19 | Revalues: 69910 | GridSize: 300
Generation 20 | Revalues: 71130 | GridSize: 300
Generation 21 | Revalues: 72960 | GridSize: 300
Generation 22 | Revalues: 74290 | GridSize: 300
Generation 23 | Revalues: 75820 | GridSize: 300
Generation 24 | Revalues: 77460 | GridSize: 295
Generation 25 | Revalues: 78790 | GridSize: 300
Generation 26 | Revalues: 79890 | GridSize: 299
Generation 27 | Revalues: 81340 | GridSize: 300
Generation 28 | Revalues: 82610 | GridSize: 299
Generation 29 | Revalues: 84400 | GridSize: 300
Generation 30 | Revalues: 85860 | GridSize: 300
Generation 31 | Revalues: 87360 | GridSize: 298
Generation 32 | Revalues: 88900 | GridSize: 299
Generation 33 | Revalues: 90660 | GridSize: 296
Generation 34 | Revalues: 91780 | GridSize: 294
Generation 35 | Revalues: 93490 | GridSize: 299
Generation 36 | Revalues: 95010 | GridSize: 297
Generation 37 | Revalues: 96270 | GridSize: 292
Generation 38 | Revalues: 97670 | GridSize: 294
Generation 39 | Revalues: 98790 | GridSize: 298
Generation 40 | Revalues: 100130 | GridSize: 300
Generation 41 | Revalues: 101820 | GridSize: 292
Generation 42 | Revalues: 103040 | GridSize: 300
Generation 43 | Revalues: 104220 | GridSize: 300
Generation 44 | Revalues: 105470 | GridSize: 300
Generation 45 | Revalues: 106880 | GridSize: 300
Generation 46 | Revalues: 108370 | GridSize: 296
Generation 47 | Revalues: 109800 | GridSize: 299
Generation 48 | Revalues: 111570 | GridSize: 293
Generation 49 | Revalues: 112720 | GridSize: 300
Generation 50 | Revalues: 114590 | GridSize: 300
Generation 51 | Revalues: 115990 | GridSize: 300
Generation 52 | Revalues: 117350 | GridSize: 295
Generation 53 | Revalues: 118540 | GridSize: 300
Generation 54 | Revalues: 119900 | GridSize: 297
Generation 55 | Revalues: 121430 | GridSize: 298
Generation 56 | Revalues: 122580 | GridSize: 299
Generation 57 | Revalues: 124150 | GridSize: 300
Generation 58 | Revalues: 125260 | GridSize: 297
Generation 59 | Revalues: 126570 | GridSize: 300
Generation 60 | Revalues: 127670 | GridSize: 300
Generation 61 | Revalues: 128760 | GridSize: 300
Generation 62 | Revalues: 130030 | GridSize: 300
Generation 63 | Revalues: 131340 | GridSize: 298
Generation 64 | Revalues: 132880 | GridSize: 300
Generation 65 | Revalues: 134140 | GridSize: 298
Generation 66 | Revalues: 135280 | GridSize: 297
Generation 67 | Revalues: 136360 | GridSize: 300
Generation 68 | Revalues: 137390 | GridSize: 300
Generation 69 | Revalues: 138670 | GridSize: 294
Generation 70 | Revalues: 139920 | GridSize: 300
Generation 71 | Revalues: 141620 | GridSize: 300
Generation 72 | Revalues: 142810 | GridSize: 300
Generation 73 | Revalues: 144210 | GridSize: 300
Generation 74 | Revalues: 145660 | GridSize: 300
Generation 75 | Revalues: 146840 | GridSize: 300
Generation 76 | Revalues: 148060 | GridSize: 300
Generation 77 | Revalues: 149800 | GridSize: 300
Generation 78 | Revalues: 151250 | GridSize: 300
Generation 79 | Revalues: 152850 | GridSize: 297
Generation 80 | Revalues: 154000 | GridSize: 300
Generation 81 | Revalues: 156780 | GridSize: 293
Generation 82 | Revalues: 158190 | GridSize: 300
Generation 83 | Revalues: 160340 | GridSize: 298
Generation 84 | Revalues: 161810 | GridSize: 300
Generation 85 | Revalues: 162960 | GridSize: 300
Generation 86 | Revalues: 164100 | GridSize: 299
Generation 87 | Revalues: 165690 | GridSize: 300
Generation 88 | Revalues: 167160 | GridSize: 300
Generation 89 | Revalues: 168270 | GridSize: 298
Generation 90 | Revalues: 169370 | GridSize: 300
Generation 91 | Revalues: 170520 | GridSize: 300
Generation 92 | Revalues: 171860 | GridSize: 298
Generation 93 | Revalues: 173060 | GridSize: 300
Generation 94 | Revalues: 174220 | GridSize: 293
Generation 95 | Revalues: 175390 | GridSize: 300
Generation 96 | Revalues: 176580 | GridSize: 300
Generation 97 | Revalues: 177730 | GridSize: 296
Generation 98 | Revalues: 178760 | GridSize: 297
Generation 99 | Revalues: 180130 | GridSize: 297
Generation 100 | Revalues: 181190 | GridSize: 300
Generation 101 | Revalues: 182260 | GridSize: 300
Generation 102 | Revalues: 183470 | GridSize: 297
Generation 103 | Revalues: 184720 | GridSize: 300
Generation 104 | Revalues: 185900 | GridSize: 300
Generation 105 | Revalues: 187020 | GridSize: 297
Generation 106 | Revalues: 188130 | GridSize: 300
Generation 107 | Revalues: 189820 | GridSize: 300
Generation 108 | Revalues: 190890 | GridSize: 300
