Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 41020 | GridSize: 300
Generation 2 | Revalues: 46810 | GridSize: 287
Generation 3 | Revalues: 51710 | GridSize: 300
Generation 4 | Revalues: 56680 | GridSize: 267
Generation 5 | Revalues: 60740 | GridSize: 265
Generation 6 | Revalues: 62410 | GridSize: 272
Generation 7 | Revalues: 64210 | GridSize: 280
Generation 8 | Revalues: 66820 | GridSize: 267
Generation 9 | Revalues: 70220 | GridSize: 262
Generation 10 | Revalues: 71690 | GridSize: 274
Generation 11 | Revalues: 73850 | GridSize: 286
Generation 12 | Revalues: 75280 | GridSize: 287
Generation 13 | Revalues: 76700 | GridSize: 292
Generation 14 | Revalues: 78360 | GridSize: 300
Generation 15 | Revalues: 80010 | GridSize: 291
Generation 16 | Revalues: 81770 | GridSize: 298
Generation 17 | Revalues: 83200 | GridSize: 299
Generation 18 | Revalues: 84580 | GridSize: 300
Generation 19 | Revalues: 85990 | GridSize: 296
Generation 20 | Revalues: 87280 | GridSize: 300
Generation 21 | Revalues: 89100 | GridSize: 300
Generation 22 | Revalues: 90430 | GridSize: 299
Generation 23 | Revalues: 91810 | GridSize: 297
Generation 24 | Revalues: 93320 | GridSize: 299
Generation 25 | Revalues: 94610 | GridSize: 300
Generation 26 | Revalues: 96150 | GridSize: 299
Generation 27 | Revalues: 97700 | GridSize: 298
Generation 28 | Revalues: 100150 | GridSize: 299
Generation 29 | Revalues: 102680 | GridSize: 300
Generation 30 | Revalues: 103940 | GridSize: 297
Generation 31 | Revalues: 105270 | GridSize: 300
Generation 32 | Revalues: 106750 | GridSize: 300
Generation 33 | Revalues: 108240 | GridSize: 300
Generation 34 | Revalues: 109740 | GridSize: 299
Generation 35 | Revalues: 111270 | GridSize: 300
Generation 36 | Revalues: 112430 | GridSize: 300
Generation 37 | Revalues: 113690 | GridSize: 298
Generation 38 | Revalues: 114980 | GridSize: 300
Generation 39 | Revalues: 116470 | GridSize: 298
Generation 40 | Revalues: 117730 | GridSize: 300
Generation 41 | Revalues: 119100 | GridSize: 296
Generation 42 | Revalues: 120560 | GridSize: 299
Generation 43 | Revalues: 122180 | GridSize: 300
Generation 44 | Revalues: 123420 | GridSize: 300
Generation 45 | Revalues: 125440 | GridSize: 300
Generation 46 | Revalues: 126880 | GridSize: 299
Generation 47 | Revalues: 128380 | GridSize: 299
Generation 48 | Revalues: 130040 | GridSize: 298
Generation 49 | Revalues: 131600 | GridSize: 299
Generation 50 | Revalues: 133600 | GridSize: 300
Generation 51 | Revalues: 134750 | GridSize: 300
Generation 52 | Revalues: 135870 | GridSize: 300
Generation 53 | Revalues: 137320 | GridSize: 300
Generation 54 | Revalues: 138620 | GridSize: 300
Generation 55 | Revalues: 140060 | GridSize: 300
Generation 56 | Revalues: 141550 | GridSize: 300
Generation 57 | Revalues: 142770 | GridSize: 300
Generation 58 | Revalues: 144780 | GridSize: 297
Generation 59 | Revalues: 145910 | GridSize: 298
Generation 60 | Revalues: 147130 | GridSize: 298
Generation 61 | Revalues: 148420 | GridSize: 298
Generation 62 | Revalues: 151120 | GridSize: 296
Generation 63 | Revalues: 152550 | GridSize: 292
Generation 64 | Revalues: 153750 | GridSize: 300
Generation 65 | Revalues: 154890 | GridSize: 300
Generation 66 | Revalues: 155920 | GridSize: 300
Generation 67 | Revalues: 157160 | GridSize: 300
Generation 68 | Revalues: 158540 | GridSize: 296
Generation 69 | Revalues: 159940 | GridSize: 300
