Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 20070 | GridSize: 224
Generation 2 | Revalues: 23440 | GridSize: 266
Generation 3 | Revalues: 25880 | GridSize: 267
Generation 4 | Revalues: 27520 | GridSize: 284
Generation 5 | Revalues: 29690 | GridSize: 290
Generation 6 | Revalues: 32050 | GridSize: 290
Generation 7 | Revalues: 34370 | GridSize: 293
Generation 8 | Revalues: 37230 | GridSize: 295
Generation 9 | Revalues: 39270 | GridSize: 287
Generation 10 | Revalues: 40620 | GridSize: 300
Generation 11 | Revalues: 42610 | GridSize: 296
Generation 12 | Revalues: 44000 | GridSize: 297
Generation 13 | Revalues: 45040 | GridSize: 300
Generation 14 | Revalues: 46660 | GridSize: 300
Generation 15 | Revalues: 48370 | GridSize: 293
Generation 16 | Revalues: 49700 | GridSize: 300
Generation 17 | Revalues: 51440 | GridSize: 295
Generation 18 | Revalues: 52860 | GridSize: 300
Generation 19 | Revalues: 53900 | GridSize: 300
Generation 20 | Revalues: 54930 | GridSize: 296
Generation 21 | Revalues: 56120 | GridSize: 300
Generation 22 | Revalues: 57580 | GridSize: 300
Generation 23 | Revalues: 59190 | GridSize: 300
Generation 24 | Revalues: 60610 | GridSize: 299
Generation 25 | Revalues: 61910 | GridSize: 299
Generation 26 | Revalues: 63160 | GridSize: 294
Generation 27 | Revalues: 64220 | GridSize: 297
Generation 28 | Revalues: 65260 | GridSize: 300
Generation 29 | Revalues: 66290 | GridSize: 299
Generation 30 | Revalues: 67710 | GridSize: 296
Generation 31 | Revalues: 68880 | GridSize: 298
Generation 32 | Revalues: 70030 | GridSize: 300
Generation 33 | Revalues: 71580 | GridSize: 300
Generation 34 | Revalues: 72800 | GridSize: 300
Generation 35 | Revalues: 73990 | GridSize: 299
Generation 36 | Revalues: 75280 | GridSize: 299
Generation 37 | Revalues: 76430 | GridSize: 295
Generation 38 | Revalues: 77570 | GridSize: 300
Generation 39 | Revalues: 78800 | GridSize: 299
Generation 40 | Revalues: 80000 | GridSize: 300
Generation 41 | Revalues: 81090 | GridSize: 300
Generation 42 | Revalues: 82220 | GridSize: 300
Generation 43 | Revalues: 83490 | GridSize: 300
Generation 44 | Revalues: 84670 | GridSize: 300
Generation 45 | Revalues: 85770 | GridSize: 300
Generation 46 | Revalues: 86930 | GridSize: 300
Generation 47 | Revalues: 87980 | GridSize: 294
Generation 48 | Revalues: 89040 | GridSize: 299
Generation 49 | Revalues: 90380 | GridSize: 300
Generation 50 | Revalues: 91570 | GridSize: 300
Generation 51 | Revalues: 92760 | GridSize: 300
Generation 52 | Revalues: 93880 | GridSize: 300
Generation 53 | Revalues: 95050 | GridSize: 298
Generation 54 | Revalues: 96120 | GridSize: 300
Generation 55 | Revalues: 97400 | GridSize: 299
