Instance,SBS_Prediction
71,0.8522417165780465
129,0.8400989413928461
22,0.8640449854513587
183,0.8112192906171378
429,0.827700495370205
64,0.8433415755600921
481,0.8574737487415806
241,0.8486632743481863
281,0.8534608405115125
84,0.8468710953502387
161,0.8488645960367429
103,0.8482309194106531
209,0.8606410329536281
206,0.8503309330003681
244,0.8452846302720747
336,0.8483158097729576
331,0.8607073305236245
0,0.8590289134766051
261,0.8460850854913718
504,0.8427522406543596
407,0.8515580368880264
440,0.8419939186168793
230,0.8493695986898503
430,0.8619907222772858
A,0.8549686055661039
357,0.8514365197148978
202,0.839752992956762
345,0.8521062133864297
232,0.8558368240806922
127,0.8638234161310453
20,0.8609680004281115
387,0.8519666110150113
67,0.8511812117601564
502,0.848158452317893
94,0.8569377655282828
74,0.8540649068154369
23,0.841319888936069
156,0.8513387855435058
394,0.853498545218081
121,0.8584296888405509
242,0.8488477162997673
80,0.8541509133122386
11,0.8604915181957047
59,0.8356857152804977
179,0.8596633062980327
427,0.8661470779155074
340,0.8605739394230821
137,0.844157768006282
366,0.8564481180835116
322,0.8545625608574242
81,0.8411768758161154
237,0.8520885769828799
69,0.8508955049731636
239,0.8516002759614386
497,0.8575968127052229
496,0.8616349815434436
