Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 326 | GridSize: 11
Generation 2 | Revalues: 558 | GridSize: 6
Generation 3 | Revalues: 772 | GridSize: 9
Generation 4 | Revalues: 1010 | GridSize: 10
Generation 5 | Revalues: 1208 | GridSize: 16
Generation 6 | Revalues: 1444 | GridSize: 19
Generation 7 | Revalues: 1666 | GridSize: 13
Generation 8 | Revalues: 1870 | GridSize: 16
Generation 9 | Revalues: 2080 | GridSize: 22
Generation 10 | Revalues: 2300 | GridSize: 26
Generation 11 | Revalues: 2532 | GridSize: 27
Generation 12 | Revalues: 2762 | GridSize: 39
Generation 13 | Revalues: 3006 | GridSize: 30
Generation 14 | Revalues: 3228 | GridSize: 24
Generation 15 | Revalues: 3462 | GridSize: 26
Generation 16 | Revalues: 3678 | GridSize: 28
Generation 17 | Revalues: 3898 | GridSize: 32
Generation 18 | Revalues: 4108 | GridSize: 25
Generation 19 | Revalues: 4330 | GridSize: 35
Generation 20 | Revalues: 4578 | GridSize: 23
Generation 21 | Revalues: 4802 | GridSize: 30
Generation 22 | Revalues: 5016 | GridSize: 30
Generation 23 | Revalues: 5224 | GridSize: 20
Generation 24 | Revalues: 5426 | GridSize: 34
Generation 25 | Revalues: 5658 | GridSize: 33
Generation 26 | Revalues: 5866 | GridSize: 35
Generation 27 | Revalues: 6076 | GridSize: 37
Generation 28 | Revalues: 6288 | GridSize: 40
Generation 29 | Revalues: 6500 | GridSize: 40
Generation 30 | Revalues: 6714 | GridSize: 40
Generation 31 | Revalues: 6932 | GridSize: 34
Generation 32 | Revalues: 7124 | GridSize: 32
Generation 33 | Revalues: 7338 | GridSize: 50
Generation 34 | Revalues: 7564 | GridSize: 43
Generation 35 | Revalues: 7788 | GridSize: 45
Generation 36 | Revalues: 8004 | GridSize: 30
Generation 37 | Revalues: 8232 | GridSize: 29
Generation 38 | Revalues: 8464 | GridSize: 30
Generation 39 | Revalues: 8684 | GridSize: 29
Generation 40 | Revalues: 8914 | GridSize: 23
Generation 41 | Revalues: 9142 | GridSize: 29
Generation 42 | Revalues: 9328 | GridSize: 31
Generation 43 | Revalues: 9554 | GridSize: 25
Generation 44 | Revalues: 9736 | GridSize: 25
Generation 45 | Revalues: 9964 | GridSize: 26
Generation 46 | Revalues: 10164 | GridSize: 33
Generation 47 | Revalues: 10382 | GridSize: 44
Generation 48 | Revalues: 10604 | GridSize: 29
Generation 49 | Revalues: 10832 | GridSize: 34
Generation 50 | Revalues: 11058 | GridSize: 33
Generation 51 | Revalues: 11282 | GridSize: 33
Generation 52 | Revalues: 11516 | GridSize: 38
Generation 53 | Revalues: 11756 | GridSize: 36
Generation 54 | Revalues: 11994 | GridSize: 42
Generation 55 | Revalues: 12218 | GridSize: 49
Generation 56 | Revalues: 12444 | GridSize: 47
Generation 57 | Revalues: 12678 | GridSize: 40
Generation 58 | Revalues: 12912 | GridSize: 48
Generation 59 | Revalues: 13152 | GridSize: 41
Generation 60 | Revalues: 13380 | GridSize: 39
Generation 61 | Revalues: 13588 | GridSize: 34
Generation 62 | Revalues: 13818 | GridSize: 36
Generation 63 | Revalues: 14036 | GridSize: 39
Generation 64 | Revalues: 14254 | GridSize: 41
Generation 65 | Revalues: 14464 | GridSize: 44
Generation 66 | Revalues: 14684 | GridSize: 52
Generation 67 | Revalues: 14914 | GridSize: 42
Generation 68 | Revalues: 15152 | GridSize: 36
Generation 69 | Revalues: 15380 | GridSize: 33
Generation 70 | Revalues: 15602 | GridSize: 34
Generation 71 | Revalues: 15828 | GridSize: 37
Generation 72 | Revalues: 16036 | GridSize: 42
Generation 73 | Revalues: 16268 | GridSize: 41
Generation 74 | Revalues: 16486 | GridSize: 29
Generation 75 | Revalues: 16730 | GridSize: 32
