Instance,SBS_Prediction
71,0.8522417165780469
129,0.850613616629423
22,0.857014651977118
183,0.8140807134921046
429,0.8538606062739885
64,0.8578694049037741
481,0.851414407435367
241,0.852265021137337
281,0.8492711837145577
84,0.8615213433797806
161,0.8560726216936863
103,0.8403656392429055
209,0.8456804780471531
206,0.8526627935681421
244,0.8534128351742942
336,0.8529345177091285
331,0.8618626959745334
0,0.8672663715654402
261,0.8439746719261249
504,0.8583444621910746
407,0.8416465565311093
440,0.8572692523427564
230,0.8500640003353566
430,0.8600107107957028
A,0.8397068715232385
357,0.8434052191743355
202,0.8451788224713869
345,0.8474736691599021
232,0.8491393156820543
127,0.8518533040994444
20,0.8505773032433664
387,0.8692462582824244
67,0.8476332715798381
502,0.8567165621547517
94,0.8565302659190636
74,0.84555879046802
23,0.8466636976740741
156,0.8589588742590041
394,0.8522020469785379
121,0.8579580283327195
242,0.8647052635491357
80,0.8562659453419503
11,0.8446624124955104
59,0.8385164686597695
179,0.8503774072552833
427,0.8520154532312266
340,0.859412482401663
137,0.8497141115745095
366,0.8588185279467067
322,0.8497267072466376
81,0.8460571277813426
237,0.8409984131842049
69,0.8591626619428883
239,0.8534312924512945
497,0.8521359831619572
496,0.8592365567232652
