Instance,SBS_Prediction
71,0.8227400347520011
129,0.7299140476229004
22,0.7074861958659998
183,0.878895397863635
429,0.7924436240410496
64,0.8010836053963497
481,0.78987445880055
241,0.8008056365811999
281,0.7981026871849501
84,0.7991959113089502
161,0.7842542128740501
103,0.7848921771769998
209,0.7918802311710001
206,0.8009603358254502
244,0.7912300241351499
336,0.7986138820285004
331,0.7877657128435497
0,0.7851661351659003
261,0.79791922478905
504,0.7896391974934999
407,0.7857362450629001
440,0.7965467813921998
230,0.80639224256895
430,0.7889890314162997
A,0.7914439846979501
357,0.7935810151807001
202,0.7988727550465498
345,0.7832957483151494
232,0.8051102169217004
127,0.7949923163784502
20,0.7923269094262004
387,0.7946128800448997
67,0.8097372576038004
502,0.7955239522464498
94,0.7938722170566002
74,0.7989916943977501
23,0.7998108436031002
156,0.7974266441479501
394,0.80733229076395
121,0.8099748210122502
242,0.8004245646762499
80,0.7928940225819001
11,0.8003744150956003
59,0.78545520746755
179,0.8043985756961998
427,0.8020186140757001
340,0.7991991348010501
137,0.7918539670938499
366,0.7953294521640499
322,0.7972151282851503
81,0.7958339440652997
237,0.7985598021830501
69,0.7990989584462498
239,0.8005744941245999
497,0.8113735710695502
