Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 67910 | GridSize: 300
Generation 2 | Revalues: 84880 | GridSize: 300
Generation 3 | Revalues: 91760 | GridSize: 300
Generation 4 | Revalues: 97720 | GridSize: 300
Generation 5 | Revalues: 101320 | GridSize: 300
Generation 6 | Revalues: 107440 | GridSize: 300
Generation 7 | Revalues: 110900 | GridSize: 300
Generation 8 | Revalues: 115740 | GridSize: 300
Generation 9 | Revalues: 118600 | GridSize: 300
Generation 10 | Revalues: 122050 | GridSize: 300
Generation 11 | Revalues: 124850 | GridSize: 300
Generation 12 | Revalues: 127820 | GridSize: 300
Generation 13 | Revalues: 133320 | GridSize: 300
Generation 14 | Revalues: 136070 | GridSize: 300
Generation 15 | Revalues: 138040 | GridSize: 300
Generation 16 | Revalues: 140770 | GridSize: 300
Generation 17 | Revalues: 143300 | GridSize: 300
Generation 18 | Revalues: 146370 | GridSize: 299
Generation 19 | Revalues: 148920 | GridSize: 300
Generation 20 | Revalues: 150900 | GridSize: 300
Generation 21 | Revalues: 154190 | GridSize: 300
Generation 22 | Revalues: 156390 | GridSize: 300
Generation 23 | Revalues: 158170 | GridSize: 300
Generation 24 | Revalues: 160610 | GridSize: 300
Generation 25 | Revalues: 162570 | GridSize: 300
Generation 26 | Revalues: 164410 | GridSize: 300
Generation 27 | Revalues: 165870 | GridSize: 300
Generation 28 | Revalues: 167610 | GridSize: 300
Generation 29 | Revalues: 169800 | GridSize: 300
Generation 30 | Revalues: 171130 | GridSize: 300
Generation 31 | Revalues: 172760 | GridSize: 300
Generation 32 | Revalues: 175160 | GridSize: 300
Generation 33 | Revalues: 177940 | GridSize: 300
Generation 34 | Revalues: 179990 | GridSize: 300
Generation 35 | Revalues: 182380 | GridSize: 300
Generation 36 | Revalues: 184160 | GridSize: 299
Generation 37 | Revalues: 186050 | GridSize: 300
Generation 38 | Revalues: 187400 | GridSize: 300
Generation 39 | Revalues: 189100 | GridSize: 300
Generation 40 | Revalues: 192320 | GridSize: 300
Generation 41 | Revalues: 194210 | GridSize: 300
Generation 42 | Revalues: 196160 | GridSize: 300
Generation 43 | Revalues: 197800 | GridSize: 300
Generation 44 | Revalues: 199450 | GridSize: 300
Generation 45 | Revalues: 201320 | GridSize: 300
Generation 46 | Revalues: 203260 | GridSize: 300
Generation 47 | Revalues: 205020 | GridSize: 300
Generation 48 | Revalues: 207140 | GridSize: 300
Generation 49 | Revalues: 208940 | GridSize: 300
Generation 50 | Revalues: 210740 | GridSize: 300
Generation 51 | Revalues: 212280 | GridSize: 300
Generation 52 | Revalues: 214330 | GridSize: 300
Generation 53 | Revalues: 216930 | GridSize: 300
Generation 54 | Revalues: 219060 | GridSize: 300
Generation 55 | Revalues: 220810 | GridSize: 300
Generation 56 | Revalues: 222520 | GridSize: 300
Generation 57 | Revalues: 224450 | GridSize: 300
Generation 58 | Revalues: 226000 | GridSize: 300
Generation 59 | Revalues: 228070 | GridSize: 300
Generation 60 | Revalues: 230030 | GridSize: 299
Generation 61 | Revalues: 232020 | GridSize: 300
Generation 62 | Revalues: 233440 | GridSize: 300
Generation 63 | Revalues: 234980 | GridSize: 300
Generation 64 | Revalues: 236410 | GridSize: 300
Generation 65 | Revalues: 238380 | GridSize: 300
Generation 66 | Revalues: 239880 | GridSize: 300
Generation 67 | Revalues: 241140 | GridSize: 300
Generation 68 | Revalues: 242840 | GridSize: 300
Generation 69 | Revalues: 244610 | GridSize: 300
Generation 70 | Revalues: 246290 | GridSize: 300
Generation 71 | Revalues: 247620 | GridSize: 300
Generation 72 | Revalues: 249240 | GridSize: 300
Generation 73 | Revalues: 250610 | GridSize: 300
Generation 74 | Revalues: 252410 | GridSize: 300
Generation 75 | Revalues: 253880 | GridSize: 300
Generation 76 | Revalues: 255240 | GridSize: 300
Generation 77 | Revalues: 256500 | GridSize: 300
Generation 78 | Revalues: 257820 | GridSize: 300
Generation 79 | Revalues: 259440 | GridSize: 300
Generation 80 | Revalues: 261180 | GridSize: 300
Generation 81 | Revalues: 262650 | GridSize: 300
Generation 82 | Revalues: 264000 | GridSize: 300
Generation 83 | Revalues: 265500 | GridSize: 300
Generation 84 | Revalues: 267050 | GridSize: 300
Generation 85 | Revalues: 268230 | GridSize: 300
Generation 86 | Revalues: 269800 | GridSize: 300
Generation 87 | Revalues: 271360 | GridSize: 300
Generation 88 | Revalues: 272580 | GridSize: 300
Generation 89 | Revalues: 274320 | GridSize: 300
Generation 90 | Revalues: 275600 | GridSize: 300
Generation 91 | Revalues: 277040 | GridSize: 299
Generation 92 | Revalues: 278740 | GridSize: 300
Generation 93 | Revalues: 280210 | GridSize: 300
Generation 94 | Revalues: 281700 | GridSize: 300
Generation 95 | Revalues: 283230 | GridSize: 300
Generation 96 | Revalues: 284880 | GridSize: 300
Generation 97 | Revalues: 286130 | GridSize: 300
Generation 98 | Revalues: 287360 | GridSize: 300
Generation 99 | Revalues: 288840 | GridSize: 300
Generation 100 | Revalues: 290240 | GridSize: 300
Generation 101 | Revalues: 291710 | GridSize: 300
Generation 102 | Revalues: 293190 | GridSize: 300
Generation 103 | Revalues: 294320 | GridSize: 300
Generation 104 | Revalues: 295580 | GridSize: 300
Generation 105 | Revalues: 297020 | GridSize: 300
Generation 106 | Revalues: 298460 | GridSize: 300
Generation 107 | Revalues: 299850 | GridSize: 300
Generation 108 | Revalues: 301310 | GridSize: 300
Generation 109 | Revalues: 302610 | GridSize: 300
Generation 110 | Revalues: 303940 | GridSize: 300
Generation 111 | Revalues: 305320 | GridSize: 300
Generation 112 | Revalues: 306620 | GridSize: 300
Generation 113 | Revalues: 307860 | GridSize: 300
Generation 114 | Revalues: 309050 | GridSize: 300
Generation 115 | Revalues: 310430 | GridSize: 300
Generation 116 | Revalues: 312050 | GridSize: 300
Generation 117 | Revalues: 313570 | GridSize: 300
Generation 118 | Revalues: 315140 | GridSize: 300
Generation 119 | Revalues: 316670 | GridSize: 300
Generation 120 | Revalues: 318260 | GridSize: 300
Generation 121 | Revalues: 319910 | GridSize: 300
Generation 122 | Revalues: 321490 | GridSize: 300
Generation 123 | Revalues: 322760 | GridSize: 300
Generation 124 | Revalues: 324270 | GridSize: 300
Generation 125 | Revalues: 325990 | GridSize: 300
Generation 126 | Revalues: 327470 | GridSize: 300
Generation 127 | Revalues: 328920 | GridSize: 300
Generation 128 | Revalues: 330390 | GridSize: 300
Generation 129 | Revalues: 331760 | GridSize: 300
Generation 130 | Revalues: 333060 | GridSize: 300
Generation 131 | Revalues: 334510 | GridSize: 300
Generation 132 | Revalues: 335820 | GridSize: 300
Generation 133 | Revalues: 337370 | GridSize: 300
Generation 134 | Revalues: 338900 | GridSize: 300
Generation 135 | Revalues: 340090 | GridSize: 300
Generation 136 | Revalues: 341390 | GridSize: 300
Generation 137 | Revalues: 342730 | GridSize: 300
Generation 138 | Revalues: 344200 | GridSize: 300
Generation 139 | Revalues: 345730 | GridSize: 300
Generation 140 | Revalues: 346850 | GridSize: 300
Generation 141 | Revalues: 348480 | GridSize: 300
Generation 142 | Revalues: 350050 | GridSize: 300
Generation 143 | Revalues: 351380 | GridSize: 300
Generation 144 | Revalues: 352670 | GridSize: 300
Generation 145 | Revalues: 354410 | GridSize: 300
Generation 146 | Revalues: 355590 | GridSize: 300
Generation 147 | Revalues: 356990 | GridSize: 300
Generation 148 | Revalues: 358890 | GridSize: 300
Generation 149 | Revalues: 360220 | GridSize: 300
Generation 150 | Revalues: 361950 | GridSize: 300
Generation 151 | Revalues: 363520 | GridSize: 300
Generation 152 | Revalues: 364850 | GridSize: 300
Generation 153 | Revalues: 366190 | GridSize: 300
Generation 154 | Revalues: 367290 | GridSize: 300
Generation 155 | Revalues: 368670 | GridSize: 300
Generation 156 | Revalues: 370280 | GridSize: 300
Generation 157 | Revalues: 371740 | GridSize: 300
Generation 158 | Revalues: 373150 | GridSize: 300
Generation 159 | Revalues: 374400 | GridSize: 300
Generation 160 | Revalues: 375730 | GridSize: 300
Generation 161 | Revalues: 377120 | GridSize: 300
Generation 162 | Revalues: 378840 | GridSize: 300
Generation 163 | Revalues: 379930 | GridSize: 300
Generation 164 | Revalues: 381340 | GridSize: 300
Generation 165 | Revalues: 382740 | GridSize: 300
Generation 166 | Revalues: 384100 | GridSize: 300
Generation 167 | Revalues: 385410 | GridSize: 300
Generation 168 | Revalues: 386720 | GridSize: 300
Generation 169 | Revalues: 388020 | GridSize: 300
Generation 170 | Revalues: 389090 | GridSize: 300
Generation 171 | Revalues: 390450 | GridSize: 300
Generation 172 | Revalues: 392290 | GridSize: 300
Generation 173 | Revalues: 393590 | GridSize: 299
Generation 174 | Revalues: 394990 | GridSize: 300
Generation 175 | Revalues: 396520 | GridSize: 300
Generation 176 | Revalues: 397800 | GridSize: 300
Generation 177 | Revalues: 398990 | GridSize: 300
Generation 178 | Revalues: 400150 | GridSize: 300
Generation 179 | Revalues: 401760 | GridSize: 300
Generation 180 | Revalues: 402840 | GridSize: 300
Generation 181 | Revalues: 404100 | GridSize: 300
Generation 182 | Revalues: 405280 | GridSize: 300
Generation 183 | Revalues: 406470 | GridSize: 300
Generation 184 | Revalues: 407780 | GridSize: 300
Generation 185 | Revalues: 409010 | GridSize: 300
Generation 186 | Revalues: 410230 | GridSize: 300
Generation 187 | Revalues: 411480 | GridSize: 300
Generation 188 | Revalues: 412820 | GridSize: 300
Generation 189 | Revalues: 413960 | GridSize: 300
Generation 190 | Revalues: 415660 | GridSize: 300
Generation 191 | Revalues: 417320 | GridSize: 300
Generation 192 | Revalues: 418800 | GridSize: 300
Generation 193 | Revalues: 420010 | GridSize: 300
Generation 194 | Revalues: 421280 | GridSize: 300
Generation 195 | Revalues: 422530 | GridSize: 300
Generation 196 | Revalues: 423960 | GridSize: 300
Generation 197 | Revalues: 425350 | GridSize: 300
Generation 198 | Revalues: 426740 | GridSize: 300
Generation 199 | Revalues: 427920 | GridSize: 300
Generation 200 | Revalues: 429060 | GridSize: 300
Generation 201 | Revalues: 430330 | GridSize: 300
Generation 202 | Revalues: 431630 | GridSize: 300
Generation 203 | Revalues: 433290 | GridSize: 300
Generation 204 | Revalues: 434380 | GridSize: 300
Generation 205 | Revalues: 435540 | GridSize: 300
Generation 206 | Revalues: 436770 | GridSize: 300
Generation 207 | Revalues: 438040 | GridSize: 300
Generation 208 | Revalues: 439440 | GridSize: 300
Generation 209 | Revalues: 440730 | GridSize: 300
Generation 210 | Revalues: 442090 | GridSize: 300
Generation 211 | Revalues: 443500 | GridSize: 300
Generation 212 | Revalues: 444760 | GridSize: 300
Generation 213 | Revalues: 445970 | GridSize: 300
Generation 214 | Revalues: 447110 | GridSize: 300
Generation 215 | Revalues: 448280 | GridSize: 300
Generation 216 | Revalues: 449770 | GridSize: 300
Generation 217 | Revalues: 450850 | GridSize: 300
Generation 218 | Revalues: 452040 | GridSize: 300
Generation 219 | Revalues: 453760 | GridSize: 300
Generation 220 | Revalues: 454910 | GridSize: 300
Generation 221 | Revalues: 456040 | GridSize: 300
Generation 222 | Revalues: 457220 | GridSize: 300
Generation 223 | Revalues: 458470 | GridSize: 300
Generation 224 | Revalues: 459840 | GridSize: 300
Generation 225 | Revalues: 461240 | GridSize: 300
Generation 226 | Revalues: 462860 | GridSize: 300
Generation 227 | Revalues: 463950 | GridSize: 300
Generation 228 | Revalues: 465230 | GridSize: 300
Generation 229 | Revalues: 466380 | GridSize: 300
Generation 230 | Revalues: 467540 | GridSize: 300
Generation 231 | Revalues: 468780 | GridSize: 300
Generation 232 | Revalues: 470010 | GridSize: 300
Generation 233 | Revalues: 471160 | GridSize: 300
Generation 234 | Revalues: 472410 | GridSize: 300
Generation 235 | Revalues: 473580 | GridSize: 300
Generation 236 | Revalues: 474710 | GridSize: 300
Generation 237 | Revalues: 476230 | GridSize: 300
Generation 238 | Revalues: 477460 | GridSize: 300
Generation 239 | Revalues: 478630 | GridSize: 300
Generation 240 | Revalues: 479960 | GridSize: 300
Generation 241 | Revalues: 481280 | GridSize: 300
Generation 242 | Revalues: 482700 | GridSize: 300
Generation 243 | Revalues: 483970 | GridSize: 300
Generation 244 | Revalues: 485200 | GridSize: 300
Generation 245 | Revalues: 486390 | GridSize: 300
Generation 246 | Revalues: 487710 | GridSize: 300
Generation 247 | Revalues: 488910 | GridSize: 300
Generation 248 | Revalues: 490060 | GridSize: 300
Generation 249 | Revalues: 491110 | GridSize: 300
Generation 250 | Revalues: 492480 | GridSize: 300
Generation 251 | Revalues: 493940 | GridSize: 300
Generation 252 | Revalues: 495190 | GridSize: 300
Generation 253 | Revalues: 496530 | GridSize: 300
Generation 254 | Revalues: 497720 | GridSize: 300
Generation 255 | Revalues: 499000 | GridSize: 300
Generation 256 | Revalues: 500080 | GridSize: 300
Generation 257 | Revalues: 501430 | GridSize: 300
Generation 258 | Revalues: 502630 | GridSize: 300
Generation 259 | Revalues: 503960 | GridSize: 300
Generation 260 | Revalues: 505640 | GridSize: 300
Generation 261 | Revalues: 506970 | GridSize: 300
Generation 262 | Revalues: 508520 | GridSize: 300
Generation 263 | Revalues: 509680 | GridSize: 300
Generation 264 | Revalues: 510880 | GridSize: 300
Generation 265 | Revalues: 512180 | GridSize: 300
Generation 266 | Revalues: 513430 | GridSize: 300
Generation 267 | Revalues: 514850 | GridSize: 300
Generation 268 | Revalues: 515990 | GridSize: 300
Generation 269 | Revalues: 517120 | GridSize: 300
Generation 270 | Revalues: 518490 | GridSize: 300
Generation 271 | Revalues: 519630 | GridSize: 300
Generation 272 | Revalues: 520720 | GridSize: 300
Generation 273 | Revalues: 521820 | GridSize: 300
Generation 274 | Revalues: 523040 | GridSize: 300
Generation 275 | Revalues: 524230 | GridSize: 300
Generation 276 | Revalues: 525380 | GridSize: 300
Generation 277 | Revalues: 526620 | GridSize: 300
Generation 278 | Revalues: 527900 | GridSize: 300
Generation 279 | Revalues: 529090 | GridSize: 300
Generation 280 | Revalues: 530270 | GridSize: 300
Generation 281 | Revalues: 531490 | GridSize: 300
Generation 282 | Revalues: 532770 | GridSize: 300
Generation 283 | Revalues: 534090 | GridSize: 300
Generation 284 | Revalues: 535380 | GridSize: 300
Generation 285 | Revalues: 536900 | GridSize: 300
Generation 286 | Revalues: 538120 | GridSize: 300
Generation 287 | Revalues: 539340 | GridSize: 300
Generation 288 | Revalues: 540500 | GridSize: 300
Generation 289 | Revalues: 541810 | GridSize: 300
Generation 290 | Revalues: 543170 | GridSize: 300
Generation 291 | Revalues: 544340 | GridSize: 300
Generation 292 | Revalues: 545630 | GridSize: 300
Generation 293 | Revalues: 546860 | GridSize: 300
Generation 294 | Revalues: 548240 | GridSize: 300
Generation 295 | Revalues: 549500 | GridSize: 300
Generation 296 | Revalues: 550820 | GridSize: 300
Generation 297 | Revalues: 552100 | GridSize: 300
Generation 298 | Revalues: 553210 | GridSize: 300
Generation 299 | Revalues: 554450 | GridSize: 300
Generation 300 | Revalues: 555810 | GridSize: 300
Generation 301 | Revalues: 557050 | GridSize: 300
Generation 302 | Revalues: 558200 | GridSize: 300
Generation 303 | Revalues: 559560 | GridSize: 300
Generation 304 | Revalues: 560760 | GridSize: 300
Generation 305 | Revalues: 562200 | GridSize: 300
Generation 306 | Revalues: 563250 | GridSize: 300
Generation 307 | Revalues: 564710 | GridSize: 300
Generation 308 | Revalues: 566080 | GridSize: 300
Generation 309 | Revalues: 567380 | GridSize: 300
Generation 310 | Revalues: 568480 | GridSize: 300
Generation 311 | Revalues: 569610 | GridSize: 299
Generation 312 | Revalues: 571030 | GridSize: 300
Generation 313 | Revalues: 572230 | GridSize: 300
Generation 314 | Revalues: 573470 | GridSize: 300
Generation 315 | Revalues: 574790 | GridSize: 300
Generation 316 | Revalues: 576080 | GridSize: 300
Generation 317 | Revalues: 577170 | GridSize: 299
Generation 318 | Revalues: 578420 | GridSize: 300
Generation 319 | Revalues: 579640 | GridSize: 300
Generation 320 | Revalues: 580900 | GridSize: 300
Generation 321 | Revalues: 582240 | GridSize: 300
Generation 322 | Revalues: 583370 | GridSize: 300
Generation 323 | Revalues: 585150 | GridSize: 300
Generation 324 | Revalues: 586520 | GridSize: 300
Generation 325 | Revalues: 588230 | GridSize: 300
Generation 326 | Revalues: 589700 | GridSize: 300
Generation 327 | Revalues: 590920 | GridSize: 300
Generation 328 | Revalues: 591990 | GridSize: 300
Generation 329 | Revalues: 593310 | GridSize: 300
Generation 330 | Revalues: 594510 | GridSize: 300
Generation 331 | Revalues: 595740 | GridSize: 300
Generation 332 | Revalues: 596820 | GridSize: 300
Generation 333 | Revalues: 598040 | GridSize: 300
Generation 334 | Revalues: 599220 | GridSize: 300
Generation 335 | Revalues: 600520 | GridSize: 300
Generation 336 | Revalues: 601750 | GridSize: 300
Generation 337 | Revalues: 603050 | GridSize: 300
Generation 338 | Revalues: 604410 | GridSize: 300
Generation 339 | Revalues: 605750 | GridSize: 300
Generation 340 | Revalues: 606920 | GridSize: 300
Generation 341 | Revalues: 607970 | GridSize: 300
Generation 342 | Revalues: 609230 | GridSize: 300
Generation 343 | Revalues: 610440 | GridSize: 300
Generation 344 | Revalues: 611830 | GridSize: 300
Generation 345 | Revalues: 613130 | GridSize: 300
Generation 346 | Revalues: 614260 | GridSize: 300
Generation 347 | Revalues: 615410 | GridSize: 300
Generation 348 | Revalues: 616520 | GridSize: 300
Generation 349 | Revalues: 617620 | GridSize: 300
Generation 350 | Revalues: 618700 | GridSize: 300
