Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 20840 | GridSize: 298
Generation 2 | Revalues: 24420 | GridSize: 295
Generation 3 | Revalues: 27970 | GridSize: 295
Generation 4 | Revalues: 31140 | GridSize: 295
Generation 5 | Revalues: 33490 | GridSize: 300
Generation 6 | Revalues: 35260 | GridSize: 297
Generation 7 | Revalues: 37670 | GridSize: 293
Generation 8 | Revalues: 40560 | GridSize: 285
Generation 9 | Revalues: 42040 | GridSize: 298
Generation 10 | Revalues: 43980 | GridSize: 297
Generation 11 | Revalues: 45330 | GridSize: 299
Generation 12 | Revalues: 46510 | GridSize: 300
Generation 13 | Revalues: 48130 | GridSize: 298
Generation 14 | Revalues: 49750 | GridSize: 300
Generation 15 | Revalues: 50930 | GridSize: 300
Generation 16 | Revalues: 52310 | GridSize: 300
Generation 17 | Revalues: 53580 | GridSize: 299
Generation 18 | Revalues: 54660 | GridSize: 300
Generation 19 | Revalues: 56220 | GridSize: 296
Generation 20 | Revalues: 57270 | GridSize: 300
Generation 21 | Revalues: 58700 | GridSize: 296
Generation 22 | Revalues: 60110 | GridSize: 298
Generation 23 | Revalues: 61310 | GridSize: 299
Generation 24 | Revalues: 62610 | GridSize: 300
Generation 25 | Revalues: 63660 | GridSize: 294
Generation 26 | Revalues: 65270 | GridSize: 300
Generation 27 | Revalues: 66940 | GridSize: 290
Generation 28 | Revalues: 68180 | GridSize: 299
Generation 29 | Revalues: 69670 | GridSize: 296
Generation 30 | Revalues: 71240 | GridSize: 293
Generation 31 | Revalues: 73080 | GridSize: 298
Generation 32 | Revalues: 74800 | GridSize: 300
Generation 33 | Revalues: 76090 | GridSize: 292
Generation 34 | Revalues: 77470 | GridSize: 298
Generation 35 | Revalues: 78740 | GridSize: 300
Generation 36 | Revalues: 80220 | GridSize: 296
Generation 37 | Revalues: 81390 | GridSize: 283
Generation 38 | Revalues: 82780 | GridSize: 290
Generation 39 | Revalues: 83810 | GridSize: 299
Generation 40 | Revalues: 85160 | GridSize: 298
Generation 41 | Revalues: 86410 | GridSize: 296
Generation 42 | Revalues: 87830 | GridSize: 299
Generation 43 | Revalues: 89110 | GridSize: 296
Generation 44 | Revalues: 90260 | GridSize: 297
Generation 45 | Revalues: 91320 | GridSize: 297
Generation 46 | Revalues: 92630 | GridSize: 300
Generation 47 | Revalues: 93750 | GridSize: 300
Generation 48 | Revalues: 95290 | GridSize: 298
Generation 49 | Revalues: 96530 | GridSize: 297
Generation 50 | Revalues: 97770 | GridSize: 300
Generation 51 | Revalues: 98930 | GridSize: 299
Generation 52 | Revalues: 100020 | GridSize: 299
Generation 53 | Revalues: 101270 | GridSize: 300
Generation 54 | Revalues: 102440 | GridSize: 300
Generation 55 | Revalues: 103650 | GridSize: 299
Generation 56 | Revalues: 105310 | GridSize: 300
Generation 57 | Revalues: 106520 | GridSize: 300
Generation 58 | Revalues: 107680 | GridSize: 298
Generation 59 | Revalues: 109130 | GridSize: 300
Generation 60 | Revalues: 110460 | GridSize: 300
Generation 61 | Revalues: 111780 | GridSize: 300
Generation 62 | Revalues: 112860 | GridSize: 299
Generation 63 | Revalues: 114000 | GridSize: 298
Generation 64 | Revalues: 115640 | GridSize: 300
Generation 65 | Revalues: 116640 | GridSize: 300
Generation 66 | Revalues: 118190 | GridSize: 298
Generation 67 | Revalues: 119740 | GridSize: 300
Generation 68 | Revalues: 120850 | GridSize: 300
Generation 69 | Revalues: 122110 | GridSize: 293
Generation 70 | Revalues: 123210 | GridSize: 300
Generation 71 | Revalues: 124410 | GridSize: 297
Generation 72 | Revalues: 125710 | GridSize: 297
Generation 73 | Revalues: 127120 | GridSize: 299
Generation 74 | Revalues: 128580 | GridSize: 300
Generation 75 | Revalues: 129840 | GridSize: 300
