Instance,SBS_Prediction
71,0.8760548838137194
129,0.8369305048040532
22,0.855495247922798
183,0.830844319182091
429,0.8220069441714952
64,0.8591769867441204
481,0.8584538304249867
241,0.8469046530106021
281,0.8593091118146483
84,0.8607467522258138
161,0.8697579016031958
103,0.85050193323333
209,0.8564234183391298
206,0.8506926220966097
244,0.8586740018975864
336,0.8601977146205317
331,0.848264609378576
0,0.8679454155723113
261,0.852739321269161
504,0.8537670760741304
407,0.8582315844427767
440,0.8518227822024897
230,0.8534476354199231
430,0.8572485788954141
A,0.8403936281333233
357,0.8555146223205028
202,0.8486532427742371
345,0.8547085570697939
232,0.8538529860471084
127,0.8445670401188933
20,0.8571528443291554
387,0.867629867579478
67,0.8535929166656142
502,0.8499063043570106
94,0.8647228444221533
74,0.8529963500732944
23,0.854004156003435
156,0.8546119257578311
394,0.8546594594901429
121,0.8428329988796694
242,0.855760740366074
80,0.8639478093796703
11,0.8549667758513593
59,0.8404106164512075
179,0.8529682990126379
427,0.8602138133055193
340,0.8422531352276755
137,0.8428663451554321
366,0.8614243451262616
322,0.8503586639190002
81,0.8482079722064032
237,0.8586184097976961
69,0.8682920754135287
239,0.8538672560583798
497,0.8380978642815196
496,0.8540608740458258
