Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 50410 | GridSize: 300
Generation 2 | Revalues: 62220 | GridSize: 300
Generation 3 | Revalues: 64810 | GridSize: 299
Generation 4 | Revalues: 69900 | GridSize: 300
Generation 5 | Revalues: 73180 | GridSize: 300
Generation 6 | Revalues: 74810 | GridSize: 300
Generation 7 | Revalues: 78870 | GridSize: 300
Generation 8 | Revalues: 81700 | GridSize: 300
Generation 9 | Revalues: 84400 | GridSize: 300
Generation 10 | Revalues: 86160 | GridSize: 300
Generation 11 | Revalues: 89740 | GridSize: 299
Generation 12 | Revalues: 92620 | GridSize: 300
Generation 13 | Revalues: 95660 | GridSize: 300
Generation 14 | Revalues: 97950 | GridSize: 300
Generation 15 | Revalues: 99620 | GridSize: 300
Generation 16 | Revalues: 101190 | GridSize: 300
Generation 17 | Revalues: 103150 | GridSize: 300
Generation 18 | Revalues: 105120 | GridSize: 300
Generation 19 | Revalues: 107080 | GridSize: 300
Generation 20 | Revalues: 108580 | GridSize: 300
Generation 21 | Revalues: 110180 | GridSize: 300
Generation 22 | Revalues: 112380 | GridSize: 298
Generation 23 | Revalues: 113990 | GridSize: 300
Generation 24 | Revalues: 115650 | GridSize: 300
Generation 25 | Revalues: 117180 | GridSize: 300
Generation 26 | Revalues: 119660 | GridSize: 300
Generation 27 | Revalues: 121500 | GridSize: 300
Generation 28 | Revalues: 123090 | GridSize: 300
Generation 29 | Revalues: 124930 | GridSize: 300
Generation 30 | Revalues: 126620 | GridSize: 300
Generation 31 | Revalues: 128020 | GridSize: 300
Generation 32 | Revalues: 129500 | GridSize: 300
Generation 33 | Revalues: 131460 | GridSize: 300
Generation 34 | Revalues: 133010 | GridSize: 300
Generation 35 | Revalues: 134920 | GridSize: 300
Generation 36 | Revalues: 136970 | GridSize: 300
Generation 37 | Revalues: 138280 | GridSize: 300
Generation 38 | Revalues: 139840 | GridSize: 300
Generation 39 | Revalues: 141520 | GridSize: 300
Generation 40 | Revalues: 143200 | GridSize: 300
Generation 41 | Revalues: 145050 | GridSize: 300
Generation 42 | Revalues: 146710 | GridSize: 300
Generation 43 | Revalues: 148040 | GridSize: 300
Generation 44 | Revalues: 149370 | GridSize: 299
Generation 45 | Revalues: 150740 | GridSize: 300
Generation 46 | Revalues: 152120 | GridSize: 300
Generation 47 | Revalues: 153510 | GridSize: 298
Generation 48 | Revalues: 155010 | GridSize: 300
Generation 49 | Revalues: 156500 | GridSize: 300
Generation 50 | Revalues: 158120 | GridSize: 300
Generation 51 | Revalues: 159630 | GridSize: 299
Generation 52 | Revalues: 161630 | GridSize: 300
Generation 53 | Revalues: 163550 | GridSize: 300
Generation 54 | Revalues: 165040 | GridSize: 300
Generation 55 | Revalues: 166910 | GridSize: 300
Generation 56 | Revalues: 168210 | GridSize: 300
Generation 57 | Revalues: 169880 | GridSize: 300
Generation 58 | Revalues: 171430 | GridSize: 300
Generation 59 | Revalues: 172760 | GridSize: 300
Generation 60 | Revalues: 174320 | GridSize: 300
Generation 61 | Revalues: 176130 | GridSize: 297
Generation 62 | Revalues: 177590 | GridSize: 300
Generation 63 | Revalues: 179110 | GridSize: 300
