Instance,SBS_Prediction
71,0.7343774038408865
129,0.7392815503218251
22,0.6792520997806332
183,0.7587522102495617
429,0.6561655248020779
64,0.6393147234344462
481,0.7413697486742887
241,0.7815339206846721
281,0.7271799888541923
84,0.7504524462140029
161,0.7946340369054973
103,0.6264259196865627
209,0.6464126356347701
206,0.6335525383367596
244,0.642200749725855
336,0.6299815947422879
331,0.6379241729783536
0,0.627624681468467
261,0.6392948758075248
504,0.6217936335104255
407,0.6211944337308987
440,0.6423636978587031
230,0.6301163889736168
430,0.6194865099869926
A,0.6353005073146566
357,0.6487323017740951
202,0.6164100282327456
345,0.6318549750497878
232,0.6289831264905521
127,0.6306820147751973
20,0.6371181383547424
387,0.6219199305864184
67,0.6283984440189784
502,0.6279640245660743
94,0.6311114263243174
74,0.6268190926521875
23,0.6366049166217407
156,0.6348087056682234
394,0.6390703006856993
121,0.6514741042893023
242,0.6205528906086761
80,0.6309349858006604
11,0.6179344272435832
59,0.6372589806271194
179,0.6476273406196834
427,0.6219785412599077
340,0.6259252781834109
137,0.6307149244265399
366,0.6222189768967226
322,0.6285381814191843
81,0.6392792580008954
237,0.6158613330145734
69,0.62763929929563
239,0.6313502346993639
497,0.6236079632828757
496,0.6163989817860324
92,0.6222598432432427
168,0.6443831211779306
14,0.6329451979731284
367,0.6162879608441775
247,0.6237716591181245
