Instance,SBS_Prediction
71,0.7135714118739901
129,0.7481277104304708
22,0.696178927815538
183,0.7573273625568017
429,0.65161573752571
64,0.6483518429948734
481,0.7526685088590415
241,0.764883381785762
281,0.7160496868617856
84,0.7594797943811252
161,0.8018736871696369
103,0.6229081974617556
209,0.6284836331163061
206,0.6281610413833775
244,0.6208103765968729
336,0.6233239418372516
331,0.6550034731970804
0,0.6308555444496434
261,0.6405178230011787
504,0.632949391903247
407,0.6099237895884876
440,0.612243894489588
230,0.6169098750577573
430,0.6334649762749336
A,0.623336820731331
357,0.6346563867150156
202,0.618109092971216
345,0.6334716285030053
232,0.6270970774147666
127,0.6064114890805239
20,0.6273637572481259
387,0.62935930475917
67,0.6398314932987517
502,0.6226412335157065
94,0.6259318490261646
74,0.623833081975831
23,0.6360199179507903
156,0.609620567637613
394,0.6466490084398518
121,0.609907487879587
242,0.6163110946492035
80,0.6056448052519202
11,0.6180426939831595
59,0.6264802331451964
179,0.6334887829466672
427,0.6319474930285067
340,0.6298114164676284
137,0.6335396032169451
366,0.6178860978196401
322,0.6357192287359182
81,0.6243954988871017
237,0.633767912167257
69,0.6320944634906184
239,0.6323809889634081
497,0.6228099622964509
496,0.6233729328515827
92,0.6347944060858572
168,0.6252646503046989
14,0.6136658649266648
367,0.633396194573836
247,0.6271248052798842
