Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 35710 | GridSize: 300
Generation 2 | Revalues: 41320 | GridSize: 300
Generation 3 | Revalues: 45940 | GridSize: 300
Generation 4 | Revalues: 49580 | GridSize: 300
Generation 5 | Revalues: 51770 | GridSize: 299
Generation 6 | Revalues: 53570 | GridSize: 300
Generation 7 | Revalues: 55470 | GridSize: 300
Generation 8 | Revalues: 57510 | GridSize: 300
Generation 9 | Revalues: 59430 | GridSize: 299
Generation 10 | Revalues: 61630 | GridSize: 297
Generation 11 | Revalues: 65500 | GridSize: 290
Generation 12 | Revalues: 67760 | GridSize: 297
Generation 13 | Revalues: 69790 | GridSize: 287
Generation 14 | Revalues: 71570 | GridSize: 300
Generation 15 | Revalues: 74210 | GridSize: 300
Generation 16 | Revalues: 76350 | GridSize: 298
Generation 17 | Revalues: 78030 | GridSize: 300
Generation 18 | Revalues: 80110 | GridSize: 299
Generation 19 | Revalues: 82770 | GridSize: 297
Generation 20 | Revalues: 84730 | GridSize: 297
Generation 21 | Revalues: 86430 | GridSize: 298
Generation 22 | Revalues: 87800 | GridSize: 300
Generation 23 | Revalues: 90030 | GridSize: 300
Generation 24 | Revalues: 91480 | GridSize: 299
Generation 25 | Revalues: 93410 | GridSize: 297
Generation 26 | Revalues: 95030 | GridSize: 300
Generation 27 | Revalues: 96460 | GridSize: 299
Generation 28 | Revalues: 97880 | GridSize: 294
Generation 29 | Revalues: 99320 | GridSize: 300
Generation 30 | Revalues: 100500 | GridSize: 300
Generation 31 | Revalues: 101930 | GridSize: 300
Generation 32 | Revalues: 103840 | GridSize: 299
Generation 33 | Revalues: 105100 | GridSize: 300
Generation 34 | Revalues: 106700 | GridSize: 288
Generation 35 | Revalues: 108340 | GridSize: 299
Generation 36 | Revalues: 110220 | GridSize: 300
Generation 37 | Revalues: 111590 | GridSize: 300
Generation 38 | Revalues: 113380 | GridSize: 300
Generation 39 | Revalues: 114700 | GridSize: 300
Generation 40 | Revalues: 115990 | GridSize: 298
Generation 41 | Revalues: 117420 | GridSize: 300
Generation 42 | Revalues: 118650 | GridSize: 300
Generation 43 | Revalues: 119780 | GridSize: 299
Generation 44 | Revalues: 121290 | GridSize: 300
Generation 45 | Revalues: 122620 | GridSize: 297
Generation 46 | Revalues: 124200 | GridSize: 300
Generation 47 | Revalues: 125430 | GridSize: 300
Generation 48 | Revalues: 126580 | GridSize: 298
Generation 49 | Revalues: 128390 | GridSize: 300
Generation 50 | Revalues: 129630 | GridSize: 300
Generation 51 | Revalues: 130820 | GridSize: 300
Generation 52 | Revalues: 132150 | GridSize: 300
Generation 53 | Revalues: 133330 | GridSize: 300
Generation 54 | Revalues: 134570 | GridSize: 300
Generation 55 | Revalues: 135870 | GridSize: 300
Generation 56 | Revalues: 137160 | GridSize: 299
Generation 57 | Revalues: 138390 | GridSize: 299
Generation 58 | Revalues: 139550 | GridSize: 300
Generation 59 | Revalues: 140910 | GridSize: 300
Generation 60 | Revalues: 142290 | GridSize: 299
Generation 61 | Revalues: 143420 | GridSize: 300
Generation 62 | Revalues: 144570 | GridSize: 300
Generation 63 | Revalues: 145990 | GridSize: 300
Generation 64 | Revalues: 147510 | GridSize: 300
Generation 65 | Revalues: 148720 | GridSize: 300
Generation 66 | Revalues: 150210 | GridSize: 298
Generation 67 | Revalues: 151470 | GridSize: 300
Generation 68 | Revalues: 152880 | GridSize: 300
Generation 69 | Revalues: 154350 | GridSize: 300
Generation 70 | Revalues: 155540 | GridSize: 300
Generation 71 | Revalues: 156720 | GridSize: 300
Generation 72 | Revalues: 157820 | GridSize: 300
Generation 73 | Revalues: 159170 | GridSize: 300
Generation 74 | Revalues: 160640 | GridSize: 300
Generation 75 | Revalues: 161970 | GridSize: 300
