Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 9260 | GridSize: 73
Generation 2 | Revalues: 13530 | GridSize: 102
Generation 3 | Revalues: 15530 | GridSize: 105
Generation 4 | Revalues: 18780 | GridSize: 83
Generation 5 | Revalues: 20600 | GridSize: 96
Generation 6 | Revalues: 22220 | GridSize: 104
Generation 7 | Revalues: 23520 | GridSize: 96
Generation 8 | Revalues: 24640 | GridSize: 106
Generation 9 | Revalues: 26000 | GridSize: 108
Generation 10 | Revalues: 27480 | GridSize: 110
Generation 11 | Revalues: 28590 | GridSize: 110
Generation 12 | Revalues: 29770 | GridSize: 122
Generation 13 | Revalues: 31120 | GridSize: 121
Generation 14 | Revalues: 32390 | GridSize: 120
Generation 15 | Revalues: 34060 | GridSize: 103
Generation 16 | Revalues: 35130 | GridSize: 109
Generation 17 | Revalues: 36310 | GridSize: 113
Generation 18 | Revalues: 37390 | GridSize: 106
Generation 19 | Revalues: 38650 | GridSize: 109
Generation 20 | Revalues: 39740 | GridSize: 110
Generation 21 | Revalues: 40930 | GridSize: 111
Generation 22 | Revalues: 41980 | GridSize: 111
Generation 23 | Revalues: 43040 | GridSize: 115
Generation 24 | Revalues: 44380 | GridSize: 115
Generation 25 | Revalues: 45480 | GridSize: 120
Generation 26 | Revalues: 46670 | GridSize: 123
Generation 27 | Revalues: 48220 | GridSize: 125
Generation 28 | Revalues: 49510 | GridSize: 112
Generation 29 | Revalues: 50620 | GridSize: 117
Generation 30 | Revalues: 51750 | GridSize: 118
Generation 31 | Revalues: 52770 | GridSize: 114
Generation 32 | Revalues: 53780 | GridSize: 118
Generation 33 | Revalues: 55530 | GridSize: 124
Generation 34 | Revalues: 57810 | GridSize: 127
Generation 35 | Revalues: 58990 | GridSize: 124
Generation 36 | Revalues: 60060 | GridSize: 125
Generation 37 | Revalues: 61360 | GridSize: 127
Generation 38 | Revalues: 62470 | GridSize: 128
Generation 39 | Revalues: 63770 | GridSize: 135
Generation 40 | Revalues: 64860 | GridSize: 135
