Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 49410 | GridSize: 300
Generation 2 | Revalues: 58250 | GridSize: 300
Generation 3 | Revalues: 65690 | GridSize: 300
Generation 4 | Revalues: 68380 | GridSize: 300
Generation 5 | Revalues: 70890 | GridSize: 300
Generation 6 | Revalues: 73420 | GridSize: 300
Generation 7 | Revalues: 76550 | GridSize: 300
Generation 8 | Revalues: 80040 | GridSize: 300
Generation 9 | Revalues: 82020 | GridSize: 300
Generation 10 | Revalues: 85090 | GridSize: 300
Generation 11 | Revalues: 87730 | GridSize: 300
Generation 12 | Revalues: 90410 | GridSize: 300
Generation 13 | Revalues: 92850 | GridSize: 300
Generation 14 | Revalues: 95600 | GridSize: 300
Generation 15 | Revalues: 97540 | GridSize: 300
Generation 16 | Revalues: 99500 | GridSize: 300
Generation 17 | Revalues: 101060 | GridSize: 300
Generation 18 | Revalues: 103080 | GridSize: 300
Generation 19 | Revalues: 104970 | GridSize: 300
Generation 20 | Revalues: 107120 | GridSize: 300
Generation 21 | Revalues: 108930 | GridSize: 300
Generation 22 | Revalues: 111200 | GridSize: 300
Generation 23 | Revalues: 113070 | GridSize: 300
Generation 24 | Revalues: 114820 | GridSize: 300
Generation 25 | Revalues: 116630 | GridSize: 300
Generation 26 | Revalues: 118560 | GridSize: 300
Generation 27 | Revalues: 120330 | GridSize: 300
Generation 28 | Revalues: 121930 | GridSize: 300
Generation 29 | Revalues: 123680 | GridSize: 300
Generation 30 | Revalues: 125160 | GridSize: 300
Generation 31 | Revalues: 126790 | GridSize: 300
Generation 32 | Revalues: 129390 | GridSize: 300
Generation 33 | Revalues: 130890 | GridSize: 300
Generation 34 | Revalues: 132520 | GridSize: 300
Generation 35 | Revalues: 134520 | GridSize: 300
Generation 36 | Revalues: 136520 | GridSize: 299
Generation 37 | Revalues: 137980 | GridSize: 300
Generation 38 | Revalues: 139790 | GridSize: 300
Generation 39 | Revalues: 141380 | GridSize: 300
Generation 40 | Revalues: 142720 | GridSize: 300
Generation 41 | Revalues: 144380 | GridSize: 300
Generation 42 | Revalues: 146070 | GridSize: 300
Generation 43 | Revalues: 147620 | GridSize: 300
Generation 44 | Revalues: 149310 | GridSize: 300
Generation 45 | Revalues: 151640 | GridSize: 300
Generation 46 | Revalues: 152880 | GridSize: 300
