Instance,SBS_Prediction
71,0.7207098888065187
129,0.7500620964827429
22,0.6931118106209136
183,0.7581476154148412
429,0.6670547930980661
64,0.6439836751367173
481,0.7292710532157115
241,0.7720668991714663
281,0.7173333551885771
84,0.77062555687886
161,0.79173769149392
103,0.6157816347956634
209,0.6376956752950625
206,0.6306753125671273
244,0.6400915759088557
336,0.6341766679506415
331,0.627354093504898
0,0.6272545073581939
261,0.6294463129873161
504,0.6282785897842263
407,0.6208111716175861
440,0.6343574189651914
230,0.6209726255397887
430,0.6385834007653177
A,0.644025046292767
357,0.6486331125836605
202,0.6343032467005846
345,0.643180851438579
232,0.6362486183893379
127,0.6331781911792708
20,0.631524107816514
387,0.6241073378420099
67,0.6376764037899448
502,0.6252923712685314
94,0.645217507742348
74,0.6209640547841889
23,0.6381816492564224
156,0.6171916871211373
394,0.6202064847858613
121,0.6313521500230429
242,0.6241606740168052
80,0.6389193258163705
11,0.6372342799053098
59,0.6347864711285612
179,0.6372307678010914
427,0.6354490036273119
340,0.6234332497792539
137,0.641312821008221
366,0.6206029405861596
322,0.6201422886624676
81,0.6340165819415866
237,0.6360059643551349
69,0.6208306679443558
239,0.6160885334701284
497,0.6205065090055433
496,0.6336405844626193
92,0.6330802575364921
168,0.6280449021675842
14,0.6438909272734158
367,0.640066709401467
247,0.6273860398162924
