Instance,SBS_Prediction
71,0.8482728553721014
129,0.8373785095614581
22,0.8695666265693249
183,0.8075981657150113
429,0.8458586544425754
64,0.8650358497723698
481,0.8451610268686208
241,0.8512783942607228
281,0.850852379815781
84,0.8613889594007711
161,0.8471905479861976
103,0.8439533656019826
209,0.8537070781155299
206,0.8546107193535869
244,0.8246038440190236
336,0.8728625056832345
331,0.8578450273476094
0,0.8453558070859444
261,0.8541374907263902
504,0.85253116792449
407,0.8494875507846348
440,0.8520918862361091
230,0.8474883993525272
430,0.849524710051623
A,0.8572333427403644
357,0.8530435853420975
202,0.8452925796290194
345,0.857068802860869
232,0.8549536093808079
127,0.8591819676281489
20,0.8535477918808695
387,0.854709371977422
67,0.8445420485686603
502,0.8521269199039817
94,0.8479100448850493
74,0.8515520672719538
23,0.860638915114324
156,0.8348646220865885
394,0.8474752541933875
121,0.8461305959284874
242,0.8461524226735836
80,0.8501321690611295
11,0.8592210380490168
59,0.8480704976117086
179,0.8562672521785182
427,0.8424783338782875
340,0.8531912904808453
137,0.8420938720394991
366,0.8464839612765103
322,0.8609429418433368
81,0.8489359167416712
237,0.8526956277189929
69,0.8602694871025932
239,0.8456739149833123
497,0.8463103844372415
496,0.842489331058807
