Instance,SBS_Prediction
71,0.8621638695929107
129,0.8400989413928464
22,0.8594729718673425
183,0.8323699933729694
429,0.8263925276021628
64,0.8599728262429585
481,0.8512029596790351
241,0.844823798029294
281,0.8414162500216021
84,0.8596818301520383
161,0.843869130299633
103,0.8482386918933709
209,0.8625952287469267
206,0.8606529356400664
244,0.8553031266029432
336,0.8627357221557744
331,0.8456563298216047
0,0.8609011428802832
261,0.8641337138779517
504,0.8493201913487068
407,0.8470848386231856
440,0.8428965627088962
230,0.8443194706681362
430,0.8625951359531692
A,0.8573440119487123
357,0.8437202379475055
202,0.8395419018916367
345,0.8453897588740199
232,0.8580027950536473
127,0.8681320262604111
20,0.8622853439893974
387,0.854266734563767
67,0.8518041188654376
502,0.8558288073576686
94,0.8664760426108962
74,0.8632914355564314
23,0.8378673244148743
156,0.8646350971640043
394,0.8572314980052943
121,0.8512092439720165
242,0.8551622708532178
80,0.858816277323908
11,0.8580368070013233
59,0.8486597336285893
179,0.8666811597413573
427,0.8532185007496262
340,0.856795285901226
137,0.8517267552769067
366,0.8626031387308152
322,0.8665066734387513
81,0.8473166370949395
237,0.8620067590087085
69,0.8670534323929486
239,0.8667162537321319
497,0.8351359375094906
496,0.8580469653523031
