Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 29870 | GridSize: 292
Generation 2 | Revalues: 38290 | GridSize: 300
Generation 3 | Revalues: 40980 | GridSize: 300
Generation 4 | Revalues: 42870 | GridSize: 300
Generation 5 | Revalues: 44430 | GridSize: 298
Generation 6 | Revalues: 46400 | GridSize: 300
Generation 7 | Revalues: 48660 | GridSize: 294
Generation 8 | Revalues: 49840 | GridSize: 296
Generation 9 | Revalues: 51100 | GridSize: 300
Generation 10 | Revalues: 53210 | GridSize: 300
Generation 11 | Revalues: 54640 | GridSize: 299
Generation 12 | Revalues: 56300 | GridSize: 300
Generation 13 | Revalues: 57610 | GridSize: 299
Generation 14 | Revalues: 59440 | GridSize: 296
Generation 15 | Revalues: 61110 | GridSize: 300
Generation 16 | Revalues: 62890 | GridSize: 300
Generation 17 | Revalues: 64290 | GridSize: 296
Generation 18 | Revalues: 65360 | GridSize: 299
Generation 19 | Revalues: 66690 | GridSize: 300
Generation 20 | Revalues: 68020 | GridSize: 298
Generation 21 | Revalues: 69450 | GridSize: 300
Generation 22 | Revalues: 70950 | GridSize: 296
Generation 23 | Revalues: 72270 | GridSize: 300
Generation 24 | Revalues: 74050 | GridSize: 300
Generation 25 | Revalues: 75150 | GridSize: 297
Generation 26 | Revalues: 76660 | GridSize: 298
Generation 27 | Revalues: 77780 | GridSize: 298
Generation 28 | Revalues: 79730 | GridSize: 298
Generation 29 | Revalues: 81160 | GridSize: 297
Generation 30 | Revalues: 82510 | GridSize: 299
Generation 31 | Revalues: 83910 | GridSize: 296
Generation 32 | Revalues: 85260 | GridSize: 297
Generation 33 | Revalues: 86720 | GridSize: 296
Generation 34 | Revalues: 88260 | GridSize: 299
Generation 35 | Revalues: 89710 | GridSize: 298
Generation 36 | Revalues: 91210 | GridSize: 300
Generation 37 | Revalues: 92350 | GridSize: 300
Generation 38 | Revalues: 93840 | GridSize: 299
Generation 39 | Revalues: 95130 | GridSize: 299
Generation 40 | Revalues: 96690 | GridSize: 291
Generation 41 | Revalues: 97940 | GridSize: 300
Generation 42 | Revalues: 98970 | GridSize: 300
Generation 43 | Revalues: 100180 | GridSize: 300
Generation 44 | Revalues: 101620 | GridSize: 292
Generation 45 | Revalues: 102830 | GridSize: 296
Generation 46 | Revalues: 104030 | GridSize: 300
Generation 47 | Revalues: 105100 | GridSize: 297
Generation 48 | Revalues: 106280 | GridSize: 299
Generation 49 | Revalues: 107660 | GridSize: 300
Generation 50 | Revalues: 109020 | GridSize: 297
Generation 51 | Revalues: 110310 | GridSize: 299
Generation 52 | Revalues: 111800 | GridSize: 300
Generation 53 | Revalues: 113250 | GridSize: 300
Generation 54 | Revalues: 114590 | GridSize: 299
Generation 55 | Revalues: 115800 | GridSize: 300
Generation 56 | Revalues: 116900 | GridSize: 300
Generation 57 | Revalues: 118440 | GridSize: 298
Generation 58 | Revalues: 119520 | GridSize: 300
Generation 59 | Revalues: 120780 | GridSize: 298
Generation 60 | Revalues: 122110 | GridSize: 300
Generation 61 | Revalues: 123300 | GridSize: 299
Generation 62 | Revalues: 124420 | GridSize: 300
Generation 63 | Revalues: 125550 | GridSize: 300
Generation 64 | Revalues: 126780 | GridSize: 300
Generation 65 | Revalues: 127850 | GridSize: 300
Generation 66 | Revalues: 129400 | GridSize: 300
Generation 67 | Revalues: 130660 | GridSize: 300
Generation 68 | Revalues: 132190 | GridSize: 300
Generation 69 | Revalues: 133680 | GridSize: 300
Generation 70 | Revalues: 134930 | GridSize: 298
Generation 71 | Revalues: 136170 | GridSize: 296
Generation 72 | Revalues: 137440 | GridSize: 299
Generation 73 | Revalues: 138460 | GridSize: 300
Generation 74 | Revalues: 139970 | GridSize: 294
Generation 75 | Revalues: 141280 | GridSize: 300
Generation 76 | Revalues: 142610 | GridSize: 299
Generation 77 | Revalues: 143840 | GridSize: 298
Generation 78 | Revalues: 145050 | GridSize: 300
Generation 79 | Revalues: 146240 | GridSize: 300
Generation 80 | Revalues: 147560 | GridSize: 300
Generation 81 | Revalues: 149040 | GridSize: 300
Generation 82 | Revalues: 150040 | GridSize: 300
Generation 83 | Revalues: 151060 | GridSize: 300
Generation 84 | Revalues: 152250 | GridSize: 300
Generation 85 | Revalues: 153450 | GridSize: 300
Generation 86 | Revalues: 154740 | GridSize: 298
Generation 87 | Revalues: 155790 | GridSize: 300
Generation 88 | Revalues: 156810 | GridSize: 300
Generation 89 | Revalues: 157840 | GridSize: 298
Generation 90 | Revalues: 158880 | GridSize: 300
Generation 91 | Revalues: 160160 | GridSize: 300
Generation 92 | Revalues: 161270 | GridSize: 297
