Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 294 | GridSize: 4
Generation 2 | Revalues: 528 | GridSize: 13
Generation 3 | Revalues: 748 | GridSize: 12
Generation 4 | Revalues: 960 | GridSize: 17
Generation 5 | Revalues: 1192 | GridSize: 13
Generation 6 | Revalues: 1430 | GridSize: 14
Generation 7 | Revalues: 1668 | GridSize: 12
Generation 8 | Revalues: 1896 | GridSize: 17
Generation 9 | Revalues: 2110 | GridSize: 29
Generation 10 | Revalues: 2342 | GridSize: 36
Generation 11 | Revalues: 2562 | GridSize: 34
Generation 12 | Revalues: 2760 | GridSize: 24
Generation 13 | Revalues: 2990 | GridSize: 20
Generation 14 | Revalues: 3220 | GridSize: 24
Generation 15 | Revalues: 3460 | GridSize: 24
Generation 16 | Revalues: 3692 | GridSize: 35
Generation 17 | Revalues: 3894 | GridSize: 33
Generation 18 | Revalues: 4114 | GridSize: 20
Generation 19 | Revalues: 4320 | GridSize: 26
Generation 20 | Revalues: 4530 | GridSize: 27
Generation 21 | Revalues: 4768 | GridSize: 26
Generation 22 | Revalues: 4980 | GridSize: 36
Generation 23 | Revalues: 5214 | GridSize: 39
Generation 24 | Revalues: 5444 | GridSize: 19
Generation 25 | Revalues: 5660 | GridSize: 26
Generation 26 | Revalues: 5888 | GridSize: 34
Generation 27 | Revalues: 6108 | GridSize: 30
Generation 28 | Revalues: 6322 | GridSize: 37
Generation 29 | Revalues: 6542 | GridSize: 43
Generation 30 | Revalues: 6766 | GridSize: 41
Generation 31 | Revalues: 7014 | GridSize: 33
Generation 32 | Revalues: 7242 | GridSize: 28
Generation 33 | Revalues: 7452 | GridSize: 30
Generation 34 | Revalues: 7700 | GridSize: 30
Generation 35 | Revalues: 7922 | GridSize: 29
Generation 36 | Revalues: 8142 | GridSize: 36
Generation 37 | Revalues: 8398 | GridSize: 29
Generation 38 | Revalues: 8644 | GridSize: 33
Generation 39 | Revalues: 8880 | GridSize: 35
Generation 40 | Revalues: 9114 | GridSize: 31
Generation 41 | Revalues: 9350 | GridSize: 26
Generation 42 | Revalues: 9564 | GridSize: 30
Generation 43 | Revalues: 9788 | GridSize: 27
Generation 44 | Revalues: 9980 | GridSize: 25
Generation 45 | Revalues: 10204 | GridSize: 33
Generation 46 | Revalues: 10420 | GridSize: 33
Generation 47 | Revalues: 10646 | GridSize: 41
Generation 48 | Revalues: 10862 | GridSize: 40
Generation 49 | Revalues: 11088 | GridSize: 28
Generation 50 | Revalues: 11298 | GridSize: 27
Generation 51 | Revalues: 11506 | GridSize: 28
Generation 52 | Revalues: 11720 | GridSize: 35
Generation 53 | Revalues: 11934 | GridSize: 30
Generation 54 | Revalues: 12156 | GridSize: 35
Generation 55 | Revalues: 12402 | GridSize: 33
Generation 56 | Revalues: 12624 | GridSize: 35
Generation 57 | Revalues: 12838 | GridSize: 32
Generation 58 | Revalues: 13044 | GridSize: 32
Generation 59 | Revalues: 13272 | GridSize: 35
Generation 60 | Revalues: 13484 | GridSize: 33
Generation 61 | Revalues: 13716 | GridSize: 26
Generation 62 | Revalues: 13944 | GridSize: 32
Generation 63 | Revalues: 14176 | GridSize: 22
Generation 64 | Revalues: 14410 | GridSize: 27
Generation 65 | Revalues: 14628 | GridSize: 33
