Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 25120 | GridSize: 300
Generation 2 | Revalues: 33100 | GridSize: 300
Generation 3 | Revalues: 35950 | GridSize: 295
Generation 4 | Revalues: 39200 | GridSize: 300
Generation 5 | Revalues: 41720 | GridSize: 300
Generation 6 | Revalues: 43940 | GridSize: 300
Generation 7 | Revalues: 46620 | GridSize: 300
Generation 8 | Revalues: 49090 | GridSize: 300
Generation 9 | Revalues: 51250 | GridSize: 300
Generation 10 | Revalues: 53460 | GridSize: 297
Generation 11 | Revalues: 55030 | GridSize: 298
Generation 12 | Revalues: 56430 | GridSize: 300
Generation 13 | Revalues: 57940 | GridSize: 300
Generation 14 | Revalues: 59340 | GridSize: 299
Generation 15 | Revalues: 61250 | GridSize: 299
Generation 16 | Revalues: 63710 | GridSize: 300
Generation 17 | Revalues: 65400 | GridSize: 300
Generation 18 | Revalues: 66930 | GridSize: 300
Generation 19 | Revalues: 68310 | GridSize: 300
Generation 20 | Revalues: 69670 | GridSize: 299
Generation 21 | Revalues: 70990 | GridSize: 299
Generation 22 | Revalues: 72380 | GridSize: 300
Generation 23 | Revalues: 73640 | GridSize: 295
Generation 24 | Revalues: 74910 | GridSize: 300
Generation 25 | Revalues: 76860 | GridSize: 300
Generation 26 | Revalues: 78450 | GridSize: 300
Generation 27 | Revalues: 79820 | GridSize: 300
Generation 28 | Revalues: 81410 | GridSize: 300
Generation 29 | Revalues: 82780 | GridSize: 300
Generation 30 | Revalues: 84160 | GridSize: 300
Generation 31 | Revalues: 85360 | GridSize: 300
Generation 32 | Revalues: 86890 | GridSize: 300
Generation 33 | Revalues: 88330 | GridSize: 297
Generation 34 | Revalues: 89810 | GridSize: 298
Generation 35 | Revalues: 90960 | GridSize: 300
Generation 36 | Revalues: 92390 | GridSize: 299
Generation 37 | Revalues: 93580 | GridSize: 300
Generation 38 | Revalues: 95030 | GridSize: 299
Generation 39 | Revalues: 96340 | GridSize: 300
Generation 40 | Revalues: 97990 | GridSize: 300
Generation 41 | Revalues: 99400 | GridSize: 300
Generation 42 | Revalues: 100770 | GridSize: 300
Generation 43 | Revalues: 102060 | GridSize: 299
Generation 44 | Revalues: 103180 | GridSize: 300
Generation 45 | Revalues: 104500 | GridSize: 300
Generation 46 | Revalues: 105620 | GridSize: 300
Generation 47 | Revalues: 106910 | GridSize: 300
Generation 48 | Revalues: 108070 | GridSize: 299
Generation 49 | Revalues: 109220 | GridSize: 299
Generation 50 | Revalues: 110420 | GridSize: 300
Generation 51 | Revalues: 111660 | GridSize: 298
Generation 52 | Revalues: 113030 | GridSize: 300
Generation 53 | Revalues: 114310 | GridSize: 300
Generation 54 | Revalues: 116200 | GridSize: 300
Generation 55 | Revalues: 117460 | GridSize: 300
Generation 56 | Revalues: 118640 | GridSize: 298
Generation 57 | Revalues: 119880 | GridSize: 300
