Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 32110 | GridSize: 297
Generation 2 | Revalues: 36700 | GridSize: 295
Generation 3 | Revalues: 40370 | GridSize: 300
Generation 4 | Revalues: 42610 | GridSize: 300
Generation 5 | Revalues: 46840 | GridSize: 300
Generation 6 | Revalues: 48450 | GridSize: 296
Generation 7 | Revalues: 50220 | GridSize: 299
Generation 8 | Revalues: 51970 | GridSize: 297
Generation 9 | Revalues: 54260 | GridSize: 300
Generation 10 | Revalues: 56470 | GridSize: 300
Generation 11 | Revalues: 58300 | GridSize: 300
Generation 12 | Revalues: 60200 | GridSize: 300
Generation 13 | Revalues: 62230 | GridSize: 300
Generation 14 | Revalues: 64350 | GridSize: 300
Generation 15 | Revalues: 66750 | GridSize: 300
Generation 16 | Revalues: 68530 | GridSize: 296
Generation 17 | Revalues: 69890 | GridSize: 300
Generation 18 | Revalues: 71700 | GridSize: 298
Generation 19 | Revalues: 73070 | GridSize: 300
Generation 20 | Revalues: 74760 | GridSize: 300
Generation 21 | Revalues: 75860 | GridSize: 300
Generation 22 | Revalues: 77660 | GridSize: 300
Generation 23 | Revalues: 79570 | GridSize: 296
Generation 24 | Revalues: 81020 | GridSize: 300
Generation 25 | Revalues: 82140 | GridSize: 300
Generation 26 | Revalues: 83570 | GridSize: 300
Generation 27 | Revalues: 84910 | GridSize: 300
Generation 28 | Revalues: 86410 | GridSize: 300
Generation 29 | Revalues: 87750 | GridSize: 300
Generation 30 | Revalues: 88910 | GridSize: 300
Generation 31 | Revalues: 90250 | GridSize: 299
Generation 32 | Revalues: 91480 | GridSize: 300
Generation 33 | Revalues: 93470 | GridSize: 299
Generation 34 | Revalues: 94960 | GridSize: 299
Generation 35 | Revalues: 96360 | GridSize: 300
Generation 36 | Revalues: 98160 | GridSize: 298
Generation 37 | Revalues: 99820 | GridSize: 300
Generation 38 | Revalues: 101210 | GridSize: 300
Generation 39 | Revalues: 102840 | GridSize: 300
Generation 40 | Revalues: 104470 | GridSize: 300
Generation 41 | Revalues: 105610 | GridSize: 300
