Instance,SBS_Prediction
71,0.7292888600416073
129,0.7421238237331412
22,0.6950897169493772
183,0.7513710023269631
429,0.6623568848336626
64,0.6424788946969133
481,0.7380316170887582
241,0.7674656174278391
281,0.7242038549777304
84,0.7509775157856791
161,0.7945408875303503
103,0.6207018655696066
209,0.631999553377694
206,0.6441859812765833
244,0.6497143979459097
336,0.6306274087256186
331,0.6410206786788234
0,0.6261691465657545
261,0.6426186406866019
504,0.617844494540076
407,0.6338584402186719
440,0.6385863105190133
230,0.6348296534067098
430,0.6158526793843998
A,0.6266534256896549
357,0.6327522892971542
202,0.628180404112758
345,0.630835328202542
232,0.6247436105223821
127,0.6228229189911532
20,0.6244591478960815
387,0.6345904359346232
67,0.6287528320331383
502,0.6407451190864397
94,0.6369647592206809
74,0.6136488943807712
23,0.6326905935798309
156,0.6349029795699881
394,0.6371732275587787
121,0.6151656811326651
242,0.6358276782852323
80,0.6410531531608558
11,0.6059381502240523
59,0.6300890483974326
179,0.6225042851915566
427,0.6315493140013726
340,0.6273504106331007
137,0.636352515531043
366,0.6292016004044649
322,0.6164720915618247
81,0.6319143338753775
237,0.6140356921285999
69,0.6516928429105242
239,0.6271471192747657
497,0.6326068713412709
496,0.6308044725168332
92,0.6167021503597561
168,0.626484407171385
14,0.6285045073905615
367,0.6350103946741988
247,0.6384152884819081
