Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 296 | GridSize: 18
Generation 2 | Revalues: 498 | GridSize: 23
Generation 3 | Revalues: 726 | GridSize: 26
Generation 4 | Revalues: 942 | GridSize: 27
Generation 5 | Revalues: 1146 | GridSize: 25
Generation 6 | Revalues: 1368 | GridSize: 31
Generation 7 | Revalues: 1582 | GridSize: 41
Generation 8 | Revalues: 1790 | GridSize: 48
Generation 9 | Revalues: 1990 | GridSize: 59
Generation 10 | Revalues: 2184 | GridSize: 68
Generation 11 | Revalues: 2396 | GridSize: 62
Generation 12 | Revalues: 2594 | GridSize: 55
Generation 13 | Revalues: 2806 | GridSize: 60
Generation 14 | Revalues: 3010 | GridSize: 56
Generation 15 | Revalues: 3212 | GridSize: 62
Generation 16 | Revalues: 3404 | GridSize: 65
Generation 17 | Revalues: 3604 | GridSize: 76
Generation 18 | Revalues: 3796 | GridSize: 74
Generation 19 | Revalues: 3994 | GridSize: 65
Generation 20 | Revalues: 4192 | GridSize: 81
Generation 21 | Revalues: 4402 | GridSize: 70
Generation 22 | Revalues: 4624 | GridSize: 74
Generation 23 | Revalues: 4832 | GridSize: 70
Generation 24 | Revalues: 5012 | GridSize: 63
Generation 25 | Revalues: 5208 | GridSize: 63
Generation 26 | Revalues: 5408 | GridSize: 63
Generation 27 | Revalues: 5640 | GridSize: 72
Generation 28 | Revalues: 5822 | GridSize: 75
Generation 29 | Revalues: 6048 | GridSize: 92
Generation 30 | Revalues: 6252 | GridSize: 83
Generation 31 | Revalues: 6464 | GridSize: 81
Generation 32 | Revalues: 6676 | GridSize: 66
Generation 33 | Revalues: 6868 | GridSize: 58
Generation 34 | Revalues: 7078 | GridSize: 62
Generation 35 | Revalues: 7292 | GridSize: 64
Generation 36 | Revalues: 7494 | GridSize: 72
Generation 37 | Revalues: 7690 | GridSize: 77
Generation 38 | Revalues: 7890 | GridSize: 91
Generation 39 | Revalues: 8074 | GridSize: 95
Generation 40 | Revalues: 8264 | GridSize: 87
Generation 41 | Revalues: 8458 | GridSize: 89
Generation 42 | Revalues: 8652 | GridSize: 80
Generation 43 | Revalues: 8874 | GridSize: 70
Generation 44 | Revalues: 9058 | GridSize: 67
Generation 45 | Revalues: 9230 | GridSize: 70
Generation 46 | Revalues: 9430 | GridSize: 76
Generation 47 | Revalues: 9638 | GridSize: 81
Generation 48 | Revalues: 9828 | GridSize: 77
Generation 49 | Revalues: 10036 | GridSize: 77
Generation 50 | Revalues: 10236 | GridSize: 79
Generation 51 | Revalues: 10444 | GridSize: 69
Generation 52 | Revalues: 10646 | GridSize: 77
Generation 53 | Revalues: 10858 | GridSize: 75
Generation 54 | Revalues: 11078 | GridSize: 102
Generation 55 | Revalues: 11288 | GridSize: 93
Generation 56 | Revalues: 11450 | GridSize: 87
Generation 57 | Revalues: 11640 | GridSize: 100
Generation 58 | Revalues: 11854 | GridSize: 90
Generation 59 | Revalues: 12074 | GridSize: 92
Generation 60 | Revalues: 12284 | GridSize: 88
Generation 61 | Revalues: 12464 | GridSize: 85
Generation 62 | Revalues: 12678 | GridSize: 108
Generation 63 | Revalues: 12880 | GridSize: 80
Generation 64 | Revalues: 13056 | GridSize: 71
Generation 65 | Revalues: 13266 | GridSize: 77
Generation 66 | Revalues: 13472 | GridSize: 91
Generation 67 | Revalues: 13704 | GridSize: 100
Generation 68 | Revalues: 13912 | GridSize: 89
Generation 69 | Revalues: 14110 | GridSize: 111
Generation 70 | Revalues: 14278 | GridSize: 108
Generation 71 | Revalues: 14510 | GridSize: 111
Generation 72 | Revalues: 14726 | GridSize: 112
