Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 27700 | GridSize: 299
Generation 2 | Revalues: 35190 | GridSize: 300
Generation 3 | Revalues: 37390 | GridSize: 299
Generation 4 | Revalues: 39400 | GridSize: 300
Generation 5 | Revalues: 41550 | GridSize: 300
Generation 6 | Revalues: 45320 | GridSize: 300
Generation 7 | Revalues: 48260 | GridSize: 298
Generation 8 | Revalues: 50270 | GridSize: 300
Generation 9 | Revalues: 52160 | GridSize: 300
Generation 10 | Revalues: 53570 | GridSize: 295
Generation 11 | Revalues: 55290 | GridSize: 300
Generation 12 | Revalues: 56860 | GridSize: 300
Generation 13 | Revalues: 58290 | GridSize: 300
Generation 14 | Revalues: 59800 | GridSize: 300
Generation 15 | Revalues: 61630 | GridSize: 300
Generation 16 | Revalues: 63090 | GridSize: 300
Generation 17 | Revalues: 64320 | GridSize: 300
Generation 18 | Revalues: 65540 | GridSize: 300
Generation 19 | Revalues: 67050 | GridSize: 300
Generation 20 | Revalues: 68450 | GridSize: 298
Generation 21 | Revalues: 69730 | GridSize: 299
Generation 22 | Revalues: 70920 | GridSize: 300
Generation 23 | Revalues: 72830 | GridSize: 299
Generation 24 | Revalues: 73980 | GridSize: 300
Generation 25 | Revalues: 75280 | GridSize: 300
Generation 26 | Revalues: 76420 | GridSize: 300
Generation 27 | Revalues: 77790 | GridSize: 300
Generation 28 | Revalues: 79080 | GridSize: 300
Generation 29 | Revalues: 80520 | GridSize: 300
Generation 30 | Revalues: 81610 | GridSize: 300
Generation 31 | Revalues: 82810 | GridSize: 299
Generation 32 | Revalues: 84070 | GridSize: 300
Generation 33 | Revalues: 85170 | GridSize: 300
Generation 34 | Revalues: 86380 | GridSize: 300
Generation 35 | Revalues: 87820 | GridSize: 299
Generation 36 | Revalues: 89400 | GridSize: 300
Generation 37 | Revalues: 90620 | GridSize: 299
Generation 38 | Revalues: 91630 | GridSize: 300
Generation 39 | Revalues: 92730 | GridSize: 300
Generation 40 | Revalues: 93790 | GridSize: 300
Generation 41 | Revalues: 95040 | GridSize: 300
Generation 42 | Revalues: 96150 | GridSize: 300
Generation 43 | Revalues: 97370 | GridSize: 300
Generation 44 | Revalues: 98520 | GridSize: 300
Generation 45 | Revalues: 100090 | GridSize: 300
Generation 46 | Revalues: 101400 | GridSize: 300
