Instance,SBS_Prediction
71,0.7200310563645473
129,0.7479740293930094
22,0.6822015107166989
183,0.7596332585218777
429,0.6530698447862856
64,0.6340572793640039
481,0.7388535591035148
241,0.7685623191692109
281,0.7331420695404455
84,0.7187229257417447
161,0.7999234967085543
103,0.6330947007614058
209,0.6350587414690572
206,0.6399998749984234
244,0.642711209088736
336,0.6180616919156455
331,0.6360348772711213
0,0.6203239607743717
261,0.6309754023583358
504,0.642992388107605
407,0.6260364581226547
440,0.6209548079383613
230,0.6242230604731839
430,0.624171835105685
A,0.6272009117079587
357,0.639116280749361
202,0.6183124154181477
345,0.6284829764413586
232,0.625059555195106
127,0.6332862595932451
20,0.618192721440274
387,0.6303136182787636
67,0.6513607404134791
502,0.6496061876308622
94,0.6427231872916159
74,0.628396006549552
23,0.628442039845836
156,0.6073008171982381
394,0.6202512208130553
121,0.6327127297722108
242,0.6287796613003123
80,0.6385739234969272
11,0.6229763810750577
59,0.638824021432102
179,0.6292891407615743
427,0.6423218341268983
340,0.6361270880535027
137,0.621356420714497
366,0.6303682166328232
322,0.6316069590514645
81,0.6207320154314058
237,0.6078668948491142
69,0.6410755041370112
239,0.6155929931622317
497,0.610104525682868
496,0.6254861192544807
92,0.6279359717449683
168,0.6321952958966564
14,0.6065074096324284
367,0.6304583327037557
247,0.6186141610348221
