Generation 0 | Revalues: 100 | GridSize: 10
Generation 1 | Revalues: 328 | GridSize: 9
Generation 2 | Revalues: 556 | GridSize: 8
Generation 3 | Revalues: 784 | GridSize: 13
Generation 4 | Revalues: 1000 | GridSize: 15
Generation 5 | Revalues: 1248 | GridSize: 18
Generation 6 | Revalues: 1490 | GridSize: 12
Generation 7 | Revalues: 1712 | GridSize: 25
Generation 8 | Revalues: 1910 | GridSize: 15
Generation 9 | Revalues: 2144 | GridSize: 16
Generation 10 | Revalues: 2362 | GridSize: 17
Generation 11 | Revalues: 2574 | GridSize: 29
Generation 12 | Revalues: 2806 | GridSize: 26
Generation 13 | Revalues: 3006 | GridSize: 20
Generation 14 | Revalues: 3220 | GridSize: 24
Generation 15 | Revalues: 3432 | GridSize: 22
Generation 16 | Revalues: 3626 | GridSize: 19
Generation 17 | Revalues: 3824 | GridSize: 24
Generation 18 | Revalues: 4028 | GridSize: 21
Generation 19 | Revalues: 4248 | GridSize: 21
Generation 20 | Revalues: 4474 | GridSize: 27
Generation 21 | Revalues: 4710 | GridSize: 19
Generation 22 | Revalues: 4940 | GridSize: 21
Generation 23 | Revalues: 5162 | GridSize: 24
Generation 24 | Revalues: 5374 | GridSize: 24
Generation 25 | Revalues: 5576 | GridSize: 19
Generation 26 | Revalues: 5788 | GridSize: 24
Generation 27 | Revalues: 6008 | GridSize: 25
Generation 28 | Revalues: 6242 | GridSize: 25
Generation 29 | Revalues: 6476 | GridSize: 31
Generation 30 | Revalues: 6698 | GridSize: 26
Generation 31 | Revalues: 6908 | GridSize: 33
Generation 32 | Revalues: 7142 | GridSize: 37
Generation 33 | Revalues: 7366 | GridSize: 45
Generation 34 | Revalues: 7604 | GridSize: 46
Generation 35 | Revalues: 7832 | GridSize: 42
Generation 36 | Revalues: 8036 | GridSize: 42
Generation 37 | Revalues: 8262 | GridSize: 44
Generation 38 | Revalues: 8486 | GridSize: 48
Generation 39 | Revalues: 8720 | GridSize: 49
Generation 40 | Revalues: 8948 | GridSize: 39
Generation 41 | Revalues: 9160 | GridSize: 49
Generation 42 | Revalues: 9392 | GridSize: 43
Generation 43 | Revalues: 9582 | GridSize: 46
Generation 44 | Revalues: 9812 | GridSize: 40
Generation 45 | Revalues: 10036 | GridSize: 51
Generation 46 | Revalues: 10268 | GridSize: 60
Generation 47 | Revalues: 10478 | GridSize: 57
Generation 48 | Revalues: 10684 | GridSize: 56
Generation 49 | Revalues: 10910 | GridSize: 47
Generation 50 | Revalues: 11132 | GridSize: 35
Generation 51 | Revalues: 11354 | GridSize: 42
Generation 52 | Revalues: 11576 | GridSize: 40
Generation 53 | Revalues: 11818 | GridSize: 42
Generation 54 | Revalues: 12038 | GridSize: 39
Generation 55 | Revalues: 12230 | GridSize: 44
Generation 56 | Revalues: 12444 | GridSize: 55
Generation 57 | Revalues: 12644 | GridSize: 55
Generation 58 | Revalues: 12848 | GridSize: 55
Generation 59 | Revalues: 13078 | GridSize: 48
Generation 60 | Revalues: 13300 | GridSize: 53
Generation 61 | Revalues: 13528 | GridSize: 59
Generation 62 | Revalues: 13744 | GridSize: 50
Generation 63 | Revalues: 13956 | GridSize: 45
Generation 64 | Revalues: 14138 | GridSize: 40
Generation 65 | Revalues: 14402 | GridSize: 37
Generation 66 | Revalues: 14630 | GridSize: 47
Generation 67 | Revalues: 14854 | GridSize: 60
Generation 68 | Revalues: 15090 | GridSize: 49
Generation 69 | Revalues: 15308 | GridSize: 54
Generation 70 | Revalues: 15544 | GridSize: 50
Generation 71 | Revalues: 15770 | GridSize: 52
Generation 72 | Revalues: 16018 | GridSize: 63
Generation 73 | Revalues: 16224 | GridSize: 53
Generation 74 | Revalues: 16436 | GridSize: 54
Generation 75 | Revalues: 16634 | GridSize: 53
Generation 76 | Revalues: 16874 | GridSize: 52
Generation 77 | Revalues: 17088 | GridSize: 45
Generation 78 | Revalues: 17310 | GridSize: 43
Generation 79 | Revalues: 17526 | GridSize: 49
Generation 80 | Revalues: 17726 | GridSize: 49
Generation 81 | Revalues: 17956 | GridSize: 42
Generation 82 | Revalues: 18196 | GridSize: 43
Generation 83 | Revalues: 18424 | GridSize: 53
Generation 84 | Revalues: 18648 | GridSize: 51
Generation 85 | Revalues: 18860 | GridSize: 56
Generation 86 | Revalues: 19054 | GridSize: 50
Generation 87 | Revalues: 19284 | GridSize: 46
Generation 88 | Revalues: 19512 | GridSize: 41
Generation 89 | Revalues: 19708 | GridSize: 55
Generation 90 | Revalues: 19922 | GridSize: 52
Generation 91 | Revalues: 20154 | GridSize: 62
Generation 92 | Revalues: 20360 | GridSize: 52
Generation 93 | Revalues: 20582 | GridSize: 57
Generation 94 | Revalues: 20810 | GridSize: 55
Generation 95 | Revalues: 21022 | GridSize: 51
Generation 96 | Revalues: 21250 | GridSize: 46
Generation 97 | Revalues: 21496 | GridSize: 51
Generation 98 | Revalues: 21730 | GridSize: 55
Generation 99 | Revalues: 21934 | GridSize: 60
Generation 100 | Revalues: 22170 | GridSize: 55
Generation 101 | Revalues: 22398 | GridSize: 47
Generation 102 | Revalues: 22618 | GridSize: 49
Generation 103 | Revalues: 22864 | GridSize: 52
Generation 104 | Revalues: 23098 | GridSize: 58
Generation 105 | Revalues: 23332 | GridSize: 58
Generation 106 | Revalues: 23554 | GridSize: 54
Generation 107 | Revalues: 23772 | GridSize: 68
Generation 108 | Revalues: 23992 | GridSize: 62
