Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 296 | GridSize: 17
Generation 2 | Revalues: 504 | GridSize: 20
Generation 3 | Revalues: 712 | GridSize: 18
Generation 4 | Revalues: 916 | GridSize: 23
Generation 5 | Revalues: 1132 | GridSize: 25
Generation 6 | Revalues: 1322 | GridSize: 27
Generation 7 | Revalues: 1526 | GridSize: 26
Generation 8 | Revalues: 1724 | GridSize: 28
Generation 9 | Revalues: 1908 | GridSize: 34
Generation 10 | Revalues: 2114 | GridSize: 41
Generation 11 | Revalues: 2322 | GridSize: 33
Generation 12 | Revalues: 2544 | GridSize: 22
Generation 13 | Revalues: 2766 | GridSize: 36
Generation 14 | Revalues: 2960 | GridSize: 37
Generation 15 | Revalues: 3154 | GridSize: 29
Generation 16 | Revalues: 3332 | GridSize: 28
Generation 17 | Revalues: 3522 | GridSize: 34
Generation 18 | Revalues: 3700 | GridSize: 33
Generation 19 | Revalues: 3898 | GridSize: 29
Generation 20 | Revalues: 4084 | GridSize: 18
Generation 21 | Revalues: 4284 | GridSize: 26
Generation 22 | Revalues: 4454 | GridSize: 29
Generation 23 | Revalues: 4650 | GridSize: 28
Generation 24 | Revalues: 4844 | GridSize: 22
Generation 25 | Revalues: 5074 | GridSize: 26
Generation 26 | Revalues: 5300 | GridSize: 33
Generation 27 | Revalues: 5496 | GridSize: 35
Generation 28 | Revalues: 5676 | GridSize: 42
Generation 29 | Revalues: 5862 | GridSize: 49
Generation 30 | Revalues: 6062 | GridSize: 51
Generation 31 | Revalues: 6258 | GridSize: 60
Generation 32 | Revalues: 6460 | GridSize: 72
Generation 33 | Revalues: 6666 | GridSize: 78
Generation 34 | Revalues: 6874 | GridSize: 82
Generation 35 | Revalues: 7066 | GridSize: 86
Generation 36 | Revalues: 7238 | GridSize: 94
Generation 37 | Revalues: 7436 | GridSize: 101
Generation 38 | Revalues: 7664 | GridSize: 97
Generation 39 | Revalues: 7858 | GridSize: 82
Generation 40 | Revalues: 8056 | GridSize: 84
Generation 41 | Revalues: 8246 | GridSize: 89
Generation 42 | Revalues: 8462 | GridSize: 99
Generation 43 | Revalues: 8684 | GridSize: 102
Generation 44 | Revalues: 8882 | GridSize: 102
Generation 45 | Revalues: 9096 | GridSize: 113
Generation 46 | Revalues: 9274 | GridSize: 121
Generation 47 | Revalues: 9492 | GridSize: 108
Generation 48 | Revalues: 9676 | GridSize: 117
Generation 49 | Revalues: 9900 | GridSize: 125
Generation 50 | Revalues: 10112 | GridSize: 133
Generation 51 | Revalues: 10336 | GridSize: 132
Generation 52 | Revalues: 10544 | GridSize: 133
Generation 53 | Revalues: 10750 | GridSize: 136
Generation 54 | Revalues: 10922 | GridSize: 136
Generation 55 | Revalues: 11104 | GridSize: 135
Generation 56 | Revalues: 11316 | GridSize: 145
Generation 57 | Revalues: 11514 | GridSize: 139
Generation 58 | Revalues: 11710 | GridSize: 129
Generation 59 | Revalues: 11914 | GridSize: 132
Generation 60 | Revalues: 12128 | GridSize: 140
Generation 61 | Revalues: 12318 | GridSize: 137
Generation 62 | Revalues: 12490 | GridSize: 146
Generation 63 | Revalues: 12690 | GridSize: 153
Generation 64 | Revalues: 12874 | GridSize: 152
Generation 65 | Revalues: 13094 | GridSize: 154
Generation 66 | Revalues: 13276 | GridSize: 151
Generation 67 | Revalues: 13470 | GridSize: 142
Generation 68 | Revalues: 13670 | GridSize: 150
Generation 69 | Revalues: 13866 | GridSize: 162
Generation 70 | Revalues: 14052 | GridSize: 158
Generation 71 | Revalues: 14258 | GridSize: 148
Generation 72 | Revalues: 14450 | GridSize: 149
Generation 73 | Revalues: 14652 | GridSize: 150
Generation 74 | Revalues: 14856 | GridSize: 153
Generation 75 | Revalues: 15046 | GridSize: 158
Generation 76 | Revalues: 15250 | GridSize: 162
Generation 77 | Revalues: 15466 | GridSize: 165
Generation 78 | Revalues: 15660 | GridSize: 163
Generation 79 | Revalues: 15848 | GridSize: 155
Generation 80 | Revalues: 16042 | GridSize: 157
Generation 81 | Revalues: 16242 | GridSize: 162
Generation 82 | Revalues: 16436 | GridSize: 172
Generation 83 | Revalues: 16646 | GridSize: 171
Generation 84 | Revalues: 16830 | GridSize: 165
Generation 85 | Revalues: 17030 | GridSize: 167
Generation 86 | Revalues: 17252 | GridSize: 173
Generation 87 | Revalues: 17438 | GridSize: 174
Generation 88 | Revalues: 17636 | GridSize: 165
Generation 89 | Revalues: 17838 | GridSize: 170
Generation 90 | Revalues: 18036 | GridSize: 172
Generation 91 | Revalues: 18240 | GridSize: 164
Generation 92 | Revalues: 18412 | GridSize: 166
Generation 93 | Revalues: 18596 | GridSize: 170
Generation 94 | Revalues: 18788 | GridSize: 163
Generation 95 | Revalues: 18986 | GridSize: 166
Generation 96 | Revalues: 19186 | GridSize: 162
Generation 97 | Revalues: 19396 | GridSize: 171
Generation 98 | Revalues: 19586 | GridSize: 175
Generation 99 | Revalues: 19790 | GridSize: 180
Generation 100 | Revalues: 20002 | GridSize: 181
Generation 101 | Revalues: 20214 | GridSize: 179
Generation 102 | Revalues: 20420 | GridSize: 185
Generation 103 | Revalues: 20620 | GridSize: 171
Generation 104 | Revalues: 20812 | GridSize: 172
Generation 105 | Revalues: 21006 | GridSize: 174
Generation 106 | Revalues: 21228 | GridSize: 171
Generation 107 | Revalues: 21410 | GridSize: 177
Generation 108 | Revalues: 21580 | GridSize: 182
Generation 109 | Revalues: 21784 | GridSize: 178
Generation 110 | Revalues: 22002 | GridSize: 180
Generation 111 | Revalues: 22206 | GridSize: 180
Generation 112 | Revalues: 22410 | GridSize: 179
Generation 113 | Revalues: 22624 | GridSize: 188
Generation 114 | Revalues: 22836 | GridSize: 168
Generation 115 | Revalues: 23054 | GridSize: 172
Generation 116 | Revalues: 23268 | GridSize: 169
Generation 117 | Revalues: 23488 | GridSize: 170
Generation 118 | Revalues: 23694 | GridSize: 175
Generation 119 | Revalues: 23896 | GridSize: 173
Generation 120 | Revalues: 24080 | GridSize: 175
Generation 121 | Revalues: 24278 | GridSize: 179
Generation 122 | Revalues: 24498 | GridSize: 175
Generation 123 | Revalues: 24666 | GridSize: 177
Generation 124 | Revalues: 24850 | GridSize: 180
Generation 125 | Revalues: 25030 | GridSize: 178
Generation 126 | Revalues: 25234 | GridSize: 182
Generation 127 | Revalues: 25428 | GridSize: 179
Generation 128 | Revalues: 25622 | GridSize: 183
Generation 129 | Revalues: 25826 | GridSize: 178
Generation 130 | Revalues: 26042 | GridSize: 179
Generation 131 | Revalues: 26224 | GridSize: 182
Generation 132 | Revalues: 26412 | GridSize: 182
Generation 133 | Revalues: 26630 | GridSize: 188
Generation 134 | Revalues: 26810 | GridSize: 206
Generation 135 | Revalues: 26994 | GridSize: 194
Generation 136 | Revalues: 27188 | GridSize: 190
Generation 137 | Revalues: 27368 | GridSize: 192
Generation 138 | Revalues: 27558 | GridSize: 194
Generation 139 | Revalues: 27754 | GridSize: 185
Generation 140 | Revalues: 27952 | GridSize: 179
Generation 141 | Revalues: 28140 | GridSize: 187
Generation 142 | Revalues: 28338 | GridSize: 185
Generation 143 | Revalues: 28548 | GridSize: 181
