Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 23500 | GridSize: 241
Generation 2 | Revalues: 28770 | GridSize: 257
Generation 3 | Revalues: 30420 | GridSize: 267
Generation 4 | Revalues: 32280 | GridSize: 288
Generation 5 | Revalues: 33940 | GridSize: 294
Generation 6 | Revalues: 36580 | GridSize: 296
Generation 7 | Revalues: 39890 | GridSize: 300
Generation 8 | Revalues: 41460 | GridSize: 300
Generation 9 | Revalues: 43160 | GridSize: 287
Generation 10 | Revalues: 44610 | GridSize: 291
Generation 11 | Revalues: 45990 | GridSize: 299
Generation 12 | Revalues: 47140 | GridSize: 299
Generation 13 | Revalues: 48630 | GridSize: 300
Generation 14 | Revalues: 49780 | GridSize: 300
Generation 15 | Revalues: 51340 | GridSize: 298
Generation 16 | Revalues: 52760 | GridSize: 300
Generation 17 | Revalues: 54100 | GridSize: 298
Generation 18 | Revalues: 55390 | GridSize: 300
Generation 19 | Revalues: 56790 | GridSize: 298
Generation 20 | Revalues: 58330 | GridSize: 300
Generation 21 | Revalues: 59460 | GridSize: 295
Generation 22 | Revalues: 60920 | GridSize: 298
Generation 23 | Revalues: 62280 | GridSize: 300
Generation 24 | Revalues: 63690 | GridSize: 300
Generation 25 | Revalues: 64870 | GridSize: 300
Generation 26 | Revalues: 66070 | GridSize: 299
Generation 27 | Revalues: 68320 | GridSize: 297
Generation 28 | Revalues: 70040 | GridSize: 297
Generation 29 | Revalues: 71420 | GridSize: 299
Generation 30 | Revalues: 72820 | GridSize: 300
Generation 31 | Revalues: 74220 | GridSize: 300
Generation 32 | Revalues: 75340 | GridSize: 300
Generation 33 | Revalues: 76670 | GridSize: 295
Generation 34 | Revalues: 78080 | GridSize: 294
Generation 35 | Revalues: 79700 | GridSize: 299
Generation 36 | Revalues: 80880 | GridSize: 300
Generation 37 | Revalues: 82370 | GridSize: 300
Generation 38 | Revalues: 83580 | GridSize: 299
Generation 39 | Revalues: 84890 | GridSize: 297
Generation 40 | Revalues: 86250 | GridSize: 299
Generation 41 | Revalues: 87610 | GridSize: 299
Generation 42 | Revalues: 89050 | GridSize: 300
Generation 43 | Revalues: 90460 | GridSize: 300
Generation 44 | Revalues: 91780 | GridSize: 297
Generation 45 | Revalues: 93030 | GridSize: 300
Generation 46 | Revalues: 94280 | GridSize: 300
Generation 47 | Revalues: 95320 | GridSize: 300
Generation 48 | Revalues: 97050 | GridSize: 296
Generation 49 | Revalues: 98100 | GridSize: 300
Generation 50 | Revalues: 99290 | GridSize: 298
Generation 51 | Revalues: 100540 | GridSize: 299
Generation 52 | Revalues: 101720 | GridSize: 299
Generation 53 | Revalues: 102810 | GridSize: 297
Generation 54 | Revalues: 103850 | GridSize: 298
Generation 55 | Revalues: 105140 | GridSize: 294
Generation 56 | Revalues: 106520 | GridSize: 299
Generation 57 | Revalues: 107820 | GridSize: 293
Generation 58 | Revalues: 108990 | GridSize: 298
Generation 59 | Revalues: 110010 | GridSize: 299
Generation 60 | Revalues: 111080 | GridSize: 298
Generation 61 | Revalues: 112210 | GridSize: 299
Generation 62 | Revalues: 113440 | GridSize: 300
Generation 63 | Revalues: 114580 | GridSize: 300
Generation 64 | Revalues: 115590 | GridSize: 296
Generation 65 | Revalues: 116610 | GridSize: 300
Generation 66 | Revalues: 117750 | GridSize: 300
Generation 67 | Revalues: 118870 | GridSize: 300
Generation 68 | Revalues: 119890 | GridSize: 300
Generation 69 | Revalues: 121040 | GridSize: 300
Generation 70 | Revalues: 122320 | GridSize: 300
Generation 71 | Revalues: 123630 | GridSize: 300
Generation 72 | Revalues: 124880 | GridSize: 300
Generation 73 | Revalues: 126140 | GridSize: 300
Generation 74 | Revalues: 127310 | GridSize: 290
Generation 75 | Revalues: 128620 | GridSize: 296
Generation 76 | Revalues: 129690 | GridSize: 298
Generation 77 | Revalues: 130770 | GridSize: 298
Generation 78 | Revalues: 132080 | GridSize: 300
Generation 79 | Revalues: 133140 | GridSize: 297
Generation 80 | Revalues: 134430 | GridSize: 300
Generation 81 | Revalues: 135500 | GridSize: 300
Generation 82 | Revalues: 136550 | GridSize: 300
Generation 83 | Revalues: 137660 | GridSize: 298
Generation 84 | Revalues: 138690 | GridSize: 300
Generation 85 | Revalues: 139850 | GridSize: 298
Generation 86 | Revalues: 140960 | GridSize: 300
Generation 87 | Revalues: 141990 | GridSize: 300
Generation 88 | Revalues: 143000 | GridSize: 297
Generation 89 | Revalues: 144000 | GridSize: 299
Generation 90 | Revalues: 145170 | GridSize: 300
Generation 91 | Revalues: 146350 | GridSize: 300
Generation 92 | Revalues: 147740 | GridSize: 300
Generation 93 | Revalues: 148830 | GridSize: 300
Generation 94 | Revalues: 150080 | GridSize: 300
Generation 95 | Revalues: 151230 | GridSize: 300
Generation 96 | Revalues: 152380 | GridSize: 298
