Instance,SBS_Prediction
71,0.7206747939438268
129,0.7359379296217909
22,0.689880062843052
183,0.7600497189670683
429,0.6547114175415024
64,0.667672529836937
481,0.750804419205597
241,0.7709645496357119
281,0.7178766653033726
84,0.7393865487222105
161,0.7999234967085539
103,0.6296280325787632
209,0.633216030764126
206,0.6135169387393148
244,0.6419681885650949
336,0.6273289057116682
331,0.6352398189801973
0,0.6156476365865786
261,0.6371797384175949
504,0.6304680301371108
407,0.6198198230156752
440,0.635282212123595
230,0.6275299769585928
430,0.621550598069012
A,0.6320786183276154
357,0.6362553215418335
202,0.6228448561889107
345,0.6360736542341904
232,0.6376649111341168
127,0.6217303063579781
20,0.645627153851477
387,0.6272083389004033
67,0.6324913058960393
502,0.6252423640434093
94,0.6256773721992992
74,0.6204739870778188
23,0.6289307189918
156,0.6304125300609842
394,0.6382890382839187
121,0.631544922632108
242,0.6210698560336183
80,0.6223560475830109
11,0.6119043607126223
59,0.638257673430204
179,0.6379293710336115
427,0.6267467132560491
340,0.629577975515483
137,0.6429012690231375
366,0.6257524871336266
322,0.6280406767805001
81,0.6264293820964906
237,0.6253145111568492
69,0.6442086200999785
239,0.6376599393990648
497,0.6203802418299582
496,0.627192516097892
92,0.6294046728701561
168,0.6285697468066082
14,0.6321886240988676
367,0.6352762899058096
247,0.6208028791752
